TravelTimeMode\Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
mixed_mode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.52408925318761,70.07460981776964,75.54700091575091,96.15735294117647,84.00843949044587,75.80980392156863,73.59560246262093,70.43847926267281,82.32282828282828,82.45979602791196,73.32756952841596,68.90911867364747,76.76631205673759
ride_hail,0.0,0.0,0.0,0.0,0.0,0.0,22.27916666666667,17.812098560354375,19.607198532783126,16.70062656641604,16.26520979020979,14.657686781609197,17.672424242424242,13.481473533619457,14.69826517967782,18.432784431137726,15.320745920745921,20.891377392078326,21.555923961096376,20.996718146718145,25.91217948717949
walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.18611111111111,61.42387543252595,39.837606837606835,48.5747737556561,62.94918981481482,50.6529356060606,79.06756919374249,55.41499460625674,52.79718543046358,43.18406432748538,45.23972580514318,50.556988436400204,59.588149972632735,55.99242424242424,66.65,350.9
walk_transit,0.0,0.0,0.0,0.0,0.0,0.0,9.033333333333333,24.026747720364742,28.219127630685676,30.635340909090907,28.344386873920552,28.838337095560572,30.514787581699345,30.601917057902973,28.409561602418744,29.449545078577334,28.304756468797564,26.629299363057324,28.724185248713553,26.640084388185652,31.60528846153846,36.91875
