linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000000205,100,4
100.00000000000209,100,6
0.313828797230314,0,3
100.0000000000021,100,3
100.00000000000213,100,23
100.00000000000193,100,4
100.00000000000198,100,6
0.6074487521787717,1,1
100.00000000000196,100,9
0.40505862532586956,0,6
100.000000000002,100,6
100.00000000000202,100,9
100.00000000000182,100,8
100.00000000000186,100,7
100.00000000000189,100,1
100.0000000000019,100,18
95.64278851331535,96,1
100.00000000000261,100,17
100.00000000000264,100,21
100.00000000000269,100,5
100.00000000000267,100,18
0.4880916383757183,0,1
100.00000000000271,100,15
99.99999999988611,100,5
100.00000000000253,100,6
100.00000000000257,100,5
100.00000000000256,100,8
100.0000000000026,100,5
100.0000000000024,100,7
40.90677091433664,41,1
100.00000000000242,100,5
100.00000000000246,100,14
37.77592504880332,38,1
99.99999999988603,100,1
100.00000000000244,100,7
100.00000000000249,100,2
89.93693296279154,90,1
100.00000000000229,100,7
100.0000000000023,100,2
100.00000000000233,100,31
100.00000000000237,100,19
100.00000000000236,100,20
0.1919933499218484,0,1
100.00000000000493,100,10
2.241756304269527,2,1
100.00000000000495,100,6
99.17292705745389,99,1
100.00000000000497,100,2
100.0000000000048,100,6
100.00000000000486,100,9
100.00000000000466,100,7
24.502948665699982,25,1
82.87314618934093,83,1
100.0000000000047,100,1
100.00000000000469,100,23
100.00000000000473,100,10
2.633639677642042,3,1
100.00000000000455,100,3
100.00000000000459,100,7
100.00000000000458,100,1
100.00000000000462,100,5
100.00000000000465,100,10
100.00000000000536,100,2
100.00000000000541,100,3
100.0000000000054,100,2
100.00000000000544,100,7
100.00000000000524,100,2
100.00000000000526,100,17
55.210189011476764,55,1
100.0000000000053,100,15
100.00000000000529,100,7
2.2251812679962955,2,1
100.00000000000533,100,19
16.757575841589105,17,1
96.69473829886826,97,1
100.00000000000514,100,4
100.00000000000517,100,3
100.00000000000522,100,16
100.0000000000052,100,14
100.00000000000502,100,14
13.369877546681236,13,1
0.34564442879557383,0,1
0.39425516117390874,0,2
100.000000000005,100,13
100.00000000000504,100,5
100.0000000000051,100,9
100.00000000000509,100,6
100.000000000004,100,1
100.00000000000398,100,11
100.00000000000402,100,26
100.00000000000404,100,6
12.980182023849757,13,1
100.00000000000406,100,1
100.00000000000388,100,22
100.00000000000387,100,2
100.00000000000391,100,7
100.00000000000395,100,18
100.00000000000375,100,1
100.0000000000038,100,11
100.00000000000378,100,2
100.00000000000382,100,12
100.00000000000384,100,8
46.76447806561569,47,1
100.00000000000364,100,3
100.00000000000368,100,10
100.00000000000367,100,5
100.00000000000372,100,5
100.0000000000045,100,4
24.815014690273955,25,1
100.00000000000449,100,1
100.00000000000435,100,8
100.00000000000439,100,10
100.00000000000438,100,2
100.00000000012083,100,2
100.00000000000422,100,3
92.37005686720825,92,1
100.00000000000423,100,2
100.00000000000426,100,7
6.059322632110622,6,1
100.0000000000043,100,17
0.6817909458291433,1,1
73.95638006183674,74,1
100.0000000000041,100,2
1.8391877678507713,2,1
100.00000000000409,100,1
100.00000000000414,100,10
100.00000000000415,100,1
0.197555994820471,0,1
100.00000000000419,100,2
100.00000000000418,100,3
100.00000000000675,100,3
73.34777528549901,73,1
66.99465015067618,67,1
100.00000000000678,100,18
0.6880818079032766,1,1
100.0000000000066,100,1
85.1949877694728,85,1
4.221138792663341,4,1
100.00000000000664,100,2
0.1345152792466357,0,1
94.19020524376329,94,1
27.277741141920657,27,1
100.00000000000668,100,7
100.00000000000652,100,5
100.00000000000655,100,5
100.00000000000657,100,4
100.0000000000064,100,5
100.00000000000642,100,5
100.00000000000647,100,5
100.00000000000718,100,11
100.00000000000719,100,15
100.00000000000723,100,4
100.00000000000722,100,1
100.00000000012363,100,1
3.8046825715215205,4,1
100.00000000000708,100,1
0.7297578017454762,1,1
23.24077450058572,23,1
100.0000000000071,100,5
100.00000000000715,100,18
100.00000000000713,100,7
2.838836457266458,3,1
100.00000000000693,100,6
100.00000000000698,100,4
100.00000000000699,100,1
100.00000000000703,100,1
100.00000000000702,100,8
100.00000000000684,100,3
100.00000000000682,100,1
2.9673162401832855,3,1
100.00000000000686,100,1
100.00000000000688,100,1
100.0000000000069,100,7
100.0000000000058,100,6
100.00000000000584,100,11
0.5300212771173178,1,1
100.00000000000588,100,13
100.00000000000568,100,4
100.00000000000573,100,1
100.00000000000571,100,1
100.00000000000576,100,4
3.8253756968853545,4,1
100.00000000000577,100,7
100.00000000000557,100,13
100.0000000000056,100,3
0.6910629826897648,1,1
100.00000000000564,100,1
3.3997010167369197,3,1
100.00000000000566,100,9
100.00000000000546,100,16
100.00000000000549,100,3
0.3491366928575864,0,1
100.00000000000553,100,6
18.577388473008803,19,1
6.714621274337295,7,1
0.3234181400492175,0,1
100.00000000000628,100,1
54.92569133062057,55,1
100.00000000000631,100,9
100.00000000000635,100,5
100.00000000000615,100,1
1.0482244742177684,1,1
100.00000000000604,100,6
100.00000000000607,100,1
86.34179161138883,86,1
1.635241987432404,2,1
100.00000000000608,100,5
100.00000000000612,100,3
100.00000000000611,100,8
100.00000000000593,100,4
100.00000000000591,100,9
100.00000000000595,100,3
3.1981915249930526,3,1
0.3153338358462227,0,1
100.00000000000597,100,1
100.000000000006,100,2
100.00000000000853,100,5
100.00000000000857,100,6
100.00000000000861,100,1
100.00000000000841,100,5
100.00000000000846,100,1
0.08472551444281076,0,1
100.0000000000085,100,6
1.2864074108478598,1,1
100.00000000000833,100,2
100.00000000000837,100,1
100.00000000000836,100,1
100.0000000000084,100,15
100.0000000000082,100,4
100.00000000000826,100,1
100.00000000000828,100,1
39.395780203914974,39,1
36.82928263053793,37,1
89.22848368071908,89,1
0.32612727669246583,0,1
3.0621062106210273,3,2
100.00000000000907,100,1
100.00000000000888,100,1
2.1727079985858713,2,1
100.00000000000891,100,6
0.7009738486996996,1,1
0.7634968668164785,1,1
100.00000000000895,100,6
100.00000000000877,100,2
100.0000000000088,100,1
100.00000000000881,100,1
100.00000000000884,100,6
100.00000000000865,100,10
100.00000000000868,100,2
100.0000000000087,100,3
100.00000000000873,100,21
100.0000000000077,100,14
100.00000000000755,100,3
100.00000000000753,100,3
100.00000000000757,100,1
1.2148688657867024,1,1
68.50788569957369,69,1
100.00000000000739,100,3
100.00000000000742,100,5
100.00000000000749,100,19
100.00000000000735,100,5
100.00000000000733,100,4
0.0658552586590994,0,1
100.00000000000809,100,1
100.0000000000081,100,1
100.00000000000797,100,10
100.00000000000801,100,1
100.00000000000804,100,1
52.34879348930072,52,1
100.00000000000784,100,7
100.00000000000789,100,1
0.0489112742249371,0,1
100.00000000000793,100,3
0.32568238340772726,0,1
100.00000000000774,100,8
100.00000000000773,100,1
33.49604341330446,33,1
0.3103796853038361,0,1
100.00000000001035,100,12
100.00000000001037,100,2
0.8513507281350873,1,1
100.00000000001023,100,13
100.00000000001027,100,3
0.1847591994708525,0,1
100.00000000001012,100,1
100.00000000001022,100,11
3.130065881765846,3,1
0.7876338669910088,1,1
100.00000000001003,100,7
100.00000000001008,100,3
100.00000000001081,100,3
100.00000000001083,100,3
1.6592972890922109,2,1
100.00000000001089,100,6
100.0000000000107,100,2
0.06593751812434227,0,1
0.2589737863023604,0,1
5.62998475001207,6,1
0.24087164237312758,0,2
100.00000000001059,100,9
0.9597225200517352,1,1
100.00000000001057,100,1
100.00000000001062,100,1
0.07604674045250442,0,1
100.00000000001046,100,3
4.173297994068974,4,2
100.0000000000105,100,2
33.78788392433357,34,1
100.00000000001053,100,1
2.5136916395206352,3,1
100.00000000001054,100,7
94.35975124710069,94,1
100.00000000000944,100,13
100.00000000000948,100,5
94.87610041267885,95,1
100.00000000000946,100,14
100.00000000000932,100,1
100.00000000000936,100,1
64.66067712265203,65,1
100.0000000000094,100,3
0.09480978354298367,0,1
100.00000000000941,100,1
100.00000000000921,100,6
100.00000000000924,100,2
100.00000000000928,100,2
100.00000000000927,100,26
0.02646622959656406,0,1
100.00000000000911,100,1
100.00000000000912,100,3
100.00000000000917,100,1
100.00000000000915,100,2
100.0000000000092,100,5
0.7000250651366491,1,1
100.00000000000992,100,2
100.00000000000995,100,1
99.99999999977695,100,6
100.00000000000982,100,4
100.00000000000983,100,7
0.3803605251406299,0,1
1.2749368265187595,1,1
100.00000000000988,100,4
100.00000000000986,100,3
100.00000000000972,100,13
0.20787704416818312,0,1
100.00000000000959,100,5
2.852311278584259,3,1
100.00000000001216,100,9
96.44490986104962,96,1
100.00000000001225,100,4
100.00000000001205,100,1
78.87889392728981,79,1
100.00000000001208,100,1
0.08187600818797616,0,1
0.3312305640706688,0,1
99.99999999989573,100,1
22.713394299374865,23,1
0.8834391085551434,1,1
100.00000000001197,100,6
100.000000000012,100,2
100.00000000001184,100,8
13.41973107720342,13,1
100.00000000001192,100,5
0.18989419829596757,0,1
100.00000000001191,100,2
100.00000000001263,100,2
100.00000000001262,100,4
48.07532635244197,48,1
100.00000000001266,100,7
100.0000000000127,100,11
100.0000000000125,100,6
80.53224833063048,81,1
100.00000000001259,100,1
100.00000000001239,100,3
100.00000000001243,100,10
0.2600723287867099,0,1
0.05576843000599611,0,1
100.00000000001228,100,5
100.00000000001232,100,18
86.02990313204766,86,1
2.7427718827912644,3,1
100.00000000001236,100,1
100.00000000001125,100,3
100.00000000001128,100,1
100.00000000001133,100,6
3.269915362293564,3,1
100.00000000001114,100,6
100.00000000001117,100,2
100.00000000001106,100,4
100.0000000000111,100,6
4.439660790969648,4,1
0.30594230504221787,0,1
99.8694770363787,100,1
0.26622920711609926,0,1
100.00000000001098,100,1
32.616818754073975,33,1
100.00000000001175,100,7
99.99999999989534,100,2
2.9784519373401115,3,1
100.00000000001177,100,1
0.5740935811018643,1,1
100.0000000000118,100,11
100.00000000001164,100,4
99.99999999989524,100,4
98.55508830032213,99,1
100.0000000000117,100,2
100.00000000001168,100,6
100.0000000000115,100,16
100.00000000001148,100,9
100.00000000001153,100,22
100.00000000012794,100,8
1.7785991751407666,2,1
100.00000000001154,100,6
3.644753104988446,4,1
0.018446518258370254,0,1
100.00000000001141,100,2
0.3233775639569354,0,1
100.00000000001144,100,13
100.00000000001145,100,1
100.00000000001398,100,3
0.291111978886405,0,1
100.00000000001405,100,2
100.00000000001388,100,3
100.00000000001394,100,9
14.225523615854405,14,1
100.00000000001397,100,8
1.3413288649360275,1,1
100.00000000001383,100,6
85.5232788378061,86,1
29.52381553777725,30,1
100.0000000000137,100,1
100.00000000001374,100,14
100.00000000001373,100,9
100.00000000001445,100,11
32.508219600869616,33,1
15.465819351368864,15,1
100.00000000001454,100,1
100.00000000001452,100,11
100.00000000001432,100,1
81.04847726389023,81,1
68.12920284207304,68,1
0.7277505906544839,1,1
2.08723736190058,2,1
100.00000000001438,100,1
20.234510426612903,20,1
100.00000000001428,100,4
89.66406933342579,90,1
100.00000000001413,100,4
100.00000000001417,100,7
95.93937146415902,96,1
100.0000000000131,100,9
82.93418920573406,83,1
96.82462420624424,97,1
100.00000000001315,100,7
100.00000000001317,100,3
100.00000000001296,100,2
100.00000000001299,100,2
100.00000000001303,100,1
100.00000000001306,100,10
0.7746773457489284,1,1
100.00000000001292,100,2
70.43558135434061,70,1
0.11354512122129072,0,1
0.295756441986624,0,1
100.00000000001276,100,4
80.74596842540784,81,1
100.0000000001292,100,4
0.29348467972208675,0,1
100.00000000001282,100,2
44.91994444405134,45,1
100.00000000001359,100,8
100.00000000001363,100,10
100.00000000001361,100,1
0.22458295149468901,0,1
100.00000000001343,100,4
100.00000000001342,100,5
58.18588281811107,58,1
100.0000000000135,100,8
0.09420698073676063,0,1
100.0000000000133,100,1
100.00000000001334,100,5
100.00000000001333,100,8
0.05573478275559166,0,1
100.00000000001337,100,2
19.32145020487773,19,1
100.00000000001339,100,6
100.00000000001319,100,2
99.99999999989684,100,1
100.0000000000158,100,1
100.0000000000159,100,1
100.00000000001576,100,2
100.0000000000156,100,2
90.34584124008387,90,1
0.0431557398332909,0,1
100.00000000001567,100,1
100.00000000001548,100,1
1.7016343147354986,2,1
100.00000000001556,100,1
100.00000000001555,100,2
3.046050100240983,3,1
100.00000000001634,100,1
2.1188020646232366,2,1
1.4973938932345177,1,1
100.00000000001614,100,8
100.00000000001621,100,5
70.9249934774438,71,1
100.00000000001623,100,6
0.3318948351341592,0,1
0.15903802364689754,0,1
100.00000000001603,100,2
0.8671342448984855,1,1
1.5310391327788653,2,1
100.00000000001596,100,1
0.25863089542394707,0,1
77.93055280386304,78,1
100.00000000001602,100,4
0.18122002935297157,0,1
100.00000000001492,100,10
18.169586752576418,18,1
100.0000000000148,100,1
99.49620298535582,99,1
100.00000000013122,100,3
100.00000000001485,100,3
100.00000000001484,100,2
23.04837015767821,23,1
100.00000000001475,100,1
100.00000000001457,100,2
100.0000000000146,100,1
100.00000000001535,100,4
0.21524887274970145,0,1
100.0000000000153,100,1
0.11270757405435868,0,1
1.5896242631614248,2,1
100.00000000013154,100,2
100.00000000001516,100,1
100.00000000013158,100,2
100.00000000001519,100,3
3.6236237763422654,4,1
13.910639333338606,14,1
2.888257201641883,3,1
100.0000000000152,100,9
100.000000000015,100,1
1.6716891514130967,2,1
100.00000000001764,100,1
35.3266631419321,35,1
96.349008854463,96,1
100.00000000001772,100,4
100.00000000001754,100,4
100.00000000001756,100,3
1.0342381646190737,1,1
83.4463961317424,83,1
100.00000000001744,100,2
100.0000000000175,100,3
92.77190846382072,93,1
100.00000000001748,100,9
100.00000000001732,100,1
37.13737244275189,37,1
100.00000000001808,100,1
55.06082924892619,55,1
88.20690653297471,88,1
0.14505787418658386,0,1
0.9708693983882698,1,1
100.00000000001785,100,11
100.00000000013426,100,6
100.00000000001789,100,8
85.98049761041753,86,2
100.00000000001776,100,1
5.575747078549542,6,1
100.00000000001673,100,2
73.13119278182647,73,1
100.00000000001677,100,2
100.00000000001681,100,11
0.24269792856514488,0,1
100.00000000001661,100,1
100.00000000001663,100,1
100.0000000000165,100,10
0.2662261657116305,0,1
0.38088647752451826,0,1
0.6874495232932567,1,1
100.00000000001654,100,5
79.26906325412219,79,1
100.00000000001637,100,1
100.00000000001641,100,5
1.120597244534483,1,1
100.00000000001643,100,5
15.048993842038463,15,1
0.10888339831972714,0,1
100.00000000001708,100,2
100.00000000001712,100,3
27.512049079350398,28,1
91.21377020108093,91,1
99.99999999990052,100,1
100.00000000001698,100,1
100.00000000001701,100,5
0.08522279495352106,0,1
100.00000000001702,100,1
87.35107073165824,87,1
0.7127664000131181,1,1
100.0000000000169,100,1
100.00000000001693,100,6
100.00000000001947,100,1
100.00000000001934,100,4
0.5271995660340254,1,1
1.443867184658015,1,1
100.00000000001943,100,1
100.00000000001926,100,2
100.00000000001927,100,2
98.73784614583377,99,1
8.461134348837744,8,1
100.0000000000199,100,3
94.29993714589303,94,1
100.00000000001992,100,2
0.06967499999999999,0,1
49.042550285830124,49,1
100.00000000001997,100,1
0.4182795478947604,0,1
91.03547108551606,91,1
100.00000000001981,100,1
66.61463458515355,67,1
2.4978501381561777,2,1
100.00000000001987,100,2
3.7685649746571825,4,1
100.00000000001967,100,2
99.99999999967044,100,1
0.2769600605177496,0,1
94.0134837172789,94,1
75.5536906917589,76,1
100.00000000001957,100,2
100.00000000001961,100,1
100.00000000001965,100,2
100.00000000001855,100,4
0.16210807204803218,0,1
0.2767389417310336,0,1
74.89124598464889,75,1
96.41217071178176,96,1
100.00000000001845,100,2
1.2683625869322501,1,1
100.0000000000183,100,2
0.13934999999999997,0,1
89.87905035028653,90,1
100.0000000000184,100,5
0.38410993607420607,0,1
11.896083044984213,12,1
99.99999999990182,100,1
0.3446913143111121,0,1
100.00000000001828,100,2
33.666036612762454,34,1
100.00000000001903,100,1
1.5052417276450794,2,1
100.00000000001891,100,1
100.0000000000189,100,1
100.00000000001896,100,1
68.91169498713347,69,1
100.00000000001879,100,4
36.733368570737305,37,1
100.00000000025156,100,4
3.198933746913278,3,1
100.00000000002127,100,2
62.16092371205137,62,1
100.00000000002115,100,1
36.05374789637631,36,1
100.00000000002105,100,2
100.00000000002107,100,1
99.99999999990466,100,3
100.00000000002093,100,4
100.00000000013736,100,1
100.00000000002174,100,1
0.3605624398776804,0,1
0.1666211038474781,0,1
100.00000000013802,100,1
100.00000000002167,100,5
0.1591841967616138,0,1
100.0000000000217,100,1
1.8001133233242261,2,1
100.00000000002152,100,4
100.00000000002154,100,1
0.24756406712665788,0,1
96.95532628372933,97,1
100.0000000000214,100,2
99.99999999990501,100,3
86.48126941630146,86,1
68.31611178220656,68,1
100.0000000000204,100,6
76.70075191333233,77,1
3.986947704411028,4,1
100.00000000002034,100,4
100.00000000002032,100,11
11.940200815677946,12,1
98.23837132595872,98,1
100.00000000002001,100,6
100.00000000002005,100,1
0.05917398943849979,0,1
0.415633196694117,0,2
1.0628145124893063,1,1
62.41867401057266,62,1
100.0000000000208,100,2
0.5081585895474557,1,1
92.27746171339349,92,1
42.461011581450045,42,1
100.00000000002076,100,5
73.56354899837787,74,1
100.00000000002058,100,1
2.8027928571428573,3,1
0.4921649385609137,0,1
100.00000000002306,100,1
1.9827157635378825,2,1
94.4076059571639,94,1
100.00000000002291,100,1
1.08051234484811,1,1
100.00000000002277,100,1
93.45599117892117,93,1
92.70953106100146,93,1
0.1876183143706679,0,1
7.402030121161516,7,1
43.62492308326784,44,1
0.9142367565412417,1,1
100.00000000002333,100,3
100.00000000002338,100,1
100.0000000000234,100,2
0.06901142857142857,0,1
100.00000000002328,100,3
0.5213871880467222,1,1
100.00000000002223,100,9
100.00000000013847,100,2
27.816602856464666,28,1
80.5518301505732,81,1
56.92398488175739,57,1
100.00000000002194,100,3
100.000000000022,100,9
97.06611558410397,97,1
100.00000000002267,100,2
0.3123612949875489,0,1
100.00000000002265,100,12
72.64046480907868,73,1
14.416488480074385,14,1
97.77822293312235,98,1
86.40501511514348,86,1
0.06453799342105263,0,1
100.00000000002254,100,1
30.025222492807252,30,1
0.5284729688725075,1,1
0.049765703007563826,0,1
38.68069366239374,39,1
100.00000000002478,100,8
99.99999999990845,100,1
0.6011726060355869,1,1
100.00000000002463,100,5
98.21664035275313,98,1
100.00000000002535,100,2
1.2637871067157342,1,1
30.26623792490281,30,1
100.00000000002541,100,3
0.5556270624054295,1,1
100.00000000002525,100,1
0.05726455716602303,0,1
0.49138267576690253,0,1
100.0000000000252,100,13
52.74632678296559,53,1
17.241294334275516,17,1
1.0629176470588235,1,1
1.8157547613814873,2,1
0.29452621769858733,0,1
87.629078152356,88,1
8.489325997937842,8,1
0.05255236607142857,0,1
0.39715398417036873,0,1
100.00000000002393,100,1
100.00000000002376,100,1
19.505199536046387,20,1
93.21531243496621,93,1
100.00000000002373,100,1
100.00000000002444,100,1
100.00000000002447,100,2
99.73798442845344,100,1
99.99999999990811,100,4
100.00000000002429,100,19
85.28639470098479,85,1
100.0000000000266,100,4
12.402985230145514,12,1
99.53046420475046,100,1
91.62876795961546,92,1
100.00000000002657,100,25
13.018155588782069,13,1
93.52849435223969,94,1
100.00000000002723,100,1
24.58971147268782,25,1
1.3321257450605477,1,1
100.00000000002711,100,1
1.66452966649042,2,1
97.67520582640333,98,1
74.41660652863969,74,1
100.00000000002687,100,2
100.00000000002689,100,2
100.00000000002693,100,1
100.0000000000258,100,1
0.9450814583642213,1,1
2.9056333456260237,3,1
0.29622295081967215,0,1
1.8272648567667489,2,1
100.00000000002571,100,15
100.0000000000257,100,7
0.3789588316383758,0,1
0.3010575701901606,0,1
88.95639036993745,89,1
0.25778351025314006,0,1
99.99999999990993,100,2
100.00000000002616,100,6
91.70623520877832,92,1
100.00000000002606,100,1
0.8789152302719488,1,1
82.79187390986193,83,1
100.00000000002598,100,7
100.00000000002855,100,6
0.3094260312055159,0,1
100.00000000002859,100,2
81.66364166835886,82,1
100.0000000000285,100,11
58.453426246827355,58,1
0.13268660336442334,0,1
0.30506181638249513,0,1
100.00000000002825,100,2
100.000000000029,100,1
39.042934167256085,39,1
72.25484193676388,72,1
100.00000000002889,100,4
4.127752960174214,4,1
100.00000000002882,100,4
75.96262811139066,76,1
1.5751164516808205,2,1
100.00000000002751,100,10
99.21988229583326,99,1
0.28340477175015333,0,1
15.166990262578956,15,1
1.0613375277523636,1,1
100.00000000002807,100,9
100.00000000002788,100,1
100.00000000002791,100,9
2.130478559530628,2,1
7.6472161858345435,8,1
100.00000000002774,100,13
14.09816113944945,14,1
78.25055226542462,78,1
30.443102592386563,30,1
0.5299810459368075,1,1
1.7493718294387106,2,1
10.334947970921213,10,1
61.38738970069518,61,1
100.00000000003016,100,6
100.0000000000302,100,1
0.6132023149729867,1,1
14.202223886115494,14,1
1.181496092169414,1,1
16.640497538303254,17,1
9.77829416038913,10,1
70.03477301932732,70,1
32.76568233491448,33,1
100.00000000003058,100,5
1.076262033653981,1,1
100.00000000003062,100,5
99.9999999999142,100,2
6.660885658193664,7,1
100.0000000002635,100,2
100.00000000003048,100,14
67.01134314964403,67,1
93.68747635069064,94,1
0.06328594176664513,0,1
0.04369192165953781,0,1
0.21011613942459212,0,1
0.4224027303317982,0,1
33.92312669421852,34,1
29.956948938669964,30,1
100.0000000000294,100,1
44.29305926523169,44,1
37.64060946170558,38,1
99.99999999979644,100,1
0.4232127790657929,0,1
100.00000000002993,100,1
100.00000000002977,100,8
100.00000000002956,100,1
1.6924739943806149,2,1
100.0000000000322,100,1
0.32418406679492806,0,1
100.00000000003226,100,1
100.0000000000321,100,2
81.86101592878302,82,1
98.9766244605041,99,1
0.7324136899436892,1,1
99.99999999991545,100,1
100.00000000003189,100,1
90.89872710831689,91,1
10.751218930285471,11,1
99.99999999991623,100,1
100.00000000003271,100,3
93.46162215050882,93,1
99.99999999991631,100,2
99.99999999991611,100,10
96.09650686490193,96,1
100.00000000003257,100,5
33.509685590880416,34,1
87.90873835709547,88,1
100.0000000000323,100,5
20.65622290976802,21,1
98.308129124083,98,1
99.99999999991596,100,9
99.9999999999149,100,9
95.57354662934378,96,1
0.12406525709732831,0,1
100.00000000003115,100,11
100.00000000003122,100,7
21.886016818161472,22,1
99.99999999979822,100,1
89.00619402022669,89,1
100.0000000000311,100,2
1.0956003818130668,1,1
100.00000000003182,100,3
0.2209746025351813,0,1
15.994651671694735,16,1
31.20134979016776,31,1
0.14578489107011827,0,1
0.17389885045756673,0,1
87.99694761183554,88,1
7.078849722806586,7,1
100.00000000003159,100,1
2.9087417985618207,3,2
100.00000000003139,100,4
95.7011247445994,96,1
40.26694922955153,40,1
0.16641408935416557,0,1
2.0483881103796358,2,1
97.38818674777845,97,1
79.0425436218612,79,1
99.99999999991755,100,1
76.70933505914162,77,1
100.00000000003378,100,3
43.095764381994364,43,1
0.7677390435019292,1,1
72.5913050437723,73,1
99.99999999991743,100,1
1.1244103448275862,1,1
0.35228808405936535,0,1
100.00000000003435,100,1
16.885591488349768,17,1
100.00000000003422,100,1
0.46584930262022023,0,1
100.0000000000343,100,3
100.0000000000341,100,1
100.00000000003415,100,2
100.00000000003418,100,2
0.4854775994241425,0,1
65.43526414751585,65,1
58.2301618330622,58,1
10.78663703695078,11,1
100.00000000003276,100,1
99.99999999991638,100,2
100.0000000000328,100,4
0.9798710309747667,1,1
100.00000000003357,100,6
34.14655315939107,34,1
9.169254002704312,9,1
99.99999999991711,100,5
100.00000000003332,100,2
46.681942475833104,47,1
100.0000000000332,100,1
0.08784873134328357,0,1
0.2726478679798895,0,1
100.00000000003575,100,1
0.3481897211448289,0,1
97.13974755024019,97,1
100.0000000000356,100,3
100.00000000003561,100,4
1.0979913165583932,1,1
100.00000000038473,100,2
100.00000000003553,100,2
100.00000000003556,100,4
0.14008962171774758,0,1
100.00000000003628,100,1
100.00000000015272,100,13
83.54421730979796,84,1
46.65258718776839,47,1
100.00000000003637,100,2
99.99999999980338,100,6
99.99999999991981,100,1
