timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
8,462.0,125.0,125.0,1,0,0
9,462.0,62.0,62.0,2,0,0
19,451.0,161.0,161.0,2,0,0
18,451.0,28.0,28.0,3,0,0
14,451.0,353.0,353.0,3,0,0
16,451.0,50.0,50.0,2,0,0
17,244.0,400.0,400.0,2,0,0
11,451.0,26.0,26.0,5,0,0
10,451.0,144.0,144.0,3,0,0
13,451.0,164.0,164.0,2,0,0
7,451.0,146.0,146.0,1,0,0
8,451.0,156.0,156.0,1,0,0
14,440.0,134.0,134.0,2,0,0
17,440.0,72.0,72.0,2,0,0
16,440.0,112.0,112.0,3,0,0
8,353.0,92.0,92.0,1,0,0
17,331.0,198.0,198.0,1,0,0
13,331.0,94.0,94.0,2,0,0
14,331.0,94.0,94.0,1,0,0
11,377.0,120.0,120.0,9,0,0
13,377.0,232.0,232.0,1,0,0
16,377.0,295.0,295.0,2,0,0
17,377.0,235.75384615384615,230.0,65,0,0
10,268.0,597.0,597.0,12,0,0
14,268.0,223.0,223.0,2,0,0
17,268.0,130.0,130.0,1,0,0
17,320.0,179.66666666666666,171.0,21,0,0
16,320.0,291.0,291.0,1,0,0
13,320.0,115.0,115.0,1,0,0
15,366.0,62.0,62.0,2,0,0
17,366.0,159.5,73.0,4,0,0
8,377.0,271.5,271.5,2,0,0
9,377.0,234.0,234.0,9,0,0
10,377.0,574.0,574.0,1,0,0
12,331.0,94.0,94.0,2,0,0
10,331.0,129.0,129.0,1,0,0
7,331.0,100.0,100.0,3,0,0
8,331.0,225.5,225.5,4,0,0
17,355.0,140.5,170.0,4,0,0
16,355.0,161.0,161.0,1,0,0
15,355.0,42.0,42.0,3,0,0
14,355.0,89.0,89.0,1,0,0
13,355.0,99.66666666666667,105.0,3,0,0
12,355.0,114.66666666666667,92.0,3,0,0
11,355.0,42.0,42.0,2,0,0
17,453.0,374.0740740740741,373.0,27,0,0
16,453.0,206.0,206.0,34,0,0
13,453.0,206.0,206.0,3,0,0
12,453.0,298.92857142857144,238.5,14,0,0
15,453.0,89.0,89.0,1,0,0
14,453.0,206.0,206.0,5,0,0
11,320.0,593.0,593.0,9,0,0
12,320.0,204.0,204.0,1,0,0
10,320.0,237.0,237.0,1,0,0
7,320.0,119.33333333333333,115.0,3,0,0
8,320.0,506.875,344.0,8,0,0
17,344.0,84.0,84.0,2,0,0
7,268.0,431.0,431.0,1,0,0
9,268.0,404.0,404.0,2,0,0
8,268.0,660.0,660.0,2,0,0
9,453.0,338.7142857142857,224.0,7,0,0
8,453.0,689.4411764705883,770.0,68,0,0
11,453.0,273.0,273.0,2,0,0
7,453.0,332.68,309.0,25,0,0
13,488.0,80.0,80.0,1,0,0
8,355.0,264.5,308.0,4,0,0
7,355.0,140.77777777777777,140.0,9,0,0
10,296.0,112.75,118.0,8,0,0
9,296.0,143.5,126.0,4,0,0
8,296.0,236.5,200.0,6,0,0
7,296.0,89.0,89.0,1,0,0
14,296.0,67.5,67.5,2,0,0
13,296.0,131.5,122.0,4,0,0
12,296.0,108.33333333333333,118.0,3,0,0
8,439.0,295.0,197.0,4,0,0
17,439.0,731.0,883.0,16,0,0
18,439.0,832.0,832.0,1,0,0
12,261.0,115.5,115.5,4,0,0
16,261.0,212.0,212.0,2,0,0
8,261.0,94.0,94.0,3,0,0
8,428.0,381.77777777777777,402.0,9,0,0
9,428.0,79.33333333333333,70.0,6,0,0
10,428.0,219.66666666666666,292.0,3,0,0
19,481.0,176.0,176.0,12,0,0
17,481.0,117.92307692307692,71.0,13,0,0
7,428.0,202.8,159.0,10,0,0
18,481.0,122.0,122.0,3,0,0
16,428.0,89.2,68.0,10,0,0
18,296.0,83.0,80.0,4,0,0
17,296.0,97.81818181818181,92.0,11,0,0
17,428.0,414.11764705882354,332.0,17,0,0
16,296.0,91.75,92.0,12,0,0
15,296.0,118.75,93.0,4,0,0
12,428.0,425.6,384.0,5,0,0
13,428.0,148.5,144.0,4,0,0
19,296.0,266.0,266.0,4,0,0
7,481.0,259.84684684684686,176.0,111,0,0
8,481.0,1247.377358490566,1284.0,53,0,0
15,481.0,191.63333333333333,176.0,30,0,0
16,481.0,224.13333333333333,193.0,15,0,0
13,481.0,592.3333333333334,811.0,3,0,0
14,481.0,612.25,895.0,8,0,0
11,481.0,242.33333333333334,176.0,3,0,0
12,481.0,116.57142857142857,92.0,7,0,0
9,481.0,107.33333333333333,92.0,12,0,0
10,481.0,146.9047619047619,176.0,21,0,0
8,417.0,125.75,124.5,4,0,0
13,417.0,80.0,80.0,2,0,0
12,417.0,56.0,56.0,1,0,0
17,417.0,113.33333333333333,118.0,3,0,0
8,308.0,136.66666666666666,134.5,6,0,0
7,308.0,174.0,174.0,2,0,0
10,285.0,98.0,98.0,1,0,0
10,308.0,161.0,161.0,1,0,0
9,308.0,174.0,174.0,1,0,0
17,361.0,70.75,83.0,4,0,0
12,285.0,90.0,90.0,47,0,0
16,361.0,74.0,74.0,1,0,0
15,308.0,89.0,89.0,5,0,0
18,308.0,89.0,89.0,8,0,0
17,308.0,168.3,157.0,10,0,0
14,308.0,174.0,174.0,3,0,0
11,372.0,19.0,19.0,2,0,0
10,406.0,348.0,348.0,1,0,0
19,308.0,271.0,271.0,2,0,0
8,406.0,290.0,290.0,2,0,0
12,406.0,764.0,764.0,6,0,0
18,406.0,176.0,176.0,1,0,0
18,350.0,160.0,160.0,1,0,0
17,350.0,56.0,56.0,2,0,0
14,396.0,97.5,95.5,6,0,0
17,396.0,95.36363636363636,72.0,11,0,0
16,396.0,105.25,128.0,4,0,0
19,396.0,135.0,135.0,1,0,0
18,396.0,229.33333333333334,239.0,3,0,0
7,361.0,163.5,174.0,4,0,0
15,287.0,66.0,66.0,5,0,0
15,361.0,79.0,79.0,1,0,0
14,361.0,167.0,167.0,1,0,0
16,287.0,192.5,192.5,2,0,0
13,361.0,61.0,61.0,1,0,0
14,287.0,70.0,70.0,1,0,0
8,361.0,136.0,136.0,1,0,0
7,396.0,141.0,141.0,1,0,0
8,396.0,191.0,191.0,2,0,0
13,396.0,56.0,56.0,1,0,0
12,396.0,141.0,141.0,3,0,0
16,298.0,180.8,250.0,5,0,0
15,298.0,250.0,250.0,2,0,0
13,298.0,134.0,134.0,1,0,0
17,298.0,196.0,196.0,1,0,0
8,276.0,933.0,914.0,18,0,0
8,230.0,1104.0,1104.0,3,0,0
19,419.0,100.0,119.0,9,0,0
10,230.0,232.0,232.0,5,0,0
18,419.0,458.09090909090907,595.0,11,0,0
11,276.0,129.25,86.0,4,0,0
12,276.0,110.0,110.0,2,0,0
9,276.0,428.0,428.0,1,0,0
13,230.0,784.0,784.0,1,0,0
14,374.0,58.0,58.0,3,0,0
15,374.0,176.0,176.0,1,0,0
17,374.0,125.25,58.0,24,0,0
19,374.0,176.0,176.0,2,0,0
17,472.0,485.4,128.0,10,0,0
18,472.0,128.0,128.0,1,0,0
16,472.0,128.0,128.0,2,0,0
13,419.0,80.36363636363636,94.0,11,0,0
12,419.0,112.66666666666667,138.0,3,0,0
10,419.0,62.0,62.0,1,0,0
17,419.0,238.62886597938143,144.0,97,0,0
16,419.0,87.16666666666667,70.0,18,0,0
15,419.0,100.0,119.0,3,0,0
12,287.0,50.0,50.0,4,0,0
13,472.0,128.0,128.0,1,0,0
14,472.0,128.0,128.0,2,0,0
11,472.0,128.0,128.0,2,0,0
16,363.0,138.925,132.0,40,0,0
17,363.0,203.5,203.5,2,0,0
7,472.0,239.05882352941177,100.0,51,0,0
8,472.0,182.63636363636363,128.0,55,0,0
7,374.0,58.0,58.0,2,0,0
8,374.0,230.33333333333334,231.0,9,0,0
9,408.0,89.0,89.0,1,0,0
10,374.0,58.0,58.0,2,0,0
17,461.0,368.8,76.0,5,0,0
8,408.0,279.22222222222223,263.0,9,0,0
11,374.0,176.0,176.0,2,0,0
18,461.0,1019.0,1019.0,24,0,0
7,408.0,175.0,175.0,2,0,0
15,461.0,59.0,59.0,33,0,0
13,374.0,58.0,58.0,2,0,0
16,461.0,59.0,59.0,11,0,0
15,230.0,232.0,232.0,5,0,0
15,276.0,512.0,512.0,2,0,0
16,276.0,259.0,259.0,1,0,0
17,230.0,358.0,232.0,4,0,0
14,276.0,317.5,317.5,2,0,0
17,408.0,108.0,89.0,3,0,0
16,408.0,178.0,178.0,2,0,0
17,276.0,575.1666666666666,490.0,12,0,0
18,276.0,228.0,228.0,2,0,0
11,292.0,451.0,451.0,1,0,0
17,292.0,412.5,282.0,4,0,0
15,292.0,230.0,230.0,1,0,0
7,446.0,430.0,468.0,3,0,0
10,292.0,451.0,451.0,4,0,0
15,435.0,866.0,866.0,1,0,0
8,435.0,700.5,700.5,2,0,0
10,435.0,394.0,394.0,2,0,0
8,302.0,466.6666666666667,446.0,3,0,0
7,302.0,90.6,76.0,5,0,0
17,435.0,60.0,60.0,1,0,0
18,435.0,173.0,173.0,1,0,0
7,435.0,60.0,60.0,1,0,0
13,424.0,244.0,244.0,2,0,0
14,424.0,156.0,156.0,1,0,0
15,424.0,113.0,113.0,1,0,0
8,424.0,268.0,256.5,6,0,0
17,390.0,405.0,405.0,2,0,0
9,424.0,136.0,136.0,1,0,0
10,424.0,264.0,264.0,1,0,0
7,390.0,132.0,132.0,1,0,0
8,390.0,64.0,64.0,1,0,0
17,424.0,210.0,210.0,2,0,0
7,424.0,407.0,267.0,7,0,0
8,270.0,996.0,996.0,1,0,0
11,413.0,110.0,110.0,7,0,0
12,459.0,164.0,164.0,2,0,0
7,459.0,524.0,524.0,3,0,0
8,459.0,190.57142857142858,132.0,14,0,0
19,413.0,171.5,171.5,2,0,0
17,413.0,129.0,129.0,1,0,0
17,459.0,225.0,225.0,2,0,0
8,304.0,104.0,104.0,1,0,0
7,304.0,105.0,105.0,2,0,0
10,304.0,100.0,100.0,1,0,0
16,304.0,366.0,366.0,1,0,0
15,304.0,356.0,320.0,3,0,0
17,304.0,466.5,466.5,2,0,0
11,448.0,99.9,83.0,10,0,0
11,402.0,60.0,60.0,1,0,0
10,448.0,107.2,49.0,10,0,0
13,448.0,100.0,143.0,3,0,0
8,402.0,106.66666666666667,43.0,3,0,0
12,448.0,193.2,60.0,5,0,0
7,448.0,234.0,234.0,2,0,0
15,402.0,68.33333333333333,43.0,3,0,0
8,448.0,173.0,173.0,2,0,0
19,448.0,112.0952380952381,51.0,21,0,0
18,448.0,118.0,62.0,19,0,0
17,402.0,175.5,132.0,4,0,0
20,448.0,423.61538461538464,452.0,13,0,0
15,448.0,179.33333333333334,96.0,3,0,0
14,448.0,148.85714285714286,170.0,7,0,0
17,448.0,737.8354430379746,913.0,79,0,0
16,448.0,102.4375,117.0,16,0,0
11,339.0,453.0,453.0,1,0,0
9,339.0,192.75,185.0,4,0,0
7,339.0,276.0,287.5,6,0,0
8,339.0,323.25,325.0,4,0,0
17,339.0,210.0,210.0,1,0,0
7,402.0,43.0,43.0,1,0,0
15,339.0,371.0,371.0,1,0,0
16,339.0,188.33333333333334,115.0,3,0,0
13,339.0,204.0,204.0,1,0,0
14,339.0,224.8,179.0,5,0,0
10,490.0,154.0,154.0,2,0,0
8,490.0,709.8571428571429,834.0,7,0,0
10,328.0,261.0,261.0,1,0,0
8,328.0,245.66666666666666,261.0,3,0,0
18,490.0,206.0,206.0,4,0,0
17,490.0,206.0,206.0,6,0,0
16,490.0,167.0,154.0,4,0,0
15,490.0,206.0,206.0,1,0,0
14,490.0,206.0,206.0,5,0,0
13,490.0,208.0,208.0,14,0,0
12,490.0,286.0,286.0,18,0,0
13,328.0,214.0,214.0,1,0,0
11,490.0,154.0,154.0,2,0,0
14,392.0,144.0,144.0,2,0,0
17,392.0,244.5,244.5,2,0,0
8,392.0,72.0,52.0,4,0,0
11,272.0,331.0,331.0,1,0,0
12,272.0,331.0,331.0,1,0,0
9,272.0,469.0,469.0,1,0,0
12,317.0,160.0,160.0,6,0,0
10,272.0,142.5,142.5,4,0,0
8,317.0,159.0,159.0,2,0,0
13,272.0,206.0,206.0,4,0,0
14,272.0,426.0,426.0,2,0,0
18,317.0,154.0,154.0,1,0,0
17,317.0,158.47058823529412,102.0,17,0,0
19,317.0,62.0,62.0,3,0,0
7,272.0,248.0,248.0,1,0,0
13,317.0,132.0,132.0,2,0,0
16,317.0,149.0,149.0,1,0,0
10,381.0,510.0,510.0,1,0,0
8,415.0,327.0,327.0,1,0,0
16,381.0,234.0,234.0,1,0,0
18,261.0,154.0,154.0,1,0,0
17,261.0,202.2,114.0,10,0,0
19,261.0,976.0,976.0,1,0,0
8,404.0,191.0,191.0,2,0,0
7,404.0,200.0,200.0,2,0,0
13,370.0,54.0,54.0,1,0,0
17,370.0,101.0,101.0,3,0,0
19,272.0,331.0,331.0,1,0,0
18,272.0,362.5,362.5,2,0,0
17,356.0,84.0,84.0,1,0,0
16,356.0,61.0,61.0,1,0,0
15,356.0,189.0,189.0,1,0,0
10,465.0,161.0,161.0,12,0,0
8,321.0,408.0,408.0,2,0,0
7,321.0,242.6,232.0,5,0,0
17,345.0,215.33333333333334,274.0,3,0,0
16,443.0,200.0,200.0,3,0,0
15,443.0,218.0,218.0,1,0,0
17,443.0,267.5,267.5,2,0,0
11,443.0,215.0,215.0,10,0,0
14,443.0,200.0,200.0,1,0,0
13,443.0,200.0,200.0,2,0,0
8,356.0,353.0,353.0,1,0,0
17,334.0,200.0,184.0,3,0,0
14,334.0,216.0,216.0,1,0,0
8,443.0,559.5,589.5,6,0,0
7,443.0,211.11111111111111,200.0,9,0,0
10,443.0,200.0,200.0,3,0,0
17,478.0,232.0,232.0,1,0,0
8,478.0,69.0,69.0,3,0,0
17,421.0,295.6666666666667,196.0,3,0,0
14,358.0,406.0,406.0,1,0,0
11,358.0,88.0,88.0,2,0,0
9,358.0,84.0,84.0,1,0,0
8,358.0,81.44444444444444,50.0,9,0,0
7,421.0,166.0,166.0,1,0,0
8,421.0,196.75,191.0,4,0,0
18,358.0,194.0,157.0,3,0,0
17,358.0,218.6,173.0,5,0,0
16,358.0,138.0,138.0,2,0,0
19,249.0,531.0,531.0,8,0,0
12,456.0,185.0,185.0,7,0,0
10,249.0,390.0,390.0,3,0,0
19,456.0,180.0,180.0,2,0,0
17,301.0,106.8,96.0,5,0,0
16,301.0,104.0,104.0,2,0,0
10,301.0,267.0,267.0,2,0,0
13,301.0,192.0,192.0,1,0,0
8,347.0,104.0,104.0,1,0,0
10,445.0,234.0,234.0,1,0,0
9,445.0,124.5,124.5,2,0,0
12,445.0,104.0,104.0,1,0,0
7,358.0,89.0,89.0,2,0,0
7,312.0,72.0,72.0,38,0,0
8,312.0,706.8737864077669,557.0,103,0,0
14,336.0,170.5,170.5,2,0,0
15,336.0,138.2,97.0,5,0,0
12,336.0,221.0,221.0,1,0,0
13,336.0,221.0,221.0,2,0,0
8,336.0,188.66666666666666,206.5,6,0,0
9,336.0,54.0,54.0,2,0,0
8,445.0,235.5,234.0,4,0,0
7,445.0,801.0,801.0,1,0,0
18,336.0,193.0,215.5,4,0,0
19,336.0,127.0,127.0,2,0,0
16,336.0,83.0,43.5,4,0,0
17,336.0,106.11111111111111,97.0,9,0,0
7,301.0,183.0,143.0,5,0,0
7,347.0,149.0,149.0,3,0,0
8,301.0,393.44444444444446,354.0,9,0,0
13,469.0,179.66666666666666,134.0,3,0,0
14,469.0,175.27586206896552,167.0,29,0,0
11,469.0,288.57142857142856,255.0,7,0,0
12,469.0,687.7037037037037,989.0,54,0,0
9,469.0,163.71428571428572,165.0,7,0,0
10,469.0,334.38461538461536,328.0,13,0,0
7,469.0,439.5970149253731,160.0,67,0,0
11,423.0,292.0,292.0,2,0,0
8,469.0,487.15625,362.0,32,0,0
20,469.0,136.0,136.0,3,0,0
17,469.0,550.2181818181818,687.0,55,0,0
18,469.0,138.7058823529412,134.0,17,0,0
15,469.0,144.27631578947367,134.0,76,0,0
16,469.0,153.34883720930233,134.0,43,0,0
13,461.0,59.0,59.0,5,0,0
13,398.0,204.0,219.0,6,0,0
14,461.0,67.0,67.0,1,0,0
11,461.0,86.83333333333333,59.0,12,0,0
12,461.0,59.0,59.0,3,0,0
14,398.0,133.2,123.0,5,0,0
17,398.0,232.38095238095238,174.0,21,0,0
16,398.0,174.0,174.0,2,0,0
18,398.0,202.0,168.0,3,0,0
15,450.0,244.8,338.0,5,0,0
13,363.0,193.0,193.0,2,0,0
12,363.0,307.0,307.0,1,0,0
11,363.0,132.0,132.0,7,0,0
9,363.0,68.0,68.0,1,0,0
8,363.0,121.0,121.0,3,0,0
7,363.0,232.0,232.0,2,0,0
19,341.0,44.0,44.0,4,0,0
18,341.0,52.0,52.0,1,0,0
17,341.0,240.5,240.5,2,0,0
16,341.0,294.0,357.0,4,0,0
15,341.0,75.0,75.0,1,0,0
12,450.0,105.0,105.0,3,0,0
11,450.0,8.0,8.0,5,0,0
14,450.0,44.5,44.5,2,0,0
13,450.0,150.0,150.0,4,0,0
8,450.0,362.0833333333333,342.5,12,0,0
7,450.0,334.0,374.0,7,0,0
10,450.0,137.0,137.0,1,0,0
9,450.0,232.0,232.0,1,0,0
7,398.0,182.8,174.0,5,0,0
8,398.0,171.57142857142858,174.0,7,0,0
11,398.0,174.0,174.0,1,0,0
10,398.0,140.0,123.0,3,0,0
16,474.0,200.0,200.0,1,0,0
13,474.0,157.0,157.0,1,0,0
13,341.0,224.5,223.5,4,0,0
12,341.0,193.0,193.0,2,0,0
11,341.0,106.33333333333333,63.0,3,0,0
10,341.0,75.5,75.5,4,0,0
8,341.0,187.75,217.0,8,0,0
7,341.0,77.5,77.5,2,0,0
11,474.0,200.0,200.0,10,0,0
7,474.0,200.0,200.0,59,0,0
8,474.0,94.5,94.5,2,0,0
19,354.0,124.2,155.0,10,0,0
18,354.0,93.0,93.0,2,0,0
17,354.0,108.17647058823529,51.0,17,0,0
16,354.0,47.5,34.5,8,0,0
15,354.0,155.0,155.0,1,0,0
14,354.0,80.6,73.0,5,0,0
13,354.0,141.0,141.0,1,0,0
12,354.0,206.0,206.0,1,0,0
18,452.0,196.66666666666666,160.5,12,0,0
17,452.0,367.5416666666667,522.0,48,0,0
19,452.0,247.0,135.0,11,0,0
14,452.0,135.0,135.0,24,0,0
13,452.0,123.33333333333333,135.0,3,0,0
16,452.0,152.5,152.5,2,0,0
17,343.0,50.0,50.0,1,0,0
9,452.0,36.0,36.0,2,0,0
12,452.0,135.0,135.0,7,0,0
11,452.0,101.0,101.0,1,0,0
8,452.0,435.75,463.5,4,0,0
7,452.0,274.0,274.0,2,0,0
11,354.0,123.2,155.0,5,0,0
10,354.0,124.33333333333333,150.0,3,0,0
8,354.0,106.85714285714286,68.0,7,0,0
7,354.0,168.6,131.0,5,0,0
17,332.0,218.0,218.0,2,0,0
14,332.0,264.0,264.0,1,0,0
13,332.0,62.0,62.0,2,0,0
10,378.0,228.0,228.0,1,0,0
17,430.0,1497.0,1497.0,1,0,0
17,269.0,100.0,100.0,1,0,0
19,269.0,276.0,276.0,47,0,0
14,430.0,719.0,719.0,1,0,0
12,269.0,731.0,731.0,1,0,0
11,269.0,329.0,329.0,1,0,0
14,269.0,276.0,276.0,3,0,0
13,269.0,276.0,276.0,5,0,0
16,269.0,276.0,276.0,5,0,0
15,269.0,188.0,188.0,2,0,0
18,367.0,64.5,22.0,4,0,0
17,321.0,239.63636363636363,230.0,22,0,0
9,430.0,168.0,168.0,1,0,0
11,430.0,305.0,305.0,1,0,0
12,430.0,213.0,213.0,2,0,0
8,430.0,551.6,561.0,5,0,0
17,367.0,112.75,122.0,8,0,0
16,465.0,133.0,133.0,1,0,0
7,378.0,174.0,174.0,3,0,0
8,378.0,216.72727272727272,238.0,11,0,0
9,378.0,106.0,106.0,1,0,0
10,332.0,129.0,129.0,1,0,0
8,332.0,118.0,118.0,6,0,0
17,371.0,154.33333333333334,181.0,6,0,0
18,371.0,80.0,80.0,1,0,0
8,416.0,389.5,430.0,6,0,0
7,416.0,244.0,244.0,1,0,0
11,416.0,542.0,542.0,1,0,0
9,416.0,188.5,188.5,2,0,0
14,416.0,130.0,130.0,1,0,0
17,416.0,242.0,232.0,5,0,0
9,307.0,167.75,133.0,8,0,0
8,307.0,212.57142857142858,116.0,7,0,0
11,307.0,124.0,124.0,1,0,0
10,307.0,144.0,144.0,1,0,0
19,360.0,156.0,156.0,1,0,0
7,307.0,116.0,116.0,2,0,0
18,360.0,23.0,23.0,1,0,0
17,360.0,39.75,45.0,16,0,0
17,307.0,134.5,137.0,8,0,0
16,307.0,88.0,88.0,1,0,0
18,307.0,102.0,102.0,2,0,0
13,307.0,151.71428571428572,150.0,7,0,0
12,307.0,316.0,316.0,4,0,0
15,307.0,123.25,123.5,8,0,0
14,307.0,102.0,102.0,2,0,0
8,405.0,264.0,264.0,1,0,0
17,405.0,184.0,184.0,2,0,0
8,297.0,162.0,202.0,4,0,0
12,297.0,257.0,257.0,1,0,0
11,297.0,76.0,76.0,3,0,0
10,297.0,42.0,42.0,1,0,0
8,360.0,87.25,35.0,4,0,0
7,360.0,94.0,94.0,1,0,0
16,286.0,289.0,289.0,1,0,0
15,360.0,126.0,126.0,1,0,0
17,286.0,328.0,254.0,4,0,0
