linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000000992,100,5
100.00000000000995,100,2
92.44430508383185,92,1
99.99999999977695,100,5
85.73136130820733,86,1
96.50945750478986,97,1
100.00000000000982,100,1
6.09891494318862,6,2
56.455938188399614,56,1
100.00000000000983,100,5
100.00000000000988,100,4
7.157949634503841,7,1
100.00000000000986,100,5
100.00000000000968,100,1
0.6697092968062079,1,1
0.33103642895493984,0,1
100.00000000000972,100,12
100.00000000000959,100,4
0.16903446428571428,0,1
1.9643426197120661,2,1
100.00000000000963,100,2
100.00000000001216,100,9
4.969486183159403,5,1
84.25790174621763,84,1
100.00000000001225,100,10
35.269374184476504,35,1
5.974732945025972,6,1
100.00000000001205,100,1
100.00000000001208,100,1
100.00000000001211,100,1
0.9087129400004439,1,1
99.99999999989573,100,2
100.00000000001197,100,8
100.00000000001201,100,1
100.000000000012,100,2
100.00000000001184,100,9
14.892540533674687,15,1
100.00000000001192,100,5
1.0558526423777537,1,1
100.00000000001191,100,1
100.00000000001263,100,1
100.00000000001262,100,4
100.00000000001266,100,5
83.75106031975945,84,1
0.6620291941302036,1,1
100.0000000000127,100,7
100.0000000000125,100,7
0.6424499683520918,1,1
100.0000000000124,100,1
100.00000000001239,100,6
100.00000000001243,100,12
2.4603693408265697,2,1
1.1383022665034592,1,1
22.530226008734623,23,1
100.00000000001248,100,1
0.43616893201099294,0,1
100.00000000001228,100,9
100.00000000001232,100,20
1.4723844908089694,1,1
100.00000000001125,100,1
100.00000000001133,100,3
14.169326989381792,14,1
96.98972572196642,97,1
93.02603086980463,93,1
100.00000000001114,100,4
100.00000000001117,100,3
94.49823005309979,94,1
100.00000000001106,100,4
100.0000000000111,100,5
100.00000000001097,100,3
100.00000000001172,100,1
100.00000000001175,100,6
100.00000000001177,100,3
100.0000000000118,100,11
100.00000000001161,100,1
1.316551355787598,1,1
100.00000000001164,100,4
0.8140736988287149,1,1
99.99999999989524,100,2
100.00000000001165,100,1
100.0000000000117,100,1
100.00000000001168,100,4
100.0000000000115,100,18
100.00000000001148,100,8
100.00000000001153,100,19
100.00000000012794,100,7
100.00000000001154,100,6
100.00000000001157,100,1
100.00000000001141,100,3
100.00000000001144,100,11
100.00000000001145,100,4
86.67412438518083,87,1
100.00000000001398,100,4
100.00000000001405,100,5
100.00000000001388,100,2
100.00000000001394,100,6
100.00000000001397,100,11
15.330204127593497,15,1
100.00000000001383,100,7
100.00000000001366,100,1
100.0000000000137,100,1
19.77644648725165,20,1
100.00000000001374,100,16
100.00000000001373,100,8
100.00000000001445,100,8
100.00000000001444,100,4
100.00000000001454,100,9
100.00000000001452,100,11
97.0698707592846,97,1
87.9933660240621,88,1
100.00000000001438,100,1
100.00000000001428,100,5
100.00000000001414,100,1
100.00000000001413,100,5
100.00000000001417,100,5
100.0000000000131,100,8
100.00000000001315,100,10
100.00000000001317,100,6
100.00000000001296,100,4
100.00000000001299,100,1
100.00000000001303,100,4
100.00000000001302,100,2
90.66255726036407,91,1
100.00000000001306,100,10
100.00000000001292,100,1
1.456988480790914,1,1
100.00000000001276,100,2
44.91203415894081,45,1
100.0000000001292,100,4
86.48278139740654,86,1
52.810650663513925,53,1
100.00000000001282,100,4
0.7399428032401261,1,1
100.00000000001359,100,12
100.00000000001363,100,7
100.00000000001343,100,2
100.00000000001342,100,5
6.299778416421291,6,1
0.7184417889494342,1,1
100.0000000000135,100,8
100.0000000000133,100,2
100.00000000001334,100,7
100.00000000001333,100,5
100.00000000001337,100,1
98.45920728423602,98,1
100.00000000001339,100,8
0.23073699091581557,0,1
100.00000000001319,100,2
0.24345412551323983,0,1
0.2873701537744395,0,1
0.4139720565954472,0,1
100.0000000000159,100,1
100.00000000001572,100,1
100.0000000000156,100,1
0.5280165900490541,1,1
1.5846349304525447,2,1
2.2500522470182274,2,1
100.00000000001567,100,1
3.9067261731363523,4,1
100.00000000001556,100,3
100.00000000001555,100,1
100.00000000001634,100,1
100.00000000001614,100,7
94.41632045875407,94,1
100.00000000001621,100,5
100.00000000001623,100,6
100.00000000001603,100,2
0.48889873915592974,0,1
1.6055214050464617,2,1
100.00000000001602,100,4
5.046584784599049,5,1
100.0000000000149,100,2
100.00000000001492,100,10
88.82133747332976,89,1
100.00000000013122,100,2
100.00000000001485,100,6
100.00000000001484,100,3
0.2796112662430465,0,4
100.00000000001472,100,1
100.00000000001457,100,1
0.4417641124446948,0,1
100.00000000001464,100,1
86.75573242711792,87,1
100.00000000001535,100,4
99.99999999989899,100,2
1.4740106534227355,1,1
98.3815760420464,98,1
100.0000000000153,100,2
96.45595223530584,96,1
100.00000000013154,100,1
100.00000000001519,100,10
100.0000000000152,100,5
0.39414604415364785,0,1
20.94478376248737,21,1
100.00000000001764,100,1
100.00000000001772,100,5
100.00000000001754,100,2
78.76534551358638,79,1
100.00000000001756,100,10
100.00000000001761,100,1
100.00000000001744,100,2
96.95300140698117,97,1
100.0000000000175,100,5
13.914827628436644,14,1
100.00000000001748,100,11
100.00000000001732,100,1
11.467389722660014,11,1
100.00000000001808,100,2
5.803392429760453,6,1
0.08354177438228731,0,1
0.7339276896103414,1,1
100.00000000001785,100,14
100.00000000013426,100,10
100.00000000001789,100,9
91.8217494684337,92,1
0.25842651407376066,0,2
100.00000000001673,100,1
100.00000000001677,100,1
100.00000000001681,100,9
95.80391368528055,96,1
100.00000000001661,100,1
10.196183688014868,10,1
100.0000000000165,100,12
100.00000000001654,100,8
0.34165101736010783,0,1
100.00000000001637,100,1
100.00000000001641,100,5
100.00000000001643,100,3
100.00000000001717,100,2
91.08290546999818,91,1
100.00000000001712,100,4
100.00000000001714,100,1
0.21026438054926339,0,1
100.00000000001698,100,1
100.00000000001701,100,7
93.5586748276382,94,1
100.0000000000169,100,1
100.00000000001693,100,6
100.00000000001947,100,1
100.0000000000195,100,1
6.302652896022891,6,1
100.00000000001934,100,4
100.00000000001926,100,3
1.0179241076672014,1,1
100.0000000000191,100,1
100.00000000013554,100,2
100.0000000000199,100,7
100.00000000001992,100,1
52.43737071883714,52,1
100.00000000001997,100,1
100.00000000001981,100,2
100.00000000001987,100,1
100.00000000001967,100,1
1.424035799972518,1,1
100.00000000001957,100,4
98.22656510037284,98,1
100.00000000001961,100,2
100.00000000001965,100,1
100.00000000001855,100,2
100.0000000000186,100,1
100.0000000000183,100,4
100.0000000000184,100,5
1.9381725878589602,2,1
98.55086913072898,99,1
99.99999999990182,100,2
100.00000000001828,100,2
4.258464881977779,4,1
85.64561350000133,86,1
100.00000000001896,100,1
100.00000000001879,100,5
95.59311288274844,96,1
100.0000000000187,100,1
0.5058501152716925,1,1
90.77905462258465,91,1
100.00000000025156,100,2
100.00000000002127,100,1
100.00000000002116,100,1
100.00000000002115,100,2
0.413847553261641,0,1
100.00000000002105,100,1
99.99999999990466,100,1
98.21846278280789,98,1
100.00000000002093,100,2
100.00000000013736,100,2
100.000000000021,100,1
100.00000000002174,100,1
0.44313146512225804,0,1
100.0000000000216,100,1
99.99999999990521,100,3
88.48824316110034,88,1
0.6550533187559283,1,1
100.00000000002167,100,7
0.24151586941371633,0,1
100.00000000002152,100,3
100.00000000002154,100,2
81.64792025535321,82,1
100.0000000000214,100,2
99.99999999990501,100,5
86.48126941630146,86,1
1.647337985146037,2,1
100.0000000000204,100,6
87.35432498524298,87,1
4.38243393941263,4,1
100.00000000002034,100,3
100.00000000002032,100,10
73.34111255195572,73,1
30.357510885059348,30,1
1.2292571539599924,1,1
99.7294125177249,100,1
100.00000000002001,100,3
100.00000000002005,100,2
100.0000000004857,100,1
95.98603501441555,96,1
62.41867401057266,62,1
100.0000000000208,100,2
2.4041022145192303,2,1
100.00000000002083,100,1
1.8205324407302363,2,1
12.951032720725344,13,1
100.00000000002073,100,1
100.00000000002076,100,2
0.20664289710847966,0,1
0.4067172463795778,0,1
91.55837683782796,92,1
75.83984912468765,76,1
89.07819522418917,89,1
0.4970178017828172,0,1
100.00000000002306,100,1
82.7918739098641,83,1
100.00000000002291,100,1
90.44155019894892,90,1
31.855694186723788,32,1
100.00000000002356,100,1
78.63551067221191,79,1
0.16793218171842067,0,1
62.304729149553374,62,1
0.053162403488843116,0,1
100.00000000002333,100,2
100.00000000002338,100,3
100.0000000000234,100,2
3.0029283937748894,3,1
11.481035108479551,11,1
100.00000000002328,100,4
100.00000000002223,100,6
100.00000000013847,100,1
94.74176879114627,95,1
100.00000000002211,100,1
82.52079883056217,83,1
100.00000000002194,100,6
23.707973924891284,24,1
3.193180195973016,3,1
100.000000000022,100,8
0.5811164900076959,1,1
12.200723805365644,12,1
40.01949318801928,40,1
100.00000000002265,100,13
89.66801265692933,90,1
71.75075004866724,72,1
54.565652178258894,55,1
92.6437995295778,93,1
82.52130898381856,83,1
1.0360737325994798,1,1
99.99999999990597,100,1
87.39772645083576,87,1
100.0000000000248,100,1
100.00000000002478,100,6
60.81917039630442,61,1
20.663335575856117,21,1
2.2713713827923954,2,1
100.00000000002463,100,3
100.00000000002535,100,1
0.8344901051658191,1,1
100.00000000002541,100,3
100.00000000002525,100,1
5.584883768443675,6,1
0.7663145126780277,1,1
100.0000000000252,100,19
1.783965575058514,2,1
0.291008083990506,0,1
75.10275813572972,75,1
100.00000000002376,100,2
0.7437983313874538,1,1
98.9673645370334,99,1
93.75843514620497,94,1
100.00000000002372,100,1
100.00000000002373,100,1
100.00000000002444,100,1
0.38555442052494593,0,1
100.00000000002447,100,2
99.99999999990811,100,3
17.284562445416302,17,1
100.00000000002429,100,20
2.5180728779532036,3,1
40.237470232047734,40,1
76.8939244897972,77,1
100.0000000000266,100,7
100.00000000014302,100,1
93.85080465617816,94,1
100.00000000002657,100,30
5.239109289185555,5,1
93.95843402611172,94,1
100.00000000002711,100,1
88.31829351847767,88,1
100.00000000002687,100,3
100.00000000002689,100,7
100.00000000002693,100,2
45.99119712235875,46,1
100.00000000002571,100,11
100.0000000000257,100,2
99.81857917438383,100,1
73.52576015253474,74,1
92.65114417982842,93,1
99.54634229617784,100,1
99.99999999990987,100,1
8.806755327817207,9,1
0.12199555696854487,0,1
100.00000000002616,100,5
9.025542024429468,9,1
0.9753205242108727,1,1
100.00000000002606,100,1
72.83088110989041,73,1
1.2329188362923866,1,1
100.00000000002598,100,2
100.00000000002855,100,9
0.2676020681081539,0,1
0.43495526751872193,0,1
100.00000000002859,100,11
17.533356726371665,18,1
100.0000000000285,100,13
0.07591810922208427,0,1
0.6325700236110111,1,1
2.6050185808212314,3,1
92.07592782565712,92,1
9.919131537532646,10,1
100.00000000002825,100,2
100.000000000029,100,1
0.2742286413367343,0,1
100.00000000002889,100,6
100.00000000014533,100,1
0.04616073226252964,0,1
81.63787509965637,82,1
97.52853820109108,98,1
100.00000000002882,100,5
42.36440701132741,42,1
100.00000000002751,100,8
12.20103767398267,12,1
51.89593844553977,52,1
78.2592319182238,78,1
0.38114836645767436,0,1
99.99999999991101,100,1
0.4415401719063499,0,1
61.682650978290475,62,1
85.86597482598683,86,1
97.32523001126141,97,1
100.00000000002798,100,1
100.00000000002804,100,1
100.00000000002807,100,15
100.00000000002788,100,1
100.00000000002791,100,4
100.00000000002774,100,12
93.23317782224305,93,1
100.00000000014685,100,1
0.5095022970670257,1,1
90.20366526546186,90,1
83.61562709359005,84,1
100.00000000003016,100,2
100.0000000000302,100,2
0.334453034919586,0,1
100.00000000003084,100,2
100.00000000003071,100,3
1.8190778707453665,2,1
0.27782925943460784,0,1
100.00000000003058,100,4
98.69458303696757,99,1
100.00000000003062,100,7
99.9999999999142,100,1
100.00000000003048,100,11
1.1305958692837874,1,1
100.00000000002944,100,1
62.33067639036886,62,1
33.92312669421852,34,1
100.0000000000294,100,3
75.96201244034884,76,1
87.45705922995694,87,1
0.2306768102574162,0,1
99.9773012507214,100,1
16.41139191644669,16,1
0.23062705787953897,0,2
90.72335765835156,91,1
100.00000000002993,100,1
8.30801006184417,8,1
89.59730328815047,90,1
2.639746955168514,3,1
100.00000000002977,100,8
13.557302117147154,14,1
100.0000000000322,100,2
88.26179468017071,88,1
97.60716537200709,98,1
100.0000000000321,100,1
96.21285003092258,96,1
86.70230551666099,87,1
99.99999999991545,100,1
99.99999999991623,100,1
6.166315690427832,6,1
0.502619708982358,1,1
100.00000000003271,100,3
99.99999999991631,100,3
99.99999999991611,100,12
90.14566286971953,90,1
100.00000000003257,100,3
100.0000000000323,100,7
92.5422263584203,93,1
99.99999999991596,100,11
0.4272156632873286,0,1
99.9999999999149,100,7
95.57354662934378,96,1
100.00000000003115,100,10
100.00000000003122,100,5
90.57810338112616,91,1
100.0000000000311,100,2
42.83086617567528,43,1
93.3953065036417,93,1
100.00000000003182,100,2
100.00000000003159,100,2
35.60923100608734,36,1
100.00000000003139,100,2
98.21717643535055,98,1
2.543989922911513,3,1
0.41431662604445596,0,1
94.23134637347019,94,1
100.00000000003378,100,5
72.5913050437723,73,1
99.99999999991743,100,1
29.346390400630423,29,1
0.42027040267896537,0,1
10.08425457970984,10,1
8.571368036073359,9,1
99.95823381308504,100,1
99.99999999991793,100,3
16.109916143472077,16,1
1.3356537679185407,1,1
16.885591488349768,17,1
100.00000000003422,100,1
100.0000000000343,100,2
100.0000000000341,100,1
100.00000000003415,100,1
12.194528660740707,12,1
0.04662536391666719,0,1
100.00000000003418,100,3
100.00000000003315,100,1
0.4201124075128059,0,1
6.283895199778187,6,1
99.99999999991638,100,1
100.0000000000328,100,2
1.031996294581316,1,1
91.29123355975572,91,1
100.00000000003357,100,1
93.15891204261601,93,1
100.00000000003332,100,3
0.8546786900401696,1,1
69.44704887133922,69,1
100.0000000000332,100,1
47.304087818349835,47,1
100.0000000000356,100,3
100.00000000003561,100,6
1.0332409326053182,1,1
100.00000000038473,100,2
100.00000000003553,100,2
100.00000000003556,100,6
100.00000000003627,100,1
100.00000000015272,100,16
3.963707533711346,4,1
13.798281865394383,14,1
99.99999999980338,100,8
65.87680210030311,66,1
0.19976619846706836,0,1
2.153128409131004,2,1
99.99999999991954,100,5
98.70980627224982,99,1
99.9999999998032,100,11
100.00000000003601,100,7
100.00000000003493,100,3
100.00000000003486,100,1
0.5782560822677119,1,1
99.99999999991823,100,1
99.99999999991894,100,8
100.00000000003526,100,7
78.3584681690962,78,1
1.7366443415638109,2,1
100.00000000003755,100,1
2.0710618570041537,2,1
100.00000000038673,100,1
100.00000000003739,100,4
56.96445212529908,57,1
100.0000000000381,100,1
86.12156335786895,86,1
100.00000000003817,100,4
100.00000000003786,100,1
81.94680590252833,82,1
99.42790032053401,99,1
99.99999999992153,100,1
100.00000000003794,100,2
2.949108688970924,3,1
1.2155813002522342,1,1
0.08988900858176099,0,1
100.00000000015305,100,4
1.6072770328827282,2,1
96.25031850235939,96,1
100.00000000003656,100,2
100.000000000153,100,2
100.00000000003718,100,1
100.00000000003698,100,3
93.0784785142372,93,1
2.0544723477240985,2,1
100.00000000003683,100,6
100.0000000000369,100,1
2.714209565255839,3,1
49.96832866832962,50,1
99.99999999992312,100,6
100.00000000003932,100,11
0.29980031951469205,0,1
51.165942425035816,51,1
100.0000000000392,100,6
0.936693826186248,1,1
30.49668631475666,30,1
15.042881395007349,15,1
11.059058086572,11,1
12.745658874740624,13,1
100.00000000003968,100,1
68.69270142237266,69,1
0.22913257773961018,0,1
19.670198663838743,20,1
99.99999999980683,100,4
99.99999999992215,100,4
24.134027861014076,24,1
100.00000000003844,100,1
100.00000000003853,100,15
86.26535274688091,86,1
100.00000000003834,100,3
99.99999999992198,100,2
26.778652061112005,27,1
0.32826881289120596,0,1
22.27700454212848,22,1
1.8146402221510922,2,1
0.4671973272858995,0,1
100.00000000003905,100,3
0.6776181291064909,1,1
100.0000000001555,100,2
100.00000000003888,100,1
39.699052479348964,40,1
0.4189454629218505,0,1
84.97761110726462,85,1
0.2099146624552358,0,2
