linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
52.94561397579842,53,1
95.25769729451612,95,1
100.00000000000372,100,10
100.00000000000443,100,1
100.0000000000045,100,5
100.00000000000449,100,2
100.00000000000453,100,2
100.00000000000435,100,10
100.00000000000439,100,7
100.00000000000438,100,2
0.1876879249834172,0,1
100.00000000000422,100,2
1.676551633212712,2,1
0.34336126226757885,0,1
0.08761690711727407,0,1
100.00000000000423,100,6
100.00000000000426,100,5
6.059322632110622,6,1
100.0000000000043,100,13
100.0000000000041,100,3
14.815983764099267,15,1
0.3313572023948373,0,1
100.00000000000414,100,10
100.00000000000419,100,2
99.99999999988776,100,1
100.00000000000418,100,4
100.00000000000675,100,6
100.00000000000678,100,16
39.26535336218039,39,1
2.08892502083175,2,1
1.7424197138225805,2,1
100.0000000000066,100,3
100.00000000000664,100,3
100.00000000000662,100,1
1.6986870077361205,2,1
2.981295314010332,3,1
4.365130571647944,4,1
100.00000000000668,100,10
100.00000000000648,100,4
100.00000000000652,100,5
100.00000000000651,100,1
100.00000000000655,100,2
0.44079670830543966,0,1
100.00000000000657,100,2
0.7859776601646896,1,1
1.0735620827015318,1,1
100.00000000000637,100,2
0.7785564787095992,1,1
100.0000000000064,100,12
100.00000000000642,100,9
100.00000000000647,100,6
100.00000000000718,100,12
4.550987507064782,5,1
100.00000000000719,100,17
100.00000000000723,100,5
100.00000000000726,100,1
100.00000000000708,100,2
23.24077450058572,23,1
100.0000000000071,100,2
100.00000000000715,100,20
100.00000000000713,100,8
100.00000000000695,100,1
100.00000000000693,100,12
100.00000000000698,100,4
6.522717976926164,7,1
100.00000000000699,100,1
0.9032521833416433,1,1
100.00000000000703,100,1
1.5809312780828417,2,1
100.00000000000702,100,8
100.00000000000684,100,3
100.00000000000686,100,1
4.807754085783381,5,1
100.00000000000688,100,4
94.6034225202094,95,1
100.0000000000069,100,8
88.45638164566299,88,1
94.19939350482973,94,1
100.0000000000058,100,11
100.00000000000584,100,11
22.188038405723223,22,1
0.46186565772099053,0,1
0.24274655288673372,0,1
92.92190577635311,93,1
100.00000000000588,100,16
100.00000000000568,100,2
2.2807447210118026,2,1
100.00000000000573,100,6
100.00000000000571,100,1
100.00000000000576,100,3
100.00000000000577,100,8
100.00000000000557,100,13
0.36954345122256543,0,1
100.0000000000056,100,4
100.00000000000564,100,4
100.00000000000566,100,7
100.00000000000546,100,17
38.79604714508432,39,1
100.00000000000549,100,3
100.00000000000553,100,10
0.4071537845122741,0,5
100.00000000000627,100,3
100.00000000000631,100,9
54.16240628142218,54,1
100.00000000000635,100,2
100.00000000000615,100,1
98.19351477795179,98,1
95.99074728621643,96,1
100.00000000000604,100,6
100.00000000000607,100,1
100.00000000000608,100,6
100.00000000000612,100,2
100.00000000000611,100,4
100.00000000000593,100,10
100.00000000000591,100,8
100.00000000000595,100,3
1.9078142843443997,2,1
100.00000000000601,100,1
7.777978693735147,8,1
100.00000000000853,100,4
100.00000000000857,100,6
2.305850726990435,2,1
100.00000000000841,100,4
96.41435472044935,96,1
100.00000000000846,100,1
100.00000000000844,100,1
100.0000000000085,100,2
14.644297560439295,15,1
100.00000000000833,100,2
100.00000000000837,100,1
100.0000000000084,100,18
5.606468201778416,6,6
0.86781315472078,1,1
100.0000000000082,100,3
0.2809126006063651,0,1
100.00000000000826,100,2
0.15414449415171028,0,1
1.2574823291621007,1,1
100.00000000000888,100,1
100.00000000000891,100,6
9.992881495218539,10,1
100.00000000000895,100,7
5.606468201778438,6,1
100.00000000000877,100,2
26.486022673813757,26,1
0.3685263356513228,0,1
100.0000000000088,100,1
100.00000000000881,100,2
100.00000000000884,100,4
100.00000000000865,100,11
55.79147190971101,56,1
100.00000000000868,100,2
71.72869555861135,72,1
100.0000000000087,100,5
100.00000000000873,100,15
97.27810908036798,97,1
95.70718982171933,96,1
100.00000000000769,100,1
100.0000000000077,100,18
100.00000000000755,100,2
100.00000000000753,100,1
0.5347675368242985,1,1
100.00000000000757,100,1
63.75192938732449,64,1
1.4439819558496054,1,1
95.65902887267028,96,1
100.00000000000739,100,4
100.00000000000742,100,4
100.00000000000746,100,3
100.00000000000749,100,24
95.99744193469594,96,1
100.00000000000733,100,8
0.3362773632521435,0,1
2.2732397733334824,2,1
100.00000000000809,100,1
99.51317531510597,100,1
100.0000000000081,100,4
70.82428970699917,71,1
100.00000000000797,100,11
64.39888767884828,64,1
2.352083278979391,2,1
100.00000000000799,100,2
0.33612368472843285,0,1
4.282221533862876,4,1
0.012149320700276457,0,1
0.13083897413980305,0,1
100.00000000000784,100,11
100.00000000000789,100,4
15.674182863777098,16,1
100.0000000000079,100,1
100.00000000000794,100,1
100.00000000000793,100,6
5.606468201778502,6,2
100.00000000000774,100,10
100.00000000000773,100,1
1.3408264534806433,1,1
100.00000000001035,100,17
100.00000000001037,100,3
1.9291694327060194,2,1
1.196724670278637,1,1
96.55151693166496,97,1
0.5697157359961901,1,1
100.00000000001023,100,8
100.00000000001027,100,2
97.78054980940973,98,1
100.00000000001033,100,5
3.81613521061085,4,1
100.00000000001012,100,3
63.67483986108656,64,1
100.00000000001022,100,13
0.5429957425078057,1,1
0.44194693620410386,0,1
100.00000000001003,100,7
100.00000000001008,100,2
0.5254113660508344,1,1
100.00000000001081,100,4
79.24038061514493,79,1
100.00000000001083,100,2
100.0000000000109,100,1
1.135536619984357,1,1
100.00000000001089,100,3
100.0000000000107,100,6
100.00000000001074,100,2
100.00000000001077,100,1
100.00000000001059,100,9
100.00000000001057,100,2
46.74653995229616,47,1
100.00000000001062,100,1
51.06408217162783,51,1
26.384689774021897,26,1
100.00000000001046,100,5
100.0000000000105,100,3
92.97178410916656,93,1
100.00000000001049,100,1
16.495220326933286,16,1
86.92240562199896,87,1
100.00000000001054,100,6
100.00000000000944,100,6
100.00000000000948,100,3
100.00000000000946,100,17
100.0000000000095,100,1
64.69311430055986,65,1
100.00000000000932,100,1
100.00000000000936,100,4
100.0000000000094,100,6
1.91420275082316,2,2
3.0473324519139178,3,1
100.00000000000941,100,2
9.074995603160591,9,1
100.00000000000921,100,3
100.00000000000924,100,2
100.00000000000927,100,21
100.00000000000912,100,4
100.00000000000917,100,2
100.00000000000915,100,2
100.0000000000092,100,5
0.5909147169690745,1,1
100.00000000000992,100,5
0.8477310154082374,1,1
85.84711442985267,86,1
100.00000000000995,100,2
99.99999999977695,100,2
85.1557697341008,85,1
100.00000000000982,100,8
6.09891494318862,6,2
100.00000000000983,100,6
100.00000000000988,100,8
100.00000000000986,100,3
100.00000000000968,100,1
100.0000000000097,100,1
6.098914943188641,6,1
2.5329418777590136,3,1
100.00000000000972,100,13
100.00000000000956,100,1
6.729414301210719,7,1
100.00000000000959,100,4
35.296920812814164,35,1
100.00000000000963,100,1
100.00000000001216,100,2
100.0000000000122,100,1
58.84249454816035,59,1
100.00000000001225,100,7
80.4928925113702,80,1
100.00000000001205,100,2
40.212620440517625,40,1
7.440658653061679,7,1
100.00000000001208,100,1
0.024089596245096257,0,1
3.660486886858393,4,1
45.885506080029586,46,1
43.08653006738049,43,1
99.99999999989573,100,2
100.00000000001195,100,1
0.2827407453074674,0,1
100.00000000001197,100,9
100.000000000012,100,1
100.00000000001184,100,13
2.022634793085189,2,1
100.00000000001192,100,6
100.00000000001191,100,3
100.00000000001262,100,2
100.00000000001266,100,5
13.013565788364604,13,1
100.0000000000127,100,9
100.0000000000125,100,9
55.76120335107868,56,1
100.00000000012896,100,1
100.00000000001259,100,1
100.00000000001239,100,2
100.00000000001243,100,8
7.292943584605377,7,1
96.82984771352452,97,1
100.00000000001228,100,4
0.872643403492802,1,1
100.00000000001232,100,18
100.00000000001125,100,2
9.6562964140785,10,1
100.00000000001133,100,3
52.90350088039506,53,2
100.00000000001114,100,3
0.9214364340324006,1,1
100.00000000001117,100,3
87.12330731225931,87,1
100.00000000001104,100,1
0.3895877646199246,0,1
68.13957669606665,68,1
100.00000000001106,100,5
100.0000000000111,100,6
10.320610237148319,10,1
90.66249101787186,91,1
13.002071243664023,13,1
95.22057177028951,95,1
100.00000000001097,100,3
89.0675729150907,89,1
100.00000000001172,100,1
100.00000000001175,100,4
53.18368811347176,53,1
100.0000000002446,100,1
100.0000000000118,100,7
100.00000000001164,100,4
99.99999999989524,100,7
100.00000000001165,100,2
100.0000000000117,100,2
100.00000000001168,100,6
100.0000000000115,100,11
100.00000000001148,100,4
100.00000000001153,100,16
100.00000000012794,100,3
4.324638278315687,4,1
100.00000000001154,100,5
100.00000000001141,100,2
100.00000000001144,100,11
100.00000000001145,100,3
2.2064958849939416,2,1
100.00000000001398,100,3
96.72024764087217,97,1
100.00000000001405,100,4
12.315658826589502,12,1
11.290687902319418,11,1
100.00000000001388,100,4
100.00000000001394,100,7
0.4582664117371669,0,1
100.00000000001397,100,9
0.5120714083108576,1,1
100.00000000001383,100,9
84.93334217564792,85,1
86.6428767396669,87,1
36.407629498404056,36,1
100.0000000000137,100,1
100.00000000001374,100,15
0.3353680308921955,0,1
100.00000000001373,100,9
100.00000000001445,100,8
100.00000000001444,100,5
100.00000000001454,100,1
100.00000000001452,100,13
100.00000000001434,100,1
0.5433011127896945,1,1
15.251847127114265,15,1
100.00000000001438,100,4
3.292925621400079,3,1
98.31412036575688,98,1
77.2722603716112,77,1
100.00000000001428,100,6
96.03817386302883,96,1
60.720513389139676,61,1
100.00000000001413,100,4
2.7954251111088477,3,1
100.00000000001417,100,6
100.0000000000131,100,12
100.00000000001315,100,9
2.2305670020278816,2,1
100.00000000001317,100,1
100.00000000001296,100,6
100.00000000001299,100,2
100.00000000001302,100,2
100.00000000001306,100,11
75.17347367815744,75,1
100.00000000001295,100,2
0.641011045435548,1,1
44.91203415894081,45,1
100.00000000001276,100,1
100.0000000001292,100,3
0.17267231346158698,0,1
100.00000000001282,100,1
54.010155629551235,54,1
100.00000000001359,100,4
100.00000000001363,100,7
100.00000000001343,100,5
16.376624633961367,16,1
100.00000000001342,100,6
6.023364019160189,6,1
100.0000000000135,100,5
0.9964196560879324,1,1
100.0000000000133,100,1
1.886373338625947,2,1
100.00000000001334,100,9
100.00000000001333,100,16
100.00000000001339,100,7
100.00000000001319,100,2
99.99999999989684,100,1
6.827528742897503,7,1
0.8678777918529423,1,1
100.0000000000159,100,1
1.4829638061728645,1,1
100.00000000001572,100,1
0.418167235320104,0,1
0.28021855480839863,0,1
100.00000000001579,100,1
100.00000000001567,100,1
5.9803756549062195,6,1
100.00000000001548,100,1
0.15793241032310115,0,1
4.496596635336709,4,1
59.064871372001306,59,1
100.00000000001556,100,3
100.00000000001555,100,1
100.00000000013196,100,1
100.00000000001627,100,3
89.1073449921066,89,1
1.1607166977904384,1,1
0.517469135136547,1,1
1.90342907765647,2,1
100.00000000001634,100,1
100.00000000001614,100,7
100.00000000001621,100,5
16.093248765003803,16,1
100.00000000001623,100,3
0.3874739758801156,0,1
31.564405290418147,32,1
100.00000000001603,100,5
97.09293495970232,97,1
100.00000000001596,100,1
9.76267971600045,10,1
100.00000000001602,100,3
5.046584784599049,5,1
100.0000000000149,100,1
100.00000000001492,100,11
90.81719260797543,91,1
100.00000000013122,100,2
100.00000000001485,100,2
3.0141098129465327,3,1
100.00000000001484,100,2
1.7756909617018861,2,1
52.250555469289914,52,1
99.48578828502161,99,1
100.00000000001457,100,2
61.85553052872942,62,1
100.00000000001461,100,1
1.3167727084751475,1,1
100.00000000001535,100,3
0.6682316260126945,1,1
99.99999999989899,100,1
76.65792278901084,77,1
100.0000000000153,100,2
1.371295366501858,1,1
100.00000000013154,100,2
100.00000000013158,100,1
100.00000000001519,100,3
20.396618423759026,20,1
100.0000000000152,100,12
100.000000000015,100,1
100.00000000001764,100,2
100.00000000001772,100,5
3.1514023260277404,3,1
100.00000000001754,100,6
96.04421885229134,96,1
100.00000000001756,100,6
100.00000000001761,100,1
100.00000000001744,100,2
11.488405634017456,11,1
100.0000000000175,100,4
75.06049611086222,75,1
100.00000000001748,100,9
34.90159362443365,35,1
100.00000000001732,100,2
91.31487537988862,91,1
92.22469305661922,92,1
100.00000000001808,100,1
1.8424499122577165,2,1
3.66634791964768,4,1
100.00000000001785,100,13
100.00000000013426,100,2
100.00000000001789,100,6
100.00000000001792,100,1
89.35949818542305,89,1
100.00000000001776,100,1
0.25842651407376066,0,2
100.00000000001779,100,1
100.00000000001678,100,1
32.48747571534533,32,1
100.00000000001677,100,1
100.00000000001681,100,5
100.00000000001661,100,1
1.4585720638081339,1,1
4.2079653168502835,4,1
100.00000000001663,100,1
0.6759251375395664,1,1
100.0000000000167,100,1
1.0599249467769678,1,1
100.0000000000165,100,10
90.42153553076174,90,1
23.36840751561872,23,1
100.00000000001654,100,1
100.00000000001637,100,1
100.00000000001641,100,6
3.3700073568684097,3,1
100.00000000001643,100,4
100.00000000001717,100,1
2.6676054693447133,3,1
100.00000000001708,100,1
99.99999999990068,100,1
43.2057162449747,43,1
100.00000000001712,100,4
12.289573504740012,12,1
83.81745785140933,84,1
100.00000000001714,100,1
99.99999999990052,100,1
100.00000000001698,100,3
100.00000000001701,100,2
63.44457112923681,63,1
100.00000000001702,100,2
30.254297369541955,30,1
1.4592975298564628,1,1
100.00000000001693,100,4
95.90071987043494,96,1
100.00000000001947,100,1
100.0000000000195,100,4
100.00000000001934,100,4
1.7072842647270294,2,1
10.067776380580858,10,1
0.6737432218625443,1,1
86.91617894901313,87,1
100.00000000001926,100,1
3.652839696488721,4,1
1.237862804214215,1,1
7.077833252525938,7,1
100.00000000001927,100,3
1.0070806997919715,1,1
100.00000000001931,100,3
100.00000000013554,100,1
100.00000000001918,100,2
1.4272552925109265,1,1
100.0000000000199,100,5
81.18745504231593,81,1
99.99999999990354,100,1
100.00000000001997,100,1
60.5738779596161,61,1
23.672020429962632,24,1
0.5055994780160458,1,1
100.00000000001981,100,3
31.27112899297738,31,1
100.00000000001987,100,2
100.00000000001967,100,2
99.99999999990328,100,1
87.41709404190222,87,1
99.99999999990332,100,2
100.00000000001957,100,4
100.00000000001961,100,2
100.00000000001965,100,3
100.00000000001855,100,2
0.12737233769970643,0,1
100.0000000000186,100,1
100.00000000001863,100,1
100.00000000001845,100,3
100.0000000000183,100,4
100.0000000000184,100,2
2.5370568748102453,3,1
99.99999999990182,100,4
0.6166505154714487,1,1
0.38976617470496244,0,2
100.00000000001828,100,1
79.77726499049874,80,1
0.406998656569174,0,1
31.052394335739468,31,1
100.00000000001894,100,1
100.00000000001896,100,1
53.10649380198148,53,1
100.00000000001879,100,7
94.05154889387569,94,1
6.022558478006347,6,1
36.733368570737305,37,1
68.79619965466823,69,1
100.0000000000187,100,1
100.00000000025156,100,1
100.00000000002127,100,1
1.2556733392575623,1,1
3.959836404970439,4,1
100.00000000002115,100,2
47.21038960942828,47,1
100.00000000002105,100,1
18.724476234516775,19,1
99.99999999990466,100,2
12.665883344376297,13,1
100.00000000013736,100,1
3.1416588933654337,3,1
100.00000000002174,100,1
5.321539577927805,5,1
1.4256928536739633,1,1
100.00000000013802,100,1
99.99999999990521,100,4
0.7309813637619152,1,1
100.00000000002167,100,8
100.00000000002152,100,1
100.00000000002154,100,1
3.120202791588104,3,1
98.7125531044446,99,1
99.99999999990501,100,5
0.9341028162091526,1,1
100.00000000002143,100,1
2.7755183437229665,3,1
100.0000000000204,100,6
87.35432498524298,87,1
0.027991322205770046,0,1
100.00000000002034,100,7
100.00000000002032,100,9
0.5551568776455401,1,1
1.0576416884854802,1,1
0.45706708789399264,0,1
6.558212099396209,7,1
0.5992629132051003,1,1
100.00000000002001,100,6
100.0000000004857,100,1
62.41867401057266,62,1
100.0000000000208,100,1
100.00000000002083,100,1
100.00000000002076,100,4
5.827077747989064,6,1
3.3915950403989648,3,1
4.186713119052797,4,1
100.00000000002065,100,1
0.1364637992603328,0,1
74.84922740601877,75,1
33.8367802992301,34,1
100.00000000002312,100,1
0.41544103738871824,0,1
1.2147698998854979,1,1
0.7130187912325806,1,1
5.194025467323627,5,1
0.4157794449225545,0,1
0.054567478638847484,0,1
16.5983874839322,17,1
87.41240119536748,87,1
13.901839396879604,14,1
0.8802247010020994,1,1
99.99999999990702,100,1
1.7110827234408994,2,1
95.5692556141187,96,1
3.662987529425219,4,1
100.00000000002333,100,1
100.00000000002338,100,2
100.0000000000234,100,2
1.4527850711370065,1,1
15.564575124340308,16,1
100.00000000002328,100,5
100.00000000002223,100,5
100.00000000013847,100,2
0.46467498050113765,0,1
100.00000000002194,100,4
79.78808004043518,80,1
100.000000000022,100,7
82.21229272871155,82,1
87.89232407036431,88,1
97.99887898970262,98,1
74.35314528922802,74,1
68.28124436992061,68,1
0.6631007723144016,1,1
0.6564663853128683,1,1
100.00000000002267,100,1
100.00000000002265,100,12
2.185728565985308,2,1
93.97505239476757,94,1
100.00000000002254,100,1
5.045840518809582,5,1
7.25999154134222,7,1
54.565652178258894,55,1
100.00000000002245,100,2
77.54787298651672,78,1
6.521189244642741,7,1
97.69425723782975,98,1
100.00000000002478,100,6
0.13645871670314985,0,1
5.914843706808755,6,1
2.168049699628494,2,1
0.10542111218638055,0,1
7.162524921437168,7,1
48.30560863963701,48,1
100.00000000002463,100,4
92.28605733983554,92,1
93.6391555266554,94,1
100.00000000002535,100,2
2.6818386226946185,3,1
0.8344901051658191,1,1
100.00000000002541,100,3
1.4698028840372448,1,1
100.00000000002525,100,1
3.347199047513061,3,1
100.0000000000252,100,17
0.3330585965815271,0,1
3.6263624100701586,4,1
100.00000000002376,100,3
98.41777130914818,98,1
0.6942012717889325,1,1
93.21531243496621,93,1
100.00000000002372,100,1
100.00000000002373,100,2
2.691583598744487,3,1
32.708766344307364,33,1
4.1296625903066975,4,1
41.00105332939245,41,1
99.99999999990806,100,1
100.00000000002447,100,2
63.70852298702363,64,1
0.8939768112996828,1,1
100.00000000002429,100,18
2.1558066524693267,2,1
30.981051095637447,31,1
94.64426641343245,95,1
93.9833049991878,94,1
100.0000000000268,100,1
8.78982021473528,9,1
100.0000000000266,100,5
100.00000000014306,100,1
0.11388552981076276,0,1
100.00000000002667,100,1
22.938233172109552,23,1
62.859228864655236,63,1
32.214304719081106,32,1
0.650438249320602,1,1
85.48489521908678,85,1
100.00000000002652,100,1
100.00000000002657,100,30
1.5093397877938406,2,1
0.7255461091123747,1,1
100.00000000002646,100,1
3.625677068753805,4,1
100.00000000002711,100,1
0.8065713778019161,1,1
100.00000000002687,100,4
100.00000000002689,100,3
100.00000000002693,100,1
0.1360742266084185,0,1
81.87023139052198,82,1
100.00000000002586,100,1
100.00000000002571,100,9
100.0000000000257,100,2
68.64864695398177,69,1
100.00000000002566,100,1
0.8506490646423991,1,1
62.09927119792101,62,1
100.00000000002616,100,6
88.1804744218539,88,1
3.6031171599209557,4,1
100.00000000002606,100,1
0.8227027449620424,1,1
32.52499013406573,33,1
91.12114131011026,91,1
100.00000000002598,100,6
100.00000000014242,100,1
100.00000000002855,100,9
88.12221783193934,88,1
0.6505246492204378,1,1
100.00000000002859,100,5
73.930556981135,74,1
73.32808226777664,73,1
100.0000000000285,100,11
6.525203654179415,7,1
1.1041350852865415,1,1
96.10483643751138,96,1
6.060691348329522,6,1
2.776362614721636,3,1
100.000000000029,100,2
100.00000000002889,100,5
100.00000000002882,100,1
0.06903464325789102,0,1
43.63068471596054,44,1
0.3871046618614788,0,1
0.2679383546613418,0,1
91.83735913640967,92,1
69.04544920500014,69,1
100.00000000002751,100,11
98.16554977693563,98,1
2.579609144387489,3,1
83.03334267034715,83,1
0.6753095822829026,1,1
71.07364602351652,71,1
1.3333905977986313,1,1
96.90942873192094,97,1
1.3806416932958259,1,1
3.3111134017270927,3,1
0.017669419648656634,0,1
0.8849001526056912,1,1
41.32697832060974,41,1
96.49680859263103,96,1
0.9607838276669863,1,1
100.00000000002798,100,2
100.00000000002804,100,1
100.00000000002807,100,16
0.21535770027500148,0,1
1.0468758057068202,1,1
100.00000000002791,100,9
2.205422587503074,2,1
100.00000000002774,100,13
0.16031574090626263,0,1
100.00000000003016,100,2
24.366657527674292,24,1
100.0000000000302,100,1
1.323190118036715,1,1
1.9313358682685122,2,1
100.00000000003084,100,3
1.6305602555963017,2,1
100.00000000003071,100,4
5.270294246831146,5,1
100.0000000000306,100,1
100.00000000003058,100,2
100.00000000003062,100,3
99.9999999999142,100,1
100.0000000002635,100,1
100.00000000003048,100,13
0.4563710306504743,0,1
8.672410184527303,9,1
85.16520151115992,85,1
0.9904438397907684,1,1
1.5518637167560674,2,1
100.00000000002944,100,3
39.21610665964841,39,1
33.92312669421852,34,1
73.22799057118864,73,1
0.845179433654303,1,1
100.0000000000294,100,2
95.9600067467739,96,1
