TravelTimeMode\Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
mixed_mode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.93569424964937,70.20622802390999,75.69756554307116,96.78593964334705,82.9979302832244,75.71813131313131,73.14655172413794,70.64706790123456,80.9203933747412,82.50426731078905,73.17114427860696,69.24649339933993,74.48703703703704
ride_hail,0.0,0.0,0.0,0.0,0.0,0.0,22.304166666666667,19.267319277108435,25.603055229142186,17.387995337995335,17.41638888888889,16.16531713900135,20.600047214353165,14.567569444444445,17.34644522144522,22.931043956043954,17.89691489361702,28.365847813061713,26.79936614466816,23.361472602739727,36.4683908045977,33.53333333333333
walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9594017094017,62.808,39.63137254901961,46.94348837209302,63.14947368421052,49.8040404040404,80.22542270531402,56.450221483942414,52.67260470453242,42.939270950770386,44.119979376127866,49.47929795467109,61.19246498599439,53.295138888888886,0.0,350.9
walk_transit,0.0,0.0,0.0,0.0,0.0,0.0,9.033333333333333,24.00516717325228,28.34828001375989,31.068510158013545,28.351298701298703,29.013005339435544,30.443589743589744,30.768838862559242,28.11226053639847,29.47142857142857,28.000786163522015,26.61003423192127,29.986923525977815,25.578333333333333,28.90841121495327,35.91041666666667
