timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
17,360.0,145.23076923076923,210.0,13,0,0
17,307.0,121.8,117.0,10,0,0
16,307.0,88.0,88.0,1,0,0
18,307.0,108.0,108.0,2,0,0
13,307.0,151.71428571428572,150.0,7,0,0
12,307.0,122.0,115.0,5,0,0
15,307.0,113.0,116.0,8,0,0
14,307.0,102.0,102.0,2,0,0
8,405.0,236.0,236.0,1,0,0
14,371.0,130.0,130.0,2,0,0
17,405.0,184.0,184.0,2,0,0
8,297.0,168.0,210.0,4,0,0
12,297.0,71.0,71.0,1,0,0
11,297.0,76.0,76.0,3,0,0
10,297.0,42.0,42.0,1,0,0
8,360.0,87.25,35.0,4,0,0
7,360.0,94.0,94.0,1,0,0
16,286.0,289.0,289.0,1,0,0
15,360.0,94.0,94.0,1,0,0
17,286.0,387.6666666666667,343.0,3,0,0
14,360.0,126.0,126.0,1,0,0
14,286.0,394.0,394.0,1,0,0
15,286.0,146.0,146.0,1,0,0
12,360.0,141.0,141.0,2,0,0
11,360.0,90.33333333333333,75.0,3,0,0
18,286.0,614.0,614.0,1,0,0
9,360.0,19.0,19.0,1,0,0
17,482.0,38.0,38.0,1,0,0
17,297.0,76.0,76.0,1,0,0
16,297.0,76.0,76.0,4,0,0
14,297.0,159.14285714285714,76.0,14,0,0
19,297.0,76.0,76.0,3,0,0
18,297.0,76.0,76.0,18,0,0
7,482.0,130.73684210526315,134.0,19,0,0
14,482.0,107.0,107.0,15,0,0
16,373.0,207.42857142857142,198.0,7,0,0
8,482.0,90.0,90.0,4,0,0
18,471.0,964.8181818181819,1028.0,33,0,0
19,471.0,606.0,606.0,1,0,0
16,471.0,187.0,187.0,1,0,0
7,418.0,335.0,335.0,1,0,0
17,471.0,809.1818181818181,886.5,22,0,0
7,471.0,221.79166666666666,222.0,24,0,0
18,362.0,126.0,126.0,8,0,0
13,286.0,644.0,644.0,3,0,0
17,362.0,175.10294117647058,193.0,68,0,0
11,286.0,193.5,193.5,2,0,0
15,362.0,135.0,135.0,1,0,0
14,471.0,187.0,187.0,4,0,0
15,471.0,186.07692307692307,187.0,13,0,0
12,471.0,144.0,144.0,2,0,0
11,471.0,112.0,112.0,13,0,0
8,471.0,789.9333333333333,938.0,15,0,0
9,471.0,187.0,187.0,1,0,0
10,407.0,170.0,170.0,2,0,0
19,460.0,63.0,63.0,1,0,0
7,407.0,32.0,32.0,1,0,0
14,373.0,72.0,72.0,4,0,0
17,460.0,83.0,83.0,2,0,0
14,407.0,88.0,88.0,2,0,0
12,407.0,54.0,54.0,1,0,0
17,407.0,152.0,114.0,3,0,0
16,407.0,163.0,163.0,6,0,0
7,460.0,432.0,408.0,3,0,0
11,299.0,153.83333333333334,156.0,6,0,0
10,299.0,110.0,110.0,4,0,0
17,351.0,416.5,416.5,2,0,0
9,299.0,110.0,110.0,1,0,0
8,299.0,110.0,110.0,2,0,0
13,397.0,47.0,47.0,1,0,0
15,460.0,75.0,75.0,6,0,0
12,460.0,63.0,63.0,1,0,0
16,397.0,158.0,158.0,1,0,0
17,397.0,159.4,155.0,5,0,0
8,460.0,78.33333333333333,86.0,3,0,0
19,397.0,144.0,144.0,1,0,0
15,242.0,1137.0,1137.0,5,0,0
12,362.0,199.83333333333334,235.5,6,0,0
11,362.0,227.0,227.0,8,0,0
8,362.0,220.6,180.0,5,0,0
7,362.0,101.5,79.5,4,0,0
8,397.0,43.5,43.5,2,0,0
7,397.0,44.0,44.0,2,0,0
10,397.0,40.0,40.0,2,0,0
9,397.0,47.0,47.0,2,0,0
12,397.0,64.25,66.0,4,0,0
14,299.0,99.86666666666666,110.0,15,0,0
13,299.0,68.0,68.0,1,0,0
12,299.0,72.0,72.0,13,0,0
19,299.0,252.54545454545453,156.0,11,0,0
18,299.0,310.0,310.0,1,0,0
17,299.0,156.35294117647058,156.0,17,0,0
16,299.0,121.5,110.0,4,0,0
6,469.0,182.0,182.0,2,0,0
11,458.0,94.0,94.0,2,0,0
14,458.0,89.0,89.0,7,0,0
8,458.0,167.0,167.0,2,0,0
7,458.0,152.66666666666666,94.0,6,0,0
10,458.0,42.0,42.0,2,0,0
16,458.0,66.0,66.0,4,0,0
13,303.0,260.0,260.0,2,0,0
15,303.0,260.0,260.0,1,0,0
8,303.0,210.5,210.5,2,0,0
10,303.0,161.0,161.0,1,0,0
17,303.0,482.5,482.5,2,0,0
16,303.0,260.0,260.0,1,0,0
18,303.0,260.0,260.0,5,0,0
14,447.0,352.0,352.0,1,0,0
13,447.0,223.0,223.0,1,0,0
7,447.0,311.0,352.0,3,0,0
10,447.0,695.0,695.0,1,0,0
9,447.0,204.0,204.0,2,0,0
17,401.0,984.3333333333334,1319.0,3,0,0
15,447.0,352.0,352.0,2,0,0
17,447.0,1204.0,1204.0,2,0,0
12,293.0,391.0,391.0,10,0,0
10,293.0,234.11111111111111,261.0,9,0,0
17,293.0,593.25,816.0,8,0,0
16,293.0,298.2,301.0,20,0,0
14,293.0,222.0,222.0,12,0,0
8,401.0,169.0,169.0,1,0,0
9,293.0,220.0,220.0,1,0,0
7,401.0,122.0,122.0,1,0,0
8,293.0,222.0,222.0,2,0,0
7,293.0,54.0,54.0,5,0,0
7,436.0,1088.0,1088.0,1,0,0
17,229.0,93.0,93.0,5,0,0
8,436.0,176.0,176.0,1,0,0
10,436.0,436.0,436.0,2,0,0
7,303.0,220.4,260.0,5,0,0
15,436.0,88.0,88.0,3,0,0
17,436.0,278.95,95.0,20,0,0
8,327.0,282.0,226.0,3,0,0
7,327.0,279.5,279.5,2,0,0
16,327.0,226.0,226.0,1,0,0
17,327.0,226.0,226.0,2,0,0
15,327.0,226.0,226.0,6,0,0
11,425.0,52.0,52.0,7,0,0
12,425.0,242.0,242.0,2,0,0
13,391.0,69.0,69.0,1,0,0
14,425.0,52.0,52.0,1,0,0
7,425.0,341.5,341.5,2,0,0
8,425.0,204.0,204.0,1,0,0
18,391.0,215.0,215.0,2,0,0
10,425.0,91.66666666666667,52.0,3,0,0
17,391.0,74.5,74.5,2,0,0
19,425.0,440.5,570.0,4,0,0
19,293.0,154.13333333333333,130.0,15,0,0
8,391.0,56.0,56.0,2,0,0
10,391.0,56.0,56.0,3,0,0
17,425.0,299.9021739130435,79.0,92,0,0
18,425.0,133.8,52.0,5,0,0
13,271.0,195.0,195.0,1,0,0
8,414.0,182.66666666666666,122.0,3,0,0
7,414.0,71.5,71.5,2,0,0
18,414.0,124.0,124.0,1,0,0
11,305.0,441.3333333333333,324.0,3,0,0
13,305.0,266.15384615384613,154.0,13,0,0
8,305.0,126.0,126.0,1,0,0
15,305.0,98.0,98.0,7,0,0
17,305.0,148.8,61.0,5,0,0
10,449.0,601.0,601.0,1,0,0
9,449.0,234.0,234.0,2,0,0
12,449.0,528.0,469.0,5,0,0
8,449.0,656.5,766.0,6,0,0
7,449.0,478.25,544.5,4,0,0
18,449.0,234.0,234.0,1,0,0
17,449.0,2255.65625,2198.0,64,0,0
19,449.0,146.0,146.0,1,0,0
14,449.0,112.0,112.0,1,0,0
7,438.0,351.0,351.0,4,0,0
8,438.0,351.0,351.0,1,0,0
17,438.0,349.6666666666667,271.0,3,0,0
13,438.0,145.0,145.0,11,0,0
14,438.0,291.6666666666667,180.0,3,0,0
15,438.0,113.0,113.0,15,0,0
7,427.0,380.5,395.5,6,0,0
17,427.0,358.6,360.0,10,0,0
13,427.0,174.0,174.0,2,0,0
14,427.0,174.0,174.0,1,0,0
16,427.0,174.5,174.5,2,0,0
