linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
26.769995371854126,27,1
2.823504286159291,3,1
100.00000000000186,100,4
100.00000000000189,100,2
0.19837442918681072,0,1
100.0000000000019,100,23
100.00000000000261,100,18
1.7600790920191682,2,1
0.4244723622162748,0,1
100.00000000000264,100,10
0.042687492067686336,0,1
5.044125158923764,5,1
0.8490075900591363,1,1
100.00000000000269,100,4
100.00000000000267,100,19
100.00000000000271,100,17
93.16782153256842,93,1
100.00000000000252,100,3
99.99999999988611,100,3
100.00000000000253,100,8
100.00000000000257,100,5
100.00000000000256,100,7
0.22871810146903765,0,1
100.0000000000026,100,6
100.0000000000024,100,5
100.00000000000242,100,3
100.00000000000246,100,26
100.00000000000244,100,3
100.00000000000249,100,5
100.00000000000229,100,9
100.0000000000023,100,2
100.00000000000233,100,32
100.00000000000237,100,26
100.00000000000236,100,17
100.00000000000493,100,9
100.00000000000495,100,5
100.00000000000497,100,2
100.0000000000048,100,6
87.25914241535011,87,1
100.00000000000485,100,1
100.00000000000486,100,11
100.00000000000466,100,8
100.0000000000047,100,1
100.00000000000469,100,16
100.00000000000473,100,10
80.07827450459925,80,1
7.651510407962961,8,1
0.35172469994058564,0,1
0.08129954301404313,0,1
13.087746460263356,13,1
100.00000000000455,100,1
100.00000000000459,100,6
100.00000000000458,100,1
100.00000000000462,100,3
100.00000000000465,100,4
84.31034138269223,84,1
100.00000000000536,100,2
65.23491461467789,65,1
6.067810470383827,6,1
100.0000000000054,100,6
100.00000000000544,100,5
2.63105534970805,3,1
100.00000000000524,100,1
96.98936402892151,97,1
19.57131510953299,20,1
100.00000000000526,100,7
55.210189011476764,55,1
100.0000000000053,100,22
97.2727821878631,97,1
100.00000000000529,100,7
100.00000000000533,100,14
100.00000000000513,100,8
65.06171847431904,65,1
100.00000000000514,100,15
1.9907088732276816,2,1
100.00000000000517,100,2
100.00000000000522,100,15
1.6763854226234078,2,1
100.0000000000052,100,22
100.00000000000502,100,10
0.17147069304133808,0,1
100.000000000005,100,21
100.00000000000504,100,5
0.3256299256461225,0,1
100.0000000000051,100,3
100.00000000000509,100,8
100.00000000000398,100,13
100.00000000000402,100,36
0.4447252627491337,0,1
100.00000000000404,100,5
100.00000000000406,100,3
100.00000000000388,100,33
0.1270877856298354,0,1
100.00000000000387,100,2
100.00000000000391,100,13
100.00000000000394,100,1
0.39019475539058446,0,1
100.00000000000395,100,17
100.00000000000375,100,1
100.0000000000038,100,12
100.00000000000378,100,2
0.9378214906776884,1,1
100.00000000000382,100,9
0.715526700685457,1,1
0.2417799142467664,0,1
100.00000000000384,100,7
100.00000000000364,100,3
100.00000000000368,100,9
100.00000000000367,100,2
88.7541626870038,89,1
100.00000000000372,100,6
100.0000000000045,100,5
100.00000000000449,100,3
1.115524668201223,1,1
100.00000000000453,100,2
4.586366747120169,5,1
100.00000000000435,100,3
100.00000000000439,100,8
100.00000000000438,100,1
100.00000000012083,100,2
100.00000000000422,100,3
1.9006506048324532,2,1
100.00000000000423,100,3
94.15400021876582,94,1
100.00000000000426,100,6
6.059322632110622,6,1
100.0000000000043,100,17
4.95834644047518,5,1
100.00000000000429,100,1
100.0000000000041,100,1
100.00000000000409,100,2
100.00000000000414,100,10
100.00000000000415,100,2
100.00000000000418,100,5
100.00000000000675,100,5
100.00000000000678,100,20
73.34777528549901,73,1
100.00000000000679,100,1
100.00000000000664,100,2
100.00000000000662,100,1
0.9782343368791339,1,1
100.00000000000668,100,9
95.28723250512786,95,1
2.934734543556427,3,1
100.00000000000648,100,2
97.24841191406166,97,1
0.62741478199881,1,1
100.00000000000652,100,5
100.00000000000651,100,1
100.00000000000655,100,3
0.19328405831619083,0,1
100.00000000000657,100,1
100.00000000000637,100,1
68.32847738505664,68,1
100.0000000000064,100,8
100.00000000000642,100,11
100.00000000000647,100,8
100.00000000000718,100,11
100.00000000000719,100,18
100.00000000000723,100,6
100.00000000000726,100,1
100.00000000000706,100,1
7.030876168478868,7,1
100.00000000000708,100,2
23.24077450058572,23,1
100.00000000000715,100,23
100.00000000000713,100,11
60.72284228239361,61,1
100.00000000000693,100,11
100.00000000000698,100,3
97.45077690433541,97,1
0.27659023054342524,0,1
100.00000000000699,100,2
100.00000000000702,100,7
100.00000000000684,100,1
100.00000000000682,100,2
100.00000000000686,100,6
100.00000000000688,100,2
98.54760250929951,99,1
100.0000000000069,100,11
100.00000000000581,100,1
100.0000000000058,100,13
100.00000000000584,100,9
0.7814088918487146,1,1
100.00000000000588,100,16
100.00000000000568,100,3
100.00000000000573,100,4
100.00000000000571,100,1
100.00000000000576,100,4
100.00000000000577,100,5
100.00000000000557,100,14
100.0000000000056,100,1
100.00000000000564,100,3
99.42681868469502,99,1
100.00000000000566,100,10
100.00000000000546,100,17
38.79604714508432,39,1
100.00000000000549,100,4
100.00000000000553,100,6
0.4071537845122741,0,2
0.6033521450315443,1,1
100.00000000000627,100,3
0.4190462277094225,0,1
100.00000000000628,100,2
100.00000000000631,100,8
100.00000000000635,100,2
100.00000000000604,100,11
6.277505306244187,6,1
100.00000000000608,100,6
100.00000000000612,100,3
100.00000000000611,100,3
100.00000000000593,100,10
0.5131700291447162,1,1
100.00000000000591,100,14
100.00000000000595,100,3
100.00000000000601,100,3
100.00000000000853,100,5
100.00000000000857,100,12
100.0000000000086,100,1
0.261564961332482,0,1
100.00000000000841,100,4
100.00000000000846,100,1
100.0000000000085,100,4
100.00000000000833,100,2
100.00000000000836,100,1
100.0000000000084,100,15
12.316540851958196,12,1
0.10779966467523797,0,1
100.0000000000082,100,7
77.66119819260395,78,1
100.00000000000821,100,1
92.2491706696021,92,1
100.00000000000904,100,1
100.00000000000907,100,2
100.00000000000888,100,1
76.1268074282798,76,1
100.00000000000891,100,5
13.073008925047539,13,1
0.26187591427126783,0,1
100.00000000000895,100,7
85.27817084290558,85,1
100.00000000000877,100,1
0.43046064439926435,0,1
100.0000000000088,100,1
100.00000000000881,100,1
0.6579793535285143,1,1
100.00000000000884,100,4
100.00000000000865,100,16
100.00000000000868,100,2
56.81165376253314,57,1
100.0000000000087,100,1
100.00000000000873,100,25
100.00000000000762,100,2
3.234151962524,3,1
3.3297833759668687,3,1
100.00000000000769,100,2
100.0000000000077,100,16
100.00000000000755,100,2
100.00000000000753,100,2
33.286344062090826,33,1
3.8798148234146956,4,1
100.00000000000739,100,3
100.00000000000743,100,1
100.00000000000742,100,8
2.063617667175395,2,1
100.00000000000746,100,2
100.00000000000749,100,18
4.686631627876025,5,1
100.00000000000735,100,4
1.214015003472822,1,1
100.00000000000733,100,10
100.00000000000809,100,1
100.0000000000081,100,6
6.9338290048158155,7,1
100.00000000000814,100,1
73.49469560702843,73,1
100.00000000000797,100,16
15.330755910005642,15,1
96.19071438025298,96,1
100.00000000000799,100,1
100.00000000000801,100,1
4.084192524439661,4,1
59.739972847256816,60,1
100.00000000000784,100,9
100.00000000000789,100,5
91.35060315636082,91,1
98.05217121461676,98,1
0.24319971195370765,0,1
95.93510737103291,96,1
100.00000000000793,100,4
100.00000000000774,100,10
98.98520333185819,99,1
100.00000000001035,100,11
3.7534231856108984,4,1
100.00000000001037,100,2
6.118169694499194,6,1
0.13450850839180797,0,1
100.00000000001023,100,14
14.175512565264892,14,1
100.00000000001033,100,3
25.92239214966945,26,1
100.00000000001012,100,3
100.00000000001022,100,14
97.68939698392327,98,1
100.00000000001003,100,7
100.00000000001008,100,2
6.535859251623973,7,1
91.15294783777324,91,1
100.00000000001081,100,6
1.2324409947837673,1,1
100.00000000001083,100,2
0.10804050725969026,0,1
89.26712697305018,89,1
100.0000000000107,100,6
100.00000000001073,100,1
9.42813954378769,9,1
0.6026389214857484,1,1
100.00000000001074,100,1
0.015758444974900376,0,1
100.00000000001059,100,10
100.00000000001057,100,2
0.8492465584271836,1,1
8.881676903783179,9,1
1.7918676321252645,2,1
100.00000000001046,100,3
0.4656037063234344,0,1
100.0000000000105,100,2
33.78788392433357,34,1
0.06759022822079128,0,1
1.5886845511711223,2,1
4.044950088139089,4,1
0.011063856865582367,0,1
100.00000000001054,100,8
0.3658516911118734,0,1
100.00000000000944,100,7
93.77687682040641,94,1
100.00000000000948,100,5
100.00000000000946,100,16
100.0000000000095,100,1
94.85390175625692,95,1
100.00000000000932,100,2
100.00000000000936,100,6
100.00000000000935,100,1
100.0000000000094,100,3
21.44373293885313,21,1
100.00000000000941,100,3
5.577808459676847,6,1
100.00000000000921,100,8
75.23185264249379,75,1
100.00000000000924,100,2
100.00000000000928,100,1
100.00000000000927,100,21
38.826870676855336,39,1
100.00000000000911,100,1
1.4901751294898151,1,1
100.00000000000912,100,3
26.78255645062396,27,1
100.00000000000917,100,3
100.00000000000915,100,3
100.0000000000092,100,7
0.873549245017868,1,1
0.7292779931078219,1,1
100.00000000000992,100,6
100.00000000000995,100,2
97.75990039776423,98,1
57.94067448016668,58,1
99.99999999977695,100,7
32.5802001136321,33,1
100.00000000000982,100,5
100.00000000000983,100,6
100.00000000000988,100,7
100.00000000000986,100,5
100.00000000000968,100,2
100.00000000000972,100,15
100.00000000000975,100,1
6.967599725178484,7,1
100.00000000000959,100,2
2.830849250765577,3,1
100.00000000000963,100,1
0.2852920783799741,0,1
0.17161410728080684,0,1
100.00000000001216,100,3
0.10400337571318403,0,1
100.00000000001225,100,12
100.00000000001205,100,4
1.2276477939901678,1,1
77.4303629659473,77,1
0.33122525642927647,0,1
100.00000000001208,100,1
99.99999999989573,100,4
0.19573733898255313,0,1
78.22757479394222,78,1
100.00000000001197,100,5
61.71062678251504,62,1
7.332582857142857,7,1
100.000000000012,100,1
100.00000000001184,100,8
7.374670451754535,7,1
100.00000000001192,100,5
0.10714319618612403,0,1
100.00000000001191,100,5
89.84492064533491,90,1
100.00000000001263,100,2
100.00000000001262,100,2
100.00000000001266,100,8
100.0000000000127,100,6
100.0000000000125,100,6
100.00000000001255,100,1
100.00000000001259,100,1
100.00000000001239,100,3
1.612647048269333,2,1
79.9406744763178,80,1
100.00000000001243,100,11
100.00000000001228,100,6
100.00000000001232,100,16
0.029315197506152448,0,1
100.00000000001125,100,2
100.00000000001133,100,5
100.00000000001114,100,4
71.09429006277145,71,1
0.8249113340201925,1,1
100.00000000001117,100,3
94.49823005309979,94,1
100.00000000001106,100,1
0.18293867736119396,0,1
100.0000000000111,100,8
5.324877036451472,5,1
20.388078995024596,20,1
1.6605249379566538,2,1
72.64217247412496,73,1
100.00000000001097,100,5
100.00000000001172,100,2
100.00000000001175,100,5
99.99999999989534,100,4
0.5701993598320818,1,1
100.0000000002446,100,1
100.00000000001177,100,1
0.893581833102221,1,1
0.24087164237312947,0,1
100.0000000000118,100,7
100.00000000001164,100,5
99.99999999989524,100,3
98.69764774530324,99,1
100.00000000001165,100,2
100.0000000000117,100,1
100.00000000001168,100,6
100.0000000000115,100,13
100.00000000001148,100,6
100.00000000001153,100,25
100.00000000012794,100,5
100.00000000001154,100,8
100.00000000001141,100,2
100.00000000001144,100,10
100.00000000001145,100,3
100.00000000001398,100,3
94.20899671024029,94,1
100.00000000001405,100,4
90.96607036704805,91,1
1.1148639051336202,1,1
100.00000000001388,100,5
100.00000000001394,100,7
100.00000000001397,100,12
100.00000000001383,100,8
100.00000000001366,100,2
100.0000000000137,100,1
100.00000000001374,100,9
100.00000000001373,100,8
0.2537387817409263,0,1
100.00000000001445,100,10
50.630340403553035,51,1
100.00000000001444,100,8
0.45482606446125345,0,1
100.00000000001454,100,3
100.00000000001452,100,12
0.604629384206353,1,1
100.00000000001432,100,1
0.1623534742247765,0,1
100.00000000001438,100,1
92.65969529292252,93,1
3.0845100066794244,3,1
0.8583082861804167,1,1
100.00000000001428,100,3
49.44060895313362,49,1
100.00000000001413,100,6
100.00000000001417,100,6
100.0000000000131,100,11
100.00000000001315,100,8
92.36656305455843,92,1
100.00000000001317,100,8
100.00000000001296,100,5
29.07785656584788,29,1
100.00000000001303,100,1
100.00000000001302,100,1
100.00000000001306,100,13
9.128166864038635,9,1
1.1364740322037394,1,1
100.00000000001292,100,1
0.4204394803938808,0,1
69.44559493567654,69,1
5.1437235205055165,5,1
6.113313788064332,6,1
32.41692485654115,32,1
7.649302594719444,8,1
100.00000000001276,100,3
100.0000000001292,100,8
100.00000000001282,100,5
100.00000000001359,100,9
100.00000000001363,100,10
100.00000000001343,100,1
0.6835477745168687,1,1
100.00000000001342,100,4
1.2138929384591661,1,1
100.0000000000135,100,6
100.0000000000133,100,2
100.00000000001334,100,7
100.00000000001333,100,15
100.00000000001337,100,2
54.41401196134266,54,1
100.00000000001339,100,8
100.00000000001319,100,2
10.368191447302586,10,1
4.231360032254988,4,1
8.074125416519596,8,1
5.6064682017783944,6,1
42.25630145239283,42,1
0.8790321765894957,1,1
100.0000000000159,100,2
6.40062637545335,6,1
0.12720681239333956,0,1
0.9974726497945177,1,1
95.09345699865183,95,1
100.0000000000156,100,1
100.00000000001567,100,1
100.00000000001548,100,3
100.00000000001556,100,6
100.00000000001555,100,2
100.00000000001627,100,2
99.52835004145561,100,1
76.85931886001345,77,1
1.1627665430309166,1,1
0.5664280636011937,1,1
100.00000000001634,100,1
100.00000000001614,100,9
0.21438841209615395,0,1
29.037602922171512,29,1
100.000000000249,100,2
100.00000000001621,100,8
1.6652646839036116,2,1
100.00000000001623,100,5
100.00000000001603,100,3
0.4601656298978367,0,1
0.6613783047815914,1,1
100.00000000001602,100,5
100.0000000000149,100,2
100.00000000001492,100,13
0.09985425717875902,0,1
100.00000000013122,100,1
100.00000000001485,100,4
100.00000000001484,100,5
0.8806094664428504,1,1
0.8642612212940329,1,1
100.00000000001457,100,1
16.443918118758937,16,1
100.0000000000146,100,1
100.00000000001535,100,3
99.99999999989899,100,1
97.93199226270904,98,1
2.589962869999946,3,1
100.0000000000153,100,3
100.00000000013154,100,2
100.00000000001516,100,1
100.00000000013158,100,1
100.00000000001519,100,6
100.0000000000152,100,10
7.061522587150751,7,1
100.000000000015,100,1
0.987350727933921,1,1
100.00000000001764,100,1
0.9230918163815373,1,1
100.00000000001772,100,5
100.00000000001754,100,7
100.00000000001756,100,10
51.19358011243399,51,1
100.00000000001744,100,2
0.6535166473635339,1,1
2.25954790325511,2,1
51.584471307743364,52,1
100.0000000000175,100,5
11.881570889675267,12,1
100.00000000001748,100,7
99.62863815514534,100,1
100.00000000001732,100,1
0.5610390773387741,1,1
81.60678512679928,82,1
4.842301945026654,5,1
0.4494368881343137,0,1
2.9873986977667357,3,1
100.00000000001785,100,12
100.00000000013426,100,4
100.00000000001789,100,5
40.295817663884506,40,1
0.9721924342878121,1,1
100.00000000001776,100,1
0.8893429910467747,1,1
100.00000000001673,100,1
1.7571530533516189,2,1
100.00000000001677,100,2
100.00000000001681,100,4
8.09519495104216,8,1
4.326743273494603,4,1
100.00000000001661,100,3
100.00000000001663,100,1
0.1435446921759904,0,1
15.984204528629972,16,1
99.99999999990028,100,1
100.0000000000165,100,12
0.040590490944078975,0,1
3.808369853771918,4,1
100.00000000001654,100,3
100.00000000001637,100,1
100.00000000001641,100,5
3.6219777330492393,4,1
91.89409758555357,92,1
9.307506093832613,9,1
5.972365962115962,6,1
100.00000000001643,100,4
0.0935303276030794,0,1
100.00000000001717,100,3
0.07720474675221035,0,1
100.00000000001708,100,2
100.00000000001712,100,3
1.5932099811721556,2,1
98.87782181173337,99,1
0.3009160599329736,0,1
100.00000000001698,100,1
100.00000000001701,100,8
100.00000000001702,100,1
100.0000000000169,100,1
1.2516189148948058,1,1
100.00000000001693,100,9
100.0000000000195,100,4
100.00000000001934,100,3
0.3573510144489958,0,1
1.222772163591902,1,1
100.00000000001926,100,3
0.17726342623438637,0,1
89.5803986033435,90,1
0.26312822838432076,0,1
100.00000000001927,100,1
1.8072898170745704,2,1
100.0000000000191,100,2
100.00000000013554,100,3
2.629560026111922,3,1
100.0000000000199,100,7
100.00000000001994,100,1
100.00000000001992,100,2
0.6136197174294389,1,1
52.43737071883714,52,1
100.00000000001997,100,1
0.04412799901575022,0,1
100.00000000001981,100,2
94.67011179979818,95,1
100.00000000001987,100,2
100.00000000001967,100,2
99.99999999990332,100,1
2.3905625623330216,2,1
100.00000000001957,100,5
98.34378597607984,98,1
87.16799492622663,87,1
100.00000000001961,100,1
100.00000000001965,100,1
11.75398691721315,12,1
11.349127551314737,11,1
100.00000000001855,100,2
0.4538842516321728,0,1
22.59516136453377,23,1
0.2100035889385668,0,1
100.00000000001845,100,1
100.0000000000183,100,4
100.0000000000184,100,2
99.99999999990182,100,4
89.14313456550647,89,1
100.00000000001828,100,1
92.42448965079073,92,1
98.31019499133605,98,1
65.09965164989266,65,1
0.018284300434489677,0,1
1.302934526145572,1,1
1.57045528452195,2,1
31.815961610650927,32,1
100.00000000001891,100,1
2.548266411210503,3,1
0.27424245234625116,0,1
100.00000000001896,100,2
100.00000000001879,100,5
0.7762508183857724,1,1
0.06771566249325912,0,1
0.5417052660779691,1,1
90.77905462258465,91,1
100.00000000025156,100,3
100.00000000002127,100,4
0.5902544191232391,1,1
0.5932128587003702,1,1
49.88517140759994,50,1
100.00000000002115,100,2
100.00000000002105,100,1
99.99999999990466,100,2
12.30723767120501,12,1
100.00000000002093,100,4
0.7468853239275012,1,1
100.00000000013736,100,1
100.00000000002174,100,1
100.00000000013802,100,1
99.99999999990521,100,6
0.07918529322374417,0,1
100.00000000002167,100,6
0.8640495214027232,1,1
0.42991632635536303,0,1
100.00000000002152,100,7
100.00000000002154,100,3
0.3930237820182712,0,1
100.0000000000214,100,2
99.99999999990501,100,5
100.0000000000204,100,8
87.35432498524298,87,1
6.535787955572333,7,1
2.1448112786126297,2,1
100.00000000002034,100,4
100.00000000002032,100,7
100.00000000002001,100,5
3.499124939194724,3,1
0.6293240277672655,1,1
62.41867401057266,62,1
100.0000000000208,100,2
100.00000000002089,100,1
100.00000000002076,100,3
95.31189651209058,95,1
1.628287216851446,2,1
1.623245108548766,2,1
0.9073881086003965,1,1
73.18782814537566,73,1
1.8045862407846045,2,1
100.00000000002306,100,1
100.00000000002291,100,1
86.89590611585845,87,1
0.036285660615176185,0,1
6.0709618886005705,6,1
31.855694186723788,32,1
94.16888261757302,94,1
0.07698912558099597,0,1
0.39894266319787763,0,1
7.04170974214365,7,1
100.00000000002338,100,3
97.51149888163167,98,1
100.0000000000234,100,2
1.5588509774397723,2,1
0.3440205461701737,0,1
100.00000000002328,100,4
3.998176770168381,4,1
5.507853603181554,6,1
100.00000000002223,100,5
95.42202728196442,95,1
37.511231646317505,38,1
100.00000000013847,100,3
37.27495561684894,37,1
100.00000000002194,100,4
100.000000000022,100,10
17.718477369740455,18,1
0.6929942990597601,1,1
17.80585184295184,18,1
0.8006905211122086,1,1
68.28124436992061,68,1
1.102806300092467,1,1
80.78619802524145,81,1
100.00000000002267,100,7
100.00000000002265,100,9
40.19815304289529,40,1
45.08077519584012,45,1
100.00000000002254,100,2
74.27655634941387,74,1
0.15264220763598202,0,1
100.00000000002245,100,1
0.6745745041119658,1,1
0.11606582849193435,0,1
8.118489894906773,8,1
88.09808699081702,88,1
40.210656471475424,40,1
0.6478615454007176,1,1
0.11511484323327147,0,1
100.00000000002478,100,10
4.934281691446092,5,1
0.3219540374574421,0,1
8.827373889688607,9,1
48.29475364647738,48,1
100.00000000002463,100,7
0.554030528728414,1,1
100.00000000002535,100,1
30.26623792490281,30,1
0.3898936206731218,0,1
100.00000000002541,100,5
0.3219540374574447,0,1
0.42229691549385734,0,1
72.3190906371809,72,1
99.22186068783027,99,1
100.0000000000252,100,10
1.7043904083964265,2,1
1.0629176470588235,1,1
92.76274108575953,93,1
1.807289817074533,2,1
34.815559738279376,35,1
0.7856082894896952,1,1
0.48287170615419667,0,1
0.23061866065602923,0,1
0.8740733002382678,1,1
100.00000000002376,100,4
1.0901423136415958,1,1
0.6191276026949717,1,1
100.00000000002373,100,1
0.997761089908605,1,1
19.966030711446788,20,1
100.00000000002444,100,1
99.99999999990811,100,3
1.6734508015691967,2,1
0.8344901051658256,1,1
0.46486671986643396,0,1
100.00000000002436,100,1
100.00000000002429,100,24
70.77193815048865,71,1
3.214876535863205,3,1
28.3505502527898,28,1
61.638582374795526,62,1
75.46390156347042,75,1
80.06099852978818,80,1
100.0000000000268,100,1
95.28399323825047,95,1
100.0000000000266,100,3
100.00000000014302,100,1
62.859228864655236,63,1
100.00000000002657,100,26
13.018155588782069,13,1
84.6953724664065,85,1
5.701409253332538,6,1
100.00000000002711,100,1
99.18250593660096,99,1
100.00000000002687,100,5
16.969767271386175,17,1
100.00000000002689,100,1
100.00000000002693,100,2
59.97474242503781,60,1
83.59033925201433,84,1
0.29622295081967215,0,1
100.00000000002586,100,1
44.84392023423979,45,1
100.00000000002571,100,14
100.0000000000257,100,5
0.41799147463065006,0,1
0.11243805123015886,0,1
69.77191428652901,70,1
1.8650150678916781,2,1
99.99999999990987,100,1
6.232947579499206,6,1
99.99999999990993,100,4
100.00000000002616,100,6
1.0120364723051203,1,1
0.49306982134179916,0,1
92.05788215489792,92,1
100.00000000002598,100,4
100.00000000014242,100,2
6.593959301126767,7,1
100.00000000002855,100,11
73.9940416877845,74,1
100.00000000002859,100,7
94.72800131222023,95,1
100.0000000000285,100,15
0.1598159125185699,0,1
3.042594680586479,3,1
0.03429061928055085,0,1
1.2575552501425369,1,1
100.00000000002889,100,4
14.16369375,14,1
4.321583520278702,4,1
0.29015295582709144,0,1
0.7642013442376961,1,1
94.62169401925904,95,1
0.7044047383359521,1,1
100.00000000002882,100,7
0.3201715695136165,0,1
21.228656510624948,21,1
5.456534300526732,5,1
100.00000000002751,100,10
3.6639087224803273,4,1
53.950661124948354,54,1
88.56117897422256,89,1
7.761503895395734,8,1
99.99999999991101,100,1
14.797799334784948,15,1
15.777730146152194,16,1
0.5695728772800488,1,1
100.00000000002798,100,1
99.99999999991158,100,1
99.40198430117137,99,1
100.00000000002804,100,2
0.2395258424041148,0,1
100.00000000002807,100,11
1.6062009814489808,2,1
83.82339871233695,84,1
100.00000000002791,100,9
17.733454495217714,18,1
100.00000000002774,100,11
0.399486166795731,0,1
59.42868764671938,59,1
100.00000000003016,100,3
96.00894634586959,96,1
0.7922551199618837,1,1
100.00000000003084,100,3
0.22193879526243332,0,1
0.24971768781491044,0,1
100.00000000003071,100,5
27.99731469257972,28,1
100.0000000000306,100,1
45.14813123278937,45,1
100.00000000003058,100,2
0.04862100040082583,0,1
100.00000000003062,100,6
99.9999999999142,100,4
5.370538069519089,5,1
27.006340455509985,27,1
100.0000000002635,100,1
100.00000000003048,100,10
0.3129996450619224,0,1
0.8148385791100708,1,1
1.8685724586162884,2,1
97.04708095437967,97,1
100.00000000002944,100,3
33.92312669421852,34,1
2.84664718131452,3,1
99.21945743757955,99,1
0.02574171439471062,0,1
1.0493992828830279,1,1
91.53169400703437,92,1
22.793275915437423,23,1
8.132855485156222,8,1
91.5679904304883,92,1
0.3870862889671158,0,1
100.00000000002993,100,1
0.46628914027598833,0,1
86.0321894983598,86,1
0.963824545031979,1,1
26.04148766911873,26,1
4.9088316183578495,5,1
89.51685953950526,90,1
100.00000000002977,100,8
16.47720519122681,16,1
83.97399705195039,84,1
0.761190745494716,1,1
3.5597252837339104,4,1
2.3133763749993097,2,1
100.0000000000322,100,1
