TravelTimeMode\Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
mixed_mode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99372114496768,70.45335526315789,75.33854166666667,98.91386666666666,82.5081096196868,76.2327141382869,73.90423423423424,69.92189168573609,79.38443775100401,82.78798259923872,72.65616438356165,67.07664041994751,79.42581699346405
ride_hail,0.0,0.0,0.0,0.0,0.0,0.0,22.27916666666667,17.14142999501744,18.92154605263158,14.47572706935123,14.163365800865801,13.641436100131752,15.755919854280512,13.255809128630705,14.344809688581314,16.996614583333333,14.970130315500686,16.4743961352657,16.690558963871847,16.45440552016985,17.4375
walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85095238095238,54.9574074074074,36.56875,46.05071258907364,62.58659673659674,48.200438596491225,80.01308243727598,56.2669540229885,52.27079619726678,42.38508371385084,44.2457541026309,48.750261780104715,59.27042628774423,54.528571428571425,0.0,350.9
walk_transit,0.0,0.0,0.0,0.0,0.0,0.0,9.033333333333333,23.61718587746625,28.388451178451177,30.696210363495748,28.212564766839375,28.872337962962963,29.798573757131216,30.10747663551402,27.801347190146267,29.796905940594062,28.63479938271605,26.66609498680739,30.183819325328763,26.605837173579108,29.287745098039213,36.34166666666667
