timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
7,479.0,547.3333333333334,516.0,3,0,0
8,433.0,341.0,341.0,1,0,0
17,324.0,188.33333333333334,132.0,3,0,0
18,324.0,60.333333333333336,48.0,3,0,0
16,422.0,202.0,202.0,1,0,0
17,422.0,597.1428571428571,250.0,7,0,0
10,422.0,385.0,385.0,2,0,0
13,422.0,202.0,202.0,3,0,0
7,335.0,200.0,200.0,1,0,0
8,335.0,101.75,64.0,4,0,0
18,422.0,234.0,234.0,3,0,0
12,359.0,226.0,226.0,2,0,0
11,359.0,82.66666666666667,100.0,3,0,0
10,359.0,48.0,48.0,36,0,0
8,359.0,229.33333333333334,188.0,3,0,0
7,422.0,312.0,312.0,2,0,0
9,422.0,202.0,202.0,1,0,0
19,359.0,88.0,88.0,3,0,0
17,359.0,134.16666666666666,149.0,6,0,0
16,359.0,152.0,152.0,1,0,0
7,324.0,108.0,108.0,1,0,0
8,324.0,115.0,108.0,4,0,0
14,302.0,67.28571428571429,54.0,7,0,0
14,348.0,158.0,158.0,4,0,0
16,302.0,117.8,95.0,5,0,0
10,348.0,172.0,172.0,47,0,0
9,302.0,56.0,56.0,7,0,0
8,348.0,100.25,74.0,4,0,0
12,302.0,68.0,68.0,12,0,0
7,348.0,179.0,179.0,1,0,0
11,302.0,56.0,56.0,1,0,0
19,348.0,73.0,73.0,2,0,0
18,302.0,116.14285714285714,68.0,7,0,0
18,348.0,180.0,180.0,2,0,0
17,348.0,155.0,101.0,5,0,0
17,302.0,158.33333333333334,90.0,3,0,0
16,348.0,62.0,62.0,8,0,0
19,302.0,147.0,147.0,2,0,0
13,446.0,313.3333333333333,414.0,3,0,0
12,446.0,173.0,173.0,2,0,0
15,446.0,232.0,232.0,7,0,0
8,446.0,306.0,350.0,5,0,0
7,231.0,715.8571428571429,931.0,7,0,0
8,231.0,1649.8333333333333,1875.5,12,0,0
9,231.0,496.6666666666667,658.0,3,0,0
11,231.0,174.0,174.0,3,0,0
12,231.0,174.0,174.0,3,0,0
16,375.0,257.0,257.0,1,0,0
8,340.0,304.0,304.0,1,0,0
7,340.0,348.0,348.0,2,0,0
19,409.0,135.2,132.0,5,0,0
18,409.0,127.2,126.0,5,0,0
17,409.0,179.36206896551724,132.0,58,0,0
14,364.0,84.0,84.0,1,0,0
17,364.0,70.33333333333333,81.0,3,0,0
19,364.0,82.0,82.0,2,0,0
20,462.0,118.0,118.0,4,0,0
7,375.0,239.5,239.5,2,0,0
18,462.0,251.23636363636365,147.0,110,0,0
8,375.0,331.5,331.5,4,0,0
19,462.0,347.6774193548387,242.0,31,0,0
8,409.0,159.83333333333334,166.5,6,0,0
16,462.0,102.10714285714286,63.0,28,0,0
7,409.0,183.875,190.5,8,0,0
17,462.0,368.92337164750955,249.0,261,0,0
11,375.0,234.0,234.0,2,0,0
14,462.0,70.33333333333333,81.0,3,0,0
15,462.0,96.42307692307692,133.0,26,0,0
12,409.0,124.0,124.0,6,0,0
14,231.0,148.0,148.0,1,0,0
11,409.0,198.22222222222223,234.0,9,0,0
10,409.0,189.6,156.0,5,0,0
9,409.0,147.66666666666666,132.0,3,0,0
17,231.0,174.0,174.0,6,0,0
16,409.0,102.5,94.0,4,0,0
15,409.0,147.5,147.5,2,0,0
14,409.0,126.75,124.0,8,0,0
13,409.0,182.6,221.0,5,0,0
18,353.0,51.75,38.0,4,0,0
17,353.0,66.83333333333333,72.0,6,0,0
14,353.0,40.0,40.0,2,0,0
13,353.0,92.0,92.0,2,0,0
12,462.0,152.3846153846154,46.0,13,0,0
13,462.0,95.45,58.0,40,0,0
10,462.0,65.6,58.0,5,0,0
11,462.0,161.41666666666666,206.0,12,0,0
8,462.0,83.5,83.5,2,0,0
9,462.0,246.5,246.5,2,0,0
19,451.0,161.0,161.0,2,0,0
18,451.0,108.0,108.0,3,0,0
14,451.0,310.0,310.0,3,0,0
16,451.0,50.0,50.0,2,0,0
17,244.0,412.0,412.0,2,0,0
11,451.0,26.0,26.0,5,0,0
10,451.0,122.0,122.0,3,0,0
13,451.0,164.0,164.0,2,0,0
7,451.0,147.0,147.0,1,0,0
14,440.0,134.0,134.0,2,0,0
17,440.0,72.0,72.0,2,0,0
16,440.0,112.0,112.0,3,0,0
8,353.0,92.0,92.0,1,0,0
17,331.0,198.0,198.0,1,0,0
13,331.0,94.0,94.0,2,0,0
11,377.0,120.0,120.0,9,0,0
13,377.0,232.0,232.0,1,0,0
16,377.0,266.0,266.0,2,0,0
17,377.0,244.7246376811594,230.0,69,0,0
10,268.0,823.0,823.0,12,0,0
14,268.0,223.0,223.0,2,0,0
17,268.0,130.0,130.0,1,0,0
17,320.0,150.4,148.0,20,0,0
16,320.0,291.0,291.0,1,0,0
13,320.0,115.0,115.0,1,0,0
15,366.0,62.0,62.0,2,0,0
17,366.0,171.0,93.0,4,0,0
8,377.0,288.0,288.0,2,0,0
9,377.0,234.0,234.0,9,0,0
10,377.0,388.0,388.0,1,0,0
12,331.0,94.0,94.0,2,0,0
10,331.0,164.0,164.0,1,0,0
7,331.0,100.0,100.0,3,0,0
8,331.0,225.5,225.5,4,0,0
17,355.0,142.75,161.0,4,0,0
16,355.0,161.0,161.0,1,0,0
15,355.0,42.0,42.0,3,0,0
14,355.0,89.0,89.0,1,0,0
13,355.0,114.0,105.0,3,0,0
12,355.0,67.0,42.0,3,0,0
11,355.0,41.0,41.0,2,0,0
17,453.0,295.3703703703704,206.0,27,0,0
16,453.0,206.0,206.0,34,0,0
13,453.0,206.0,206.0,3,0,0
12,453.0,406.92857142857144,373.0,14,0,0
15,453.0,166.0,166.0,1,0,0
14,453.0,208.0,208.0,5,0,0
11,320.0,593.0,593.0,10,0,0
12,320.0,206.0,206.0,1,0,0
10,320.0,237.0,237.0,1,0,0
7,320.0,119.33333333333333,115.0,3,0,0
8,320.0,302.75,128.0,8,0,0
17,344.0,330.0,330.0,2,0,0
7,268.0,431.0,431.0,1,0,0
9,268.0,416.0,416.0,2,0,0
8,268.0,701.0,701.0,2,0,0
9,453.0,344.5,377.0,10,0,0
8,453.0,694.170731707317,698.0,41,0,0
11,453.0,394.0,394.0,2,0,0
7,453.0,209.06666666666666,206.0,15,0,0
13,488.0,80.0,80.0,1,0,0
8,355.0,245.75,266.0,4,0,0
7,355.0,145.77777777777777,89.0,9,0,0
10,296.0,94.5,89.0,8,0,0
9,296.0,111.75,114.0,4,0,0
8,296.0,228.6,231.0,5,0,0
7,296.0,89.0,89.0,1,0,0
14,296.0,182.0,182.0,2,0,0
13,296.0,109.0,92.0,4,0,0
12,296.0,111.0,122.0,3,0,0
8,439.0,295.0,197.0,4,0,0
16,439.0,174.0,174.0,7,0,0
17,439.0,437.95652173913044,289.0,23,0,0
18,439.0,1002.0,1002.0,1,0,0
12,261.0,94.0,94.0,4,0,0
16,261.0,206.0,206.0,2,0,0
8,261.0,94.0,94.0,3,0,0
8,428.0,288.6666666666667,174.0,9,0,0
9,428.0,80.66666666666667,58.0,6,0,0
10,428.0,45.0,30.0,3,0,0
19,481.0,590.0,590.0,11,0,0
17,481.0,693.5714285714286,895.0,35,0,0
7,428.0,209.6,152.5,10,0,0
18,481.0,647.0,647.0,3,0,0
16,428.0,101.55555555555556,68.0,9,0,0
18,296.0,142.66666666666666,48.0,3,0,0
17,296.0,412.0,332.0,11,0,0
17,428.0,691.5294117647059,292.0,17,0,0
16,296.0,131.83333333333334,92.0,12,0,0
15,296.0,118.25,92.0,4,0,0
12,428.0,822.6666666666666,990.0,6,0,0
13,428.0,186.0,130.0,4,0,0
19,296.0,118.0,118.0,4,0,0
7,481.0,194.1559633027523,176.0,109,0,0
8,481.0,1030.1818181818182,947.0,55,0,0
15,481.0,253.21428571428572,117.0,28,0,0
16,481.0,401.8888888888889,92.0,18,0,0
13,481.0,81.5,81.5,2,0,0
14,481.0,380.0,92.0,8,0,0
11,481.0,176.0,176.0,2,0,0
12,481.0,117.0,117.0,6,0,0
9,481.0,126.15384615384616,92.0,13,0,0
10,481.0,146.6,176.0,20,0,0
8,417.0,125.75,125.0,4,0,0
13,417.0,80.0,80.0,2,0,0
12,417.0,56.0,56.0,1,0,0
17,417.0,122.33333333333333,123.0,3,0,0
8,308.0,119.33333333333333,89.0,6,0,0
7,308.0,174.0,174.0,2,0,0
10,285.0,103.0,103.0,1,0,0
7,285.0,86.0,86.0,1,0,0
10,308.0,161.0,161.0,1,0,0
9,308.0,174.0,174.0,1,0,0
17,361.0,98.0,83.0,4,0,0
12,285.0,416.0,416.0,47,0,0
16,361.0,74.0,74.0,1,0,0
15,308.0,89.0,89.0,5,0,0
18,308.0,156.0,156.0,8,0,0
17,308.0,166.2,151.0,10,0,0
14,308.0,176.66666666666666,178.0,3,0,0
11,372.0,19.0,19.0,2,0,0
10,406.0,348.0,348.0,1,0,0
19,308.0,95.0,95.0,2,0,0
8,406.0,512.5,512.5,2,0,0
12,406.0,764.0,764.0,6,0,0
18,406.0,408.0,408.0,1,0,0
18,350.0,104.0,104.0,1,0,0
14,396.0,102.83333333333333,103.5,6,0,0
17,396.0,89.08333333333333,60.5,12,0,0
16,396.0,103.25,128.0,4,0,0
19,396.0,276.0,276.0,1,0,0
18,396.0,494.0,459.0,3,0,0
7,361.0,130.0,140.5,4,0,0
15,287.0,302.0,302.0,7,0,0
14,361.0,167.0,167.0,1,0,0
16,287.0,192.5,192.5,2,0,0
13,361.0,61.0,61.0,1,0,0
14,287.0,75.0,75.0,1,0,0
8,361.0,136.0,136.0,1,0,0
7,396.0,141.0,141.0,1,0,0
8,396.0,353.5,353.5,2,0,0
13,396.0,56.0,56.0,1,0,0
12,396.0,148.33333333333334,152.0,3,0,0
16,298.0,194.33333333333334,257.0,6,0,0
15,298.0,464.0,464.0,2,0,0
13,298.0,134.0,134.0,1,0,0
17,298.0,196.0,196.0,1,0,0
8,276.0,920.0,914.0,18,0,0
8,230.0,1095.0,1106.0,3,0,0
19,419.0,100.0,119.0,9,0,0
10,230.0,232.0,232.0,5,0,0
18,419.0,137.64285714285714,144.0,14,0,0
11,276.0,129.25,86.0,4,0,0
12,276.0,1202.0,1202.0,2,0,0
9,276.0,297.3333333333333,232.0,3,0,0
13,230.0,784.0,784.0,1,0,0
14,374.0,58.0,58.0,3,0,0
15,374.0,176.0,176.0,1,0,0
17,374.0,135.5,58.0,26,0,0
19,374.0,176.0,176.0,2,0,0
17,472.0,810.8181818181819,1155.0,11,0,0
18,472.0,128.0,128.0,1,0,0
16,472.0,128.0,128.0,2,0,0
13,419.0,88.18181818181819,94.0,11,0,0
12,419.0,112.66666666666667,138.0,3,0,0
10,419.0,62.0,62.0,1,0,0
17,419.0,145.32291666666666,123.0,96,0,0
16,419.0,87.91304347826087,70.0,23,0,0
15,419.0,104.75,119.0,4,0,0
14,419.0,62.0,62.0,1,0,0
12,287.0,34.0,34.0,4,0,0
13,472.0,128.0,128.0,1,0,0
14,472.0,128.0,128.0,2,0,0
11,472.0,128.0,128.0,2,0,0
16,363.0,59.666666666666664,52.0,39,0,0
12,472.0,128.0,128.0,1,0,0
17,363.0,323.0,323.0,2,0,0
7,472.0,111.38461538461539,110.0,52,0,0
8,472.0,261.962962962963,170.0,54,0,0
7,374.0,77.33333333333333,87.0,3,0,0
8,374.0,796.7777777777778,987.0,9,0,0
9,408.0,89.0,89.0,1,0,0
10,374.0,58.0,58.0,2,0,0
17,461.0,141.33333333333334,122.0,3,0,0
8,408.0,329.90909090909093,275.0,11,0,0
11,374.0,176.0,176.0,2,0,0
18,461.0,886.0,886.0,21,0,0
7,408.0,175.0,175.0,1,0,0
15,461.0,59.0,59.0,31,0,0
13,374.0,58.0,58.0,2,0,0
16,461.0,59.0,59.0,5,0,0
15,230.0,232.0,232.0,5,0,0
15,276.0,538.0,538.0,2,0,0
16,276.0,259.0,259.0,1,0,0
17,230.0,358.0,232.0,4,0,0
14,276.0,588.5,588.5,2,0,0
17,408.0,108.0,89.0,3,0,0
16,408.0,178.0,178.0,2,0,0
17,276.0,398.4166666666667,347.0,12,0,0
18,276.0,250.5,250.5,2,0,0
11,292.0,728.0,728.0,1,0,0
17,292.0,280.75,282.0,4,0,0
15,292.0,230.0,230.0,1,0,0
7,446.0,430.0,468.0,3,0,0
10,292.0,951.0,951.0,4,0,0
8,435.0,657.6666666666666,456.0,3,0,0
10,435.0,486.0,486.0,2,0,0
8,302.0,526.6666666666666,558.0,3,0,0
7,302.0,146.6,126.0,5,0,0
17,435.0,60.0,60.0,1,0,0
18,435.0,173.0,173.0,1,0,0
7,435.0,60.0,60.0,2,0,0
13,424.0,332.0,332.0,2,0,0
14,424.0,156.0,156.0,1,0,0
15,424.0,113.0,113.0,1,0,0
8,424.0,236.57142857142858,264.0,7,0,0
9,424.0,136.0,136.0,1,0,0
10,424.0,264.0,264.0,1,0,0
7,390.0,132.0,132.0,1,0,0
8,390.0,132.0,132.0,1,0,0
17,424.0,176.0,176.0,1,0,0
7,424.0,264.0,264.0,4,0,0
8,270.0,984.0,984.0,1,0,0
11,413.0,110.0,110.0,7,0,0
12,459.0,164.0,164.0,2,0,0
7,459.0,604.0,604.0,3,0,0
8,459.0,169.57142857142858,132.0,14,0,0
19,413.0,356.0,356.0,2,0,0
17,413.0,383.0,383.0,1,0,0
17,459.0,225.0,225.0,2,0,0
8,304.0,104.0,104.0,1,0,0
10,304.0,100.0,100.0,1,0,0
16,304.0,366.0,366.0,1,0,0
15,304.0,356.0,320.0,3,0,0
17,304.0,560.0,560.0,2,0,0
11,448.0,89.5,63.0,10,0,0
11,402.0,60.0,60.0,1,0,0
10,448.0,103.0,49.0,11,0,0
13,448.0,43.333333333333336,58.0,3,0,0
8,402.0,62.0,25.0,3,0,0
12,448.0,60.0,49.5,4,0,0
7,448.0,234.0,234.0,2,0,0
15,402.0,68.33333333333333,43.0,3,0,0
8,448.0,158.0,158.0,2,0,0
19,448.0,109.07692307692308,101.0,26,0,0
18,448.0,155.95,62.0,20,0,0
18,402.0,70.0,70.0,1,0,0
17,402.0,189.75,106.5,8,0,0
20,448.0,217.58333333333334,173.0,12,0,0
15,448.0,84.0,95.0,3,0,0
14,448.0,85.0,85.0,2,0,0
17,448.0,551.3333333333334,560.0,72,0,0
16,448.0,72.75,35.5,8,0,0
11,339.0,453.0,453.0,1,0,0
9,339.0,180.0,159.5,4,0,0
7,339.0,288.6666666666667,297.0,6,0,0
8,339.0,282.5,275.0,4,0,0
17,339.0,210.0,210.0,1,0,0
7,402.0,43.0,43.0,1,0,0
15,339.0,204.0,204.0,1,0,0
16,339.0,85.0,85.0,2,0,0
13,339.0,395.0,395.0,1,0,0
14,339.0,222.2,179.0,5,0,0
10,490.0,154.0,154.0,1,0,0
9,490.0,309.0,309.0,5,0,0
8,490.0,785.5172413793103,859.0,29,0,0
7,490.0,309.0,309.0,10,0,0
10,328.0,261.0,261.0,1,0,0
8,328.0,245.66666666666666,261.0,3,0,0
18,490.0,207.0,207.0,4,0,0
17,490.0,206.0,206.0,4,0,0
16,490.0,166.2,154.0,5,0,0
15,490.0,160.5,154.0,8,0,0
14,490.0,206.0,206.0,5,0,0
13,490.0,206.0,206.0,14,0,0
12,490.0,206.0,206.0,18,0,0
13,328.0,214.0,214.0,1,0,0
11,490.0,378.0,378.0,2,0,0
17,392.0,462.0,462.0,2,0,0
8,392.0,72.0,52.0,4,0,0
11,272.0,344.0,344.0,1,0,0
12,272.0,331.0,331.0,1,0,0
9,272.0,469.0,469.0,1,0,0
12,317.0,160.0,160.0,6,0,0
10,272.0,169.5,169.5,4,0,0
8,317.0,260.0,260.0,2,0,0
13,272.0,219.0,232.0,4,0,0
14,272.0,399.0,399.0,2,0,0
18,317.0,186.0,186.0,1,0,0
17,317.0,181.55555555555554,83.0,18,0,0
19,317.0,62.0,62.0,3,0,0
7,272.0,248.0,248.0,1,0,0
13,317.0,132.0,132.0,2,0,0
16,317.0,149.0,149.0,1,0,0
10,381.0,510.0,510.0,1,0,0
8,415.0,307.0,307.0,1,0,0
16,381.0,234.0,234.0,1,0,0
18,261.0,154.0,154.0,1,0,0
17,261.0,189.33333333333334,114.0,9,0,0
8,404.0,191.0,191.0,2,0,0
7,404.0,200.0,200.0,2,0,0
13,370.0,54.0,54.0,1,0,0
17,370.0,101.0,101.0,3,0,0
19,272.0,331.0,331.0,1,0,0
18,272.0,362.5,362.5,2,0,0
17,356.0,84.0,84.0,1,0,0
16,356.0,386.0,386.0,1,0,0
15,356.0,189.0,189.0,1,0,0
10,465.0,161.0,161.0,12,0,0
8,321.0,622.5,622.5,2,0,0
7,321.0,230.8,230.0,5,0,0
17,345.0,215.33333333333334,274.0,3,0,0
16,443.0,200.0,200.0,3,0,0
15,443.0,200.0,200.0,2,0,0
17,443.0,200.0,200.0,1,0,0
11,443.0,223.0,223.0,11,0,0
14,443.0,200.0,200.0,1,0,0
13,443.0,200.0,200.0,1,0,0
8,356.0,276.0,276.0,1,0,0
17,334.0,228.0,232.0,3,0,0
14,334.0,216.0,216.0,1,0,0
8,443.0,485.4,540.0,5,0,0
7,443.0,854.5714285714286,1096.0,7,0,0
10,443.0,200.0,200.0,3,0,0
9,443.0,200.0,200.0,1,0,0
17,478.0,232.0,232.0,1,0,0
8,478.0,69.0,69.0,3,0,0
17,421.0,533.3333333333334,166.0,3,0,0
14,358.0,406.0,406.0,1,0,0
11,358.0,88.0,88.0,2,0,0
9,358.0,84.0,84.0,1,0,0
8,358.0,79.33333333333333,50.0,9,0,0
7,421.0,166.0,166.0,1,0,0
8,421.0,197.0,249.0,3,0,0
18,358.0,104.66666666666667,138.0,3,0,0
17,358.0,141.8,138.0,5,0,0
16,358.0,138.0,138.0,2,0,0
19,249.0,423.0,423.0,8,0,0
12,456.0,185.0,185.0,7,0,0
10,249.0,390.0,390.0,3,0,0
19,456.0,180.0,180.0,2,0,0
17,301.0,141.0,138.0,6,0,0
16,301.0,96.0,96.0,2,0,0
10,301.0,267.0,267.0,2,0,0
13,301.0,204.0,204.0,1,0,0
8,347.0,135.0,135.0,1,0,0
10,445.0,234.0,234.0,1,0,0
9,445.0,124.5,124.5,2,0,0
12,445.0,104.0,104.0,1,0,0
7,358.0,89.0,89.0,2,0,0
7,312.0,72.0,72.0,38,0,0
8,312.0,705.4117647058823,652.0,102,0,0
14,336.0,170.5,170.5,2,0,0
15,336.0,138.2,97.0,5,0,0
12,336.0,374.0,374.0,1,0,0
13,336.0,221.0,221.0,2,0,0
8,336.0,194.5,221.0,6,0,0
9,336.0,48.0,48.0,2,0,0
8,445.0,234.0,234.0,2,0,0
7,445.0,234.0,234.0,1,0,0
18,336.0,218.66666666666666,221.0,3,0,0
19,336.0,127.0,127.0,2,0,0
16,336.0,76.25,30.0,4,0,0
17,336.0,124.75,106.0,8,0,0
7,301.0,131.4,136.0,5,0,0
7,347.0,135.0,135.0,3,0,0
8,301.0,506.75,535.0,8,0,0
13,469.0,142.66666666666666,134.0,3,0,0
14,469.0,168.24137931034483,168.0,29,0,0
11,469.0,292.14285714285717,267.0,7,0,0
12,469.0,707.1153846153846,1025.0,52,0,0
9,469.0,176.28571428571428,173.0,7,0,0
10,469.0,678.0769230769231,1036.0,13,0,0
7,469.0,268.2923076923077,160.0,65,0,0
11,423.0,310.0,310.0,2,0,0
8,469.0,388.27777777777777,167.0,36,0,0
20,469.0,686.0,686.0,4,0,0
17,469.0,544.0238095238095,160.0,42,0,0
18,469.0,1170.5,1236.0,16,0,0
15,469.0,134.39506172839506,134.0,81,0,0
16,469.0,467.81081081081084,685.0,37,0,0
13,461.0,59.0,59.0,5,0,0
13,398.0,206.66666666666666,219.0,6,0,0
11,461.0,134.16666666666666,72.0,12,0,0
12,461.0,59.0,59.0,3,0,0
14,398.0,120.4,107.0,5,0,0
17,398.0,227.42857142857142,174.0,21,0,0
16,398.0,174.0,174.0,2,0,0
18,398.0,188.33333333333334,168.0,3,0,0
15,450.0,240.0,330.0,5,0,0
13,363.0,148.0,148.0,2,0,0
12,363.0,176.0,176.0,1,0,0
9,363.0,68.0,68.0,1,0,0
8,363.0,160.33333333333334,123.0,3,0,0
7,363.0,232.0,232.0,2,0,0
19,341.0,44.0,44.0,4,0,0
18,341.0,209.0,209.0,1,0,0
17,341.0,205.0,205.0,2,0,0
16,341.0,273.0,357.0,3,0,0
15,341.0,75.0,75.0,1,0,0
12,450.0,105.0,105.0,3,0,0
11,450.0,8.0,8.0,5,0,0
14,450.0,568.0,568.0,2,0,0
13,450.0,332.0,332.0,4,0,0
8,450.0,599.4166666666666,679.0,12,0,0
7,450.0,415.14285714285717,404.0,7,0,0
10,450.0,61.0,61.0,1,0,0
9,450.0,301.0,301.0,1,0,0
7,398.0,194.0,174.0,5,0,0
8,398.0,164.42857142857142,174.0,7,0,0
11,398.0,174.0,174.0,1,0,0
10,398.0,140.0,123.0,3,0,0
16,474.0,200.0,200.0,1,0,0
13,474.0,157.0,157.0,1,0,0
13,341.0,201.5,193.0,4,0,0
12,341.0,193.0,193.0,2,0,0
11,341.0,106.33333333333333,63.0,3,0,0
10,341.0,117.5,117.5,4,0,0
8,341.0,176.5,182.5,8,0,0
7,341.0,77.5,77.5,2,0,0
11,474.0,200.0,200.0,10,0,0
7,474.0,200.0,200.0,61,0,0
8,474.0,85.5,85.5,2,0,0
17,365.0,28.0,28.0,1,0,0
19,354.0,128.11111111111111,155.0,9,0,0
18,354.0,93.0,93.0,2,0,0
17,354.0,148.42105263157896,93.0,19,0,0
16,354.0,49.625,33.5,8,0,0
15,354.0,155.0,155.0,1,0,0
14,354.0,47.8,47.0,5,0,0
13,354.0,141.0,141.0,1,0,0
12,354.0,141.0,141.0,1,0,0
18,452.0,562.6363636363636,828.0,11,0,0
17,452.0,817.0377358490566,688.0,53,0,0
19,452.0,387.6363636363636,151.0,11,0,0
14,452.0,171.0,135.0,31,0,0
13,452.0,118.5,118.5,2,0,0
16,452.0,499.0,499.0,2,0,0
17,343.0,57.0,57.0,1,0,0
9,452.0,36.0,36.0,2,0,0
12,452.0,135.0,135.0,5,0,0
11,452.0,549.5,549.5,2,0,0
8,452.0,342.0,356.5,4,0,0
7,452.0,186.0,186.0,2,0,0
11,354.0,122.4,155.0,5,0,0
10,354.0,124.33333333333333,150.0,3,0,0
9,354.0,78.0,78.0,1,0,0
8,354.0,138.75,72.0,8,0,0
7,354.0,173.2,150.0,5,0,0
17,332.0,167.0,167.0,2,0,0
14,332.0,206.0,206.0,1,0,0
13,332.0,62.0,62.0,2,0,0
10,378.0,228.0,228.0,1,0,0
17,430.0,1438.0,1438.0,1,0,0
17,269.0,100.0,100.0,1,0,0
19,269.0,276.0,276.0,42,0,0
14,430.0,889.0,889.0,1,0,0
12,269.0,959.0,959.0,1,0,0
11,269.0,587.0,587.0,1,0,0
14,269.0,276.0,276.0,3,0,0
13,269.0,276.0,276.0,5,0,0
16,269.0,276.0,276.0,5,0,0
15,269.0,188.0,188.0,2,0,0
18,367.0,73.33333333333333,22.0,3,0,0
17,321.0,247.72727272727272,230.0,22,0,0
9,430.0,168.0,168.0,1,0,0
11,430.0,580.0,580.0,1,0,0
12,430.0,156.0,156.0,2,0,0
8,430.0,578.6,630.0,5,0,0
17,367.0,130.0,145.0,8,0,0
16,465.0,133.0,133.0,1,0,0
7,378.0,174.0,174.0,3,0,0
8,378.0,186.72727272727272,174.0,11,0,0
9,378.0,106.0,106.0,1,0,0
10,332.0,129.0,129.0,1,0,0
8,332.0,118.0,118.0,6,0,0
17,371.0,129.33333333333334,133.0,6,0,0
18,371.0,145.0,145.0,1,0,0
8,416.0,544.6666666666666,459.0,6,0,0
7,416.0,204.0,202.0,5,0,0
11,416.0,256.0,256.0,1,0,0
9,416.0,188.5,188.5,2,0,0
14,416.0,130.0,130.0,1,0,0
13,416.0,136.0,136.0,1,0,0
17,416.0,302.25,168.0,4,0,0
9,307.0,151.0,116.0,8,0,0
8,307.0,246.57142857142858,116.0,7,0,0
11,307.0,144.0,144.0,1,0,0
10,307.0,144.0,144.0,1,0,0
19,360.0,558.0,558.0,1,0,0
7,307.0,116.0,116.0,2,0,0
18,360.0,42.0,42.0,1,0,0
17,360.0,20.9375,14.0,16,0,0
17,307.0,176.0,176.0,9,0,0
16,307.0,88.0,88.0,1,0,0
18,307.0,188.0,188.0,1,0,0
13,307.0,148.85714285714286,150.0,7,0,0
12,307.0,150.0,150.0,4,0,0
15,307.0,112.875,116.0,8,0,0
14,307.0,102.0,102.0,2,0,0
8,405.0,236.0,236.0,1,0,0
14,371.0,130.0,130.0,2,0,0
17,405.0,184.0,184.0,2,0,0
8,297.0,63.75,71.0,4,0,0
12,297.0,71.0,71.0,1,0,0
11,297.0,76.0,76.0,3,0,0
10,297.0,42.0,42.0,1,0,0
8,360.0,92.5,45.5,4,0,0
