linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000000355,100,6
100.0000000000036,100,33
100.00000000000358,100,7
16.726336672271234,17,1
100.00000000000362,100,14
99.95592267757316,100,1
100.00000000000342,100,6
100.00000000000348,100,16
100.00000000000347,100,3
2.286704652979625,2,1
100.00000000000351,100,9
100.00000000000331,100,5
100.00000000000333,100,7
0.35353357639979793,0,1
100.0000000000034,100,27
100.00000000000338,100,12
100.0000000000032,100,2
100.00000000000323,100,2
100.00000000000324,100,29
100.00000000000327,100,17
100.00000000000217,100,12
100.00000000000216,100,5
100.00000000000222,100,20
99.99999999988582,100,1
100.00000000000226,100,5
100.00000000000225,100,16
100.00000000000206,100,4
100.00000000000205,100,6
91.35051913111684,91,1
100.00000000000209,100,12
100.0000000000021,100,3
100.00000000000213,100,19
100.00000000000193,100,4
100.00000000000198,100,7
100.00000000000196,100,10
100.000000000002,100,10
2.187680341617751,2,1
100.00000000000202,100,10
100.00000000000182,100,6
100.00000000000186,100,5
100.00000000000189,100,3
100.0000000000019,100,18
88.08939620171408,88,1
100.00000000000261,100,16
100.00000000000264,100,12
100.00000000000269,100,4
100.00000000000267,100,21
100.00000000000271,100,17
100.00000000000252,100,1
68.13870115503445,68,1
99.99999999988611,100,1
100.00000000000253,100,5
100.00000000000257,100,5
100.00000000000256,100,4
100.0000000000026,100,6
0.6950228111770922,1,1
100.0000000000024,100,8
100.00000000000242,100,5
90.58594579613393,91,1
100.00000000000246,100,15
35.288182900245765,35,1
100.00000000000244,100,3
100.00000000000249,100,5
1.4856057452760538,1,1
89.93693296279154,90,1
100.00000000000229,100,9
100.0000000000023,100,3
100.00000000000233,100,30
100.00000000000237,100,17
100.00000000000236,100,21
100.00000000000493,100,15
100.00000000000495,100,4
100.00000000000497,100,4
100.0000000000048,100,5
87.5762297153383,88,1
100.00000000000486,100,1
100.00000000000466,100,7
100.0000000000047,100,2
100.00000000000469,100,20
100.00000000000473,100,18
34.05514635748016,34,1
31.566692398701875,32,1
100.00000000000455,100,2
100.00000000000459,100,3
100.00000000000458,100,1
100.00000000000462,100,4
91.81623184943584,92,1
100.00000000000465,100,6
100.00000000000536,100,1
1.7684140952916112,2,1
0.1335154914897268,0,1
0.1236400207446232,0,1
100.0000000000054,100,3
100.00000000000544,100,7
100.00000000000524,100,1
100.00000000000526,100,14
55.210189011476764,55,1
100.0000000000053,100,18
100.00000000000529,100,5
100.00000000000533,100,14
100.00000000000513,100,4
100.00000000000514,100,6
100.00000000000517,100,2
100.00000000000522,100,14
100.0000000000052,100,14
100.00000000000502,100,8
100.000000000005,100,14
100.00000000000504,100,4
100.0000000000051,100,9
100.00000000000509,100,6
100.00000000000398,100,13
100.00000000000402,100,18
100.00000000000404,100,5
0.4053294032685634,0,1
100.00000000000406,100,1
100.00000000000388,100,19
91.25069773033981,91,1
100.00000000000387,100,2
100.00000000000391,100,9
100.00000000000395,100,17
100.00000000000375,100,1
100.0000000000038,100,12
100.00000000000378,100,3
100.00000000000382,100,7
100.00000000000384,100,11
100.00000000000364,100,9
14.557455624125756,15,1
100.00000000000368,100,7
92.21317139275573,92,1
100.00000000000367,100,1
100.00000000000372,100,8
100.0000000000045,100,3
69.01612721870436,69,1
100.00000000000449,100,3
8.75800500085373,9,1
0.09948829597183563,0,1
35.061961029336175,35,1
100.00000000000435,100,7
0.270780408305019,0,1
100.00000000000439,100,10
100.00000000000438,100,4
94.73043542411956,95,1
100.00000000012083,100,3
100.00000000000442,100,1
100.00000000000422,100,4
85.10157744502446,85,1
100.00000000000423,100,3
100.00000000000426,100,6
6.059322632110622,6,1
100.0000000000043,100,12
100.00000000000429,100,1
100.0000000000041,100,1
2.1535427352944336,2,1
100.00000000000414,100,13
0.21036619227327003,0,1
53.85689865691246,54,1
3.207479121122745,3,1
100.00000000000415,100,2
100.00000000000419,100,2
100.00000000000418,100,5
100.00000000000675,100,5
73.34777528549901,73,1
100.00000000000678,100,16
100.00000000000679,100,1
0.4085893885140203,0,1
100.0000000000066,100,1
100.00000000000664,100,2
100.00000000000662,100,1
96.58463956471198,97,1
100.00000000000668,100,9
97.24841191406166,97,1
100.00000000000648,100,2
0.1760935269465293,0,1
100.00000000000652,100,11
100.00000000000655,100,5
100.00000000000657,100,2
100.00000000000637,100,2
100.0000000000064,100,4
100.00000000000644,100,1
100.00000000000642,100,5
100.00000000000647,100,3
0.12258650830192111,0,1
100.00000000000718,100,12
0.33267896913980316,0,1
100.00000000000719,100,18
100.00000000000723,100,5
100.00000000000726,100,1
90.97230701693097,91,1
0.9515429121771141,1,1
100.00000000000708,100,2
23.24077450058572,23,1
87.37708117219441,87,1
100.0000000000071,100,3
100.00000000000715,100,20
1.1937472131272835,1,1
100.00000000000713,100,7
100.00000000000693,100,7
100.00000000000698,100,6
39.10851970790348,39,1
100.00000000000699,100,1
100.00000000000702,100,11
100.00000000000684,100,2
100.00000000000682,100,1
100.00000000000686,100,3
100.00000000000688,100,5
53.2928189016865,53,1
100.0000000000069,100,9
100.0000000000058,100,6
100.00000000000584,100,13
100.00000000012226,100,1
0.5479974583750031,1,1
100.00000000000588,100,13
100.00000000000568,100,1
100.00000000000573,100,1
100.00000000000571,100,1
100.00000000000576,100,3
61.5577418094972,62,1
44.24382530645442,44,1
100.00000000000577,100,4
100.00000000000557,100,11
100.0000000000056,100,5
100.00000000000564,100,2
14.702314255787138,15,1
100.00000000000566,100,9
100.00000000000546,100,17
38.79604714508432,39,1
100.00000000000549,100,6
0.17487580361089455,0,1
100.00000000000553,100,6
100.00000000000627,100,1
56.46146534013929,56,1
100.00000000000631,100,10
100.00000000000635,100,4
100.00000000000615,100,1
100.0000000000062,100,2
100.00000000000604,100,8
100.00000000000607,100,2
100.00000000000608,100,6
100.00000000000612,100,1
17.30514617165398,17,1
5.081579532104984,5,1
100.00000000000611,100,4
100.00000000000593,100,10
100.00000000000591,100,11
100.00000000000595,100,5
100.00000000000853,100,5
100.00000000000857,100,5
100.00000000000841,100,6
100.00000000000846,100,1
0.07508447167323334,0,1
0.0654975473496723,0,1
100.0000000000085,100,6
100.00000000000833,100,2
100.00000000000837,100,1
100.00000000000836,100,1
100.0000000000084,100,17
100.0000000000082,100,1
100.00000000000826,100,1
0.42717765743779823,0,1
1.0145953294964987,1,1
0.4955135159115385,0,1
91.8110629706833,92,1
13.431642958218282,13,1
97.06352879269066,97,1
0.1929224745975927,0,1
100.00000000000907,100,3
100.00000000000888,100,2
100.00000000000891,100,2
100.00000000000895,100,8
100.00000000000877,100,1
100.00000000000875,100,1
94.01150472332871,94,1
100.00000000000881,100,1
0.27477519499136355,0,1
100.00000000000884,100,5
100.00000000000865,100,16
100.00000000000864,100,1
100.00000000000868,100,2
0.23791623292875522,0,1
100.0000000000087,100,2
100.00000000000873,100,16
100.00000000000762,100,1
100.00000000000769,100,1
2.772811653883387,3,1
0.0919501932184775,0,1
100.0000000000077,100,14
100.00000000000755,100,2
100.00000000000753,100,1
0.8136341467001866,1,1
100.00000000000739,100,4
100.00000000000742,100,4
100.00000000000746,100,2
100.00000000000749,100,20
0.22600404842033922,0,1
100.00000000000735,100,4
3.3392776584370245,3,1
100.00000000000733,100,6
100.00000000000809,100,1
100.0000000000081,100,1
100.00000000000814,100,1
100.00000000000797,100,10
100.00000000000799,100,2
86.64993733595982,87,1
100.00000000000801,100,1
0.49357316035426485,0,1
100.00000000000784,100,8
100.00000000000789,100,2
4.556471565590337,5,1
100.00000000000793,100,4
100.00000000000774,100,9
100.00000000000773,100,1
21.837322948092964,22,1
100.00000000000782,100,1
100.00000000001035,100,13
100.00000000001037,100,1
85.8426039927233,86,1
96.65978286092653,97,1
100.00000000001023,100,13
100.00000000001027,100,1
100.00000000001026,100,1
100.00000000001033,100,4
100.00000000001012,100,2
100.00000000001022,100,11
100.00000000001003,100,7
75.02142700266555,75,1
100.00000000001008,100,3
100.00000000001081,100,6
100.00000000001083,100,4
100.00000000001089,100,4
100.0000000000107,100,2
100.00000000001074,100,1
100.00000000001059,100,5
100.00000000001057,100,1
100.00000000001046,100,4
100.0000000000105,100,3
0.2364214596226257,0,1
100.00000000001054,100,6
100.00000000000944,100,7
97.86211537575691,98,1
100.00000000000948,100,4
100.00000000000946,100,17
100.0000000000095,100,2
94.85390175625692,95,1
100.00000000000932,100,2
0.08565445953200342,0,1
100.00000000000936,100,3
100.0000000000094,100,1
100.00000000000941,100,2
100.00000000000921,100,7
100.00000000000924,100,2
100.00000000000928,100,1
100.00000000000927,100,17
9.087473315843162,9,1
0.07068827365018483,0,1
100.00000000000912,100,3
100.00000000000917,100,1
100.00000000000915,100,2
100.0000000000092,100,5
99.99999999954426,100,2
100.00000000000992,100,5
100.00000000000995,100,2
57.94067448016668,58,1
99.99999999977695,100,3
1.5330267093737355,2,1
100.00000000000982,100,1
95.33399257665488,95,1
0.5468375629015902,1,1
100.00000000000983,100,8
100.00000000000988,100,3
100.00000000000986,100,7
100.00000000000968,100,2
100.00000000000972,100,14
100.00000000000959,100,6
100.00000000000963,100,1
100.00000000001216,100,8
100.00000000001225,100,5
91.60994498170832,92,1
100.00000000001205,100,2
100.00000000001215,100,1
99.99999999989573,100,1
25.722589284421062,26,1
33.9740998341337,34,1
100.00000000001197,100,9
100.00000000001184,100,6
76.11514661709944,76,1
100.00000000001192,100,5
100.00000000001191,100,1
100.00000000001262,100,2
100.00000000001266,100,5
95.30556984747884,95,1
100.00000000001268,100,1
0.23914350043460872,0,1
99.99999999989629,100,1
100.0000000000127,100,8
100.0000000000125,100,4
1.3679558658177124,1,1
100.00000000001259,100,1
100.00000000001239,100,2
100.00000000001243,100,13
0.24860719459686856,0,1
100.00000000001228,100,5
100.00000000001232,100,19
0.08896137182272065,0,1
100.00000000001125,100,1
94.82560760070375,95,1
100.00000000001133,100,2
100.00000000001134,100,1
100.00000000001114,100,4
1.9456953176916698,2,1
100.00000000001117,100,2
100.00000000001124,100,1
6.204032069900638,6,1
5.606468201778244,6,1
100.00000000001106,100,3
94.97239139008217,95,1
100.0000000000111,100,6
100.00000000001094,100,1
100.00000000001097,100,1
100.00000000001101,100,1
100.00000000001172,100,1
0.36483995220098825,0,1
100.00000000001175,100,7
99.99999999989534,100,1
53.18368811347176,53,1
100.0000000000118,100,4
100.00000000001164,100,4
99.99999999989524,100,3
100.00000000001165,100,2
100.0000000000117,100,2
100.00000000001168,100,7
0.21507428181516552,0,1
100.0000000000115,100,15
100.00000000001148,100,9
100.00000000001153,100,14
100.00000000012794,100,8
100.00000000001154,100,5
0.1901620993203699,0,1
100.00000000001137,100,1
100.00000000001141,100,2
97.84740719617724,98,1
100.0000000000114,100,1
100.00000000001144,100,8
48.39885783967869,48,1
100.00000000001398,100,3
0.05362474264197085,0,1
39.56571145870843,40,1
100.00000000001405,100,2
15.256753140684424,15,1
100.00000000001388,100,3
100.00000000001394,100,9
100.00000000001397,100,7
3.021556051309235,3,1
100.00000000001383,100,7
100.00000000001381,100,1
100.00000000001366,100,1
0.5100744338601689,1,1
100.0000000000137,100,1
100.00000000001374,100,9
100.00000000001373,100,7
100.00000000001445,100,12
100.00000000001444,100,1
77.86002164734518,78,1
100.00000000001454,100,4
100.00000000001452,100,10
87.9933660240621,88,1
100.00000000001438,100,1
54.38978404110008,54,1
100.00000000001428,100,5
31.860778416833213,32,1
6.019066127817955,6,1
66.86673584340697,67,1
100.00000000001413,100,3
100.00000000001417,100,8
1.6306094951825032,2,1
1.971601703776147,2,1
24.150240978128608,24,1
100.0000000000131,100,7
100.00000000001315,100,7
100.00000000001317,100,3
100.00000000001296,100,3
100.00000000001299,100,1
100.00000000001303,100,2
6.182948214874696,6,1
100.00000000001302,100,1
100.00000000001306,100,14
100.00000000001292,100,2
66.66094346197504,67,1
100.00000000001276,100,2
100.0000000001292,100,5
100.00000000001282,100,3
1.735873022192237,2,1
0.8121178227430892,1,1
100.00000000001359,100,8
100.00000000001363,100,7
100.00000000001343,100,1
100.00000000001342,100,4
58.18588281811107,58,1
100.0000000000135,100,6
100.0000000000133,100,1
100.00000000001334,100,7
100.00000000001333,100,6
100.00000000001337,100,2
32.123797505200535,32,1
100.00000000001339,100,5
100.00000000001319,100,2
97.79053758281145,98,1
99.99999999989684,100,2
100.0000000000159,100,1
0.3857509782763622,0,1
1.4730453339735448,1,1
76.07600215295946,76,1
0.41761593549315623,0,1
100.0000000000156,100,3
95.98613941688335,96,1
100.00000000001567,100,2
11.002351859441793,11,1
100.00000000001548,100,1
0.3274130344271287,0,1
6.624407719866131,7,1
100.00000000001556,100,2
100.00000000001627,100,2
100.00000000001634,100,1
90.14545311205302,90,1
100.00000000001614,100,8
100.000000000249,100,1
0.19248738708373545,0,1
100.00000000001621,100,3
100.00000000001623,100,8
45.23508375837103,45,1
100.00000000001603,100,1
18.86260116303206,19,1
100.00000000001596,100,3
82.51946464092829,83,1
100.00000000001602,100,2
100.0000000000149,100,1
100.00000000001492,100,10
8.025095649907133,8,1
100.00000000013122,100,2
100.00000000001485,100,5
100.00000000001484,100,3
1.548297118534573,2,1
33.90242380306884,34,1
100.00000000001457,100,2
100.00000000001535,100,3
97.69430981155251,98,1
0.6351134929537195,1,1
85.54814317007622,86,1
8.255935292976654,8,1
100.0000000000153,100,4
100.00000000001512,100,1
100.00000000001516,100,1
100.00000000013158,100,1
100.00000000001519,100,4
100.0000000000152,100,11
100.000000000015,100,1
0.11213964739212941,0,1
0.20738986019510683,0,1
100.00000000001764,100,1
16.35375651544679,16,1
100.00000000001772,100,4
100.00000000001754,100,4
100.00000000001756,100,5
100.00000000001744,100,2
100.0000000000175,100,4
0.057037096370137756,0,1
100.00000000001748,100,9
0.16077937584355848,0,1
100.00000000001732,100,1
100.00000000001808,100,1
100.00000000001785,100,11
100.00000000013426,100,1
100.00000000001789,100,7
32.94278986468772,33,1
100.00000000001776,100,1
0.25842651407376066,0,4
100.00000000001673,100,3
100.00000000001678,100,1
100.00000000001677,100,1
100.00000000001681,100,8
100.00000000001661,100,1
89.88258134263224,90,1
99.99999999990028,100,1
100.0000000000165,100,9
100.00000000001654,100,1
100.00000000001637,100,1
100.00000000001641,100,5
100.00000000001643,100,5
49.40777116864209,49,1
100.00000000001717,100,1
12.942474937309042,13,1
100.00000000001712,100,3
99.99999999990052,100,2
100.00000000001698,100,1
100.00000000001701,100,5
97.01700770355369,97,1
100.0000000000169,100,1
100.00000000001693,100,6
100.00000000001947,100,1
79.07189176650039,79,1
100.0000000000195,100,1
100.00000000001934,100,1
100.00000000001926,100,2
100.00000000001927,100,2
100.00000000013554,100,1
19.48932024645831,19,1
100.0000000000199,100,3
1.7358575881594298,2,1
0.06967499999999999,0,1
49.042550285830124,49,1
63.57392995438833,64,1
100.00000000001981,100,2
0.4620656283632071,0,1
0.32252622419433397,0,1
100.00000000001987,100,3
0.8772757140399333,1,1
52.017687076278506,52,1
100.00000000001967,100,2
99.99999999967044,100,1
100.00000000001957,100,2
77.35918975704627,77,1
100.00000000001961,100,1
0.8372385584767714,1,1
100.00000000001855,100,2
4.575898866592606,5,1
0.5850859347820221,1,1
46.0970318684761,46,1
0.8874960671089992,1,1
100.00000000001845,100,3
0.6209848762521634,1,1
100.0000000000183,100,3
0.13934999999999997,0,1
100.0000000000184,100,1
99.99999999990182,100,3
67.04208250051833,67,1
74.6564692733545,75,1
100.00000000001828,100,1
100.00000000001903,100,2
100.00000000001891,100,2
100.00000000001896,100,1
100.00000000001879,100,2
80.9870316345358,81,1
0.8854880702773654,1,1
2.5011555029404744,3,1
1.5354522016855494,2,1
1.1177007008278599,1,1
100.00000000025156,100,2
97.51228724206698,98,1
6.102172895360082,6,1
0.5205091757946305,1,1
64.37780752255067,64,1
64.6642818901143,65,1
100.00000000002105,100,1
99.99999999990466,100,4
43.923816631454386,44,1
100.00000000002093,100,1
100.00000000013736,100,4
40.1652830884267,40,1
0.5138819503300904,1,1
100.000000000021,100,1
94.34148237205518,94,1
0.1689603996946232,0,1
100.00000000002174,100,2
95.87272903448607,96,1
92.25365620602305,92,1
100.00000000013802,100,1
100.00000000002167,100,6
12.181060453562853,12,1
30.23994147604855,30,1
100.00000000002154,100,2
100.0000000000214,100,1
99.99999999990501,100,2
0.46260141714617903,0,1
0.3730697132170977,0,1
100.00000000013787,100,1
94.5108388719987,95,1
100.0000000000204,100,6
98.3261246496427,98,1
100.00000000002034,100,4
100.00000000002032,100,7
9.744995288869747,10,1
15.166037246703803,15,1
100.00000000002001,100,2
100.00000000002005,100,1
0.21519329758535022,0,1
62.41867401057266,62,1
100.0000000000208,100,1
100.00000000002076,100,1
71.65249303180596,72,1
75.83984912468765,76,1
0.8379023897952644,1,1
51.160373704073336,51,1
0.14479217528126428,0,1
0.44329005387669485,0,1
100.00000000002306,100,1
20.933835711463203,21,1
0.23616641151683032,0,1
82.7918739098641,83,1
0.06453799342105257,0,1
26.001459251220073,26,1
0.14075732342007433,0,1
36.42626114563844,36,1
3.1347426032439043,3,1
100.00000000002333,100,2
100.00000000002338,100,2
0.1547004647033711,0,1
100.0000000000234,100,2
0.06901142857142857,0,1
100.00000000002328,100,6
0.8265581780854178,1,1
100.00000000002223,100,4
100.00000000013847,100,2
7.533497921133736,8,1
94.74176879114627,95,1
4.6907133778793675,5,1
100.00000000002194,100,4
100.000000000022,100,7
0.7081914302972122,1,1
2.4062512229432373,2,1
100.00000000002267,100,3
100.00000000002265,100,8
79.9535818262054,80,1
3.1351464276218426,3,1
15.978472155562404,16,1
94.76560713282316,95,1
100.00000000002245,100,1
0.27954740370783215,0,1
100.0000000000223,100,1
7.173261778574252,7,1
9.548435429530057,10,1
58.8745605860328,59,1
93.2524237405853,93,1
100.00000000002478,100,5
21.282161039178582,21,1
98.77355242330414,99,1
1.0599421948717545,1,1
100.00000000002463,100,4
100.00000000002535,100,1
30.26623792490281,30,1
0.36648549456183477,0,1
100.00000000002541,100,4
35.95400138626304,36,1
9.631578947368826,10,1
96.86856400499533,97,1
0.0643558709743726,0,1
100.0000000000252,100,7
10.405007151152475,10,1
1.0629176470588235,1,1
86.91390929534646,87,1
0.9184507402557165,1,1
94.73512755799278,95,1
1.0938330555317406,1,1
1.4492399999999999,1,1
100.00000000002376,100,1
2.195255993689776,2,1
87.73969723433683,88,1
93.21531243496621,93,1
100.00000000002373,100,1
0.23117426933274768,0,2
0.06591727305937906,0,1
100.00000000002444,100,1
13.589386467019345,14,1
100.00000000002447,100,3
99.99999999990811,100,1
1.0016782013594518,1,1
0.4701619477720763,0,1
0.3783663713247129,0,1
94.29123108689853,94,1
100.00000000002429,100,19
96.9590732912156,97,1
90.94889438032045,91,1
66.74939063603415,67,1
89.87658135392077,90,1
100.0000000000266,100,3
1.654959967999273,2,1
76.40631825315005,76,1
100.00000000002657,100,26
6.22158255393438,6,1
0.1292373867487751,0,1
0.4064249269105218,0,1
0.14443191121594595,0,1
12.876107142857144,13,1
56.67726423738695,57,1
100.00000000002711,100,1
99.18250593660096,99,1
0.3354539253591234,0,1
100.00000000002687,100,2
100.00000000002689,100,2
100.00000000002693,100,3
0.0845314466034123,0,1
0.6078849843433579,1,1
0.29622295081967215,0,1
93.7088111324813,94,1
100.00000000002571,100,14
100.0000000000257,100,7
40.60188827728931,41,1
0.41100141083657254,0,1
0.17973613392178966,0,2
36.47518030131786,36,1
0.07614342282113332,0,1
100.00000000002616,100,9
8.516529716373958,9,1
0.035615148326582,0,1
0.1055040831235489,0,1
100.00000000002598,100,5
44.77032899473548,45,1
100.00000000014242,100,1
100.00000000002855,100,8
100.00000000002859,100,5
64.42459168400975,64,1
100.0000000000285,100,8
59.47878593410327,59,1
0.3329661144818493,0,1
0.8391989054574506,1,1
100.000000000029,100,1
30.46739077221335,30,1
100.00000000002889,100,5
94.82491492685513,95,1
95.70978250223925,96,1
0.9065613314629107,1,1
1.5272971975368919,2,1
0.1723333871799293,0,1
15.436427874025648,15,1
61.605541088307035,62,1
59.953048954594834,60,1
100.00000000002751,100,11
67.67696940920467,68,1
99.99999999991101,100,1
94.61697989630102,95,1
89.24907949928938,89,1
94.18763151536432,94,1
1.7149339337116185,2,1
0.09700972941801478,0,1
67.98573,68,1
100.00000000002804,100,1
100.00000000002807,100,12
100.00000000002791,100,10
54.256037535760605,54,1
100.00000000002774,100,13
82.51832527502575,83,1
0.2171313834818582,0,1
57.27536844144674,57,1
0.35791664901040954,0,1
100.00000000003044,100,1
10.004252554884276,10,1
68.96642042556992,69,1
100.00000000003016,100,2
47.445792231143244,47,1
98.06650406223453,98,1
0.04220221856852844,0,1
0.20656877690266806,0,1
0.29398022610654556,0,1
99.91548198142596,100,1
0.567868277759887,1,1
100.00000000003058,100,1
100.00000000003062,100,5
0.19579058960807882,0,1
17.309967038826162,17,1
100.0000000002635,100,1
100.00000000003048,100,12
92.5604094750743,93,1
97.04708095437967,97,1
100.00000000002944,100,1
0.1265394322557852,0,1
0.26158914159998997,0,1
99.99999999979644,100,2
95.34714489605177,95,1
0.3293585252227466,0,1
1.588889544233716,2,1
0.20589368879061556,0,1
0.21228310109634557,0,1
100.00000000002993,100,1
10.065739465333309,10,1
99.99999999991327,100,1
100.00000000002973,100,1
100.00000000002977,100,8
0.12148813872619503,0,1
86.75906805115879,87,1
100.0000000000322,100,2
99.9999999999158,100,1
1.0956157512019382,1,1
99.99999999979923,100,1
71.96379172274483,72,1
0.11028283774073035,0,1
67.71691429234252,68,1
99.80638625408127,100,1
81.33870899079588,81,1
76.18694107532974,76,1
0.817734121295953,1,1
99.99999999991545,100,1
1.0987064356895762,1,1
0.1751400146073426,0,2
2.508831370191387,3,1
100.00000000003189,100,1
85.12869741717036,85,1
99.99999999991623,100,2
0.15339833397757874,0,1
100.00000000003266,100,1
85.28628092908043,85,1
8.484431771954606,8,1
100.00000000003271,100,5
99.99999999991631,100,2
99.99999999991611,100,9
90.14566286971953,90,1
8.543056662250532,9,1
100.00000000003257,100,1
39.636680423063744,40,1
100.0000000000323,100,7
0.08859939741195139,0,3
99.99999999991596,100,10
99.9999999999149,100,7
99.30033890377311,99,1
100.00000000003115,100,7
0.35529988384387673,0,1
100.00000000003122,100,7
0.42116410659604187,0,1
100.0000000000311,100,2
75.0351238526151,75,1
6.884222399048942,7,1
100.00000000003182,100,1
97.70700807239065,98,1
67.15180093653295,67,1
100.00000000003159,100,3
100.00000000003139,100,2
0.11949115766853385,0,1
12.516737578533006,13,1
80.15980588691643,80,1
100.00000000003399,100,1
98.01449277319873,98,1
11.27701287766342,11,1
0.05841301925457352,0,1
0.5043994751662485,1,1
100.00000000003378,100,3
100.0000000000338,100,1
1.021349008698022,1,1
99.99999999991743,100,2
0.23373812672838937,0,1
0.41961977896845415,0,1
0.35683323517901616,0,1
92.68722084426426,93,1
0.15633338351981446,0,1
100.00000000003422,100,2
11.051776474429802,11,1
72.87819190973285,73,1
100.0000000000343,100,3
100.0000000000341,100,1
100.00000000003415,100,1
70.33079920608782,70,1
100.00000000003418,100,1
1.8003396720560054,2,1
59.62702306119152,60,1
0.07588589555298625,0,1
95.30478429334251,95,1
99.99999999991638,100,1
100.0000000000328,100,1
91.3667669189371,91,1
1.2842980582283903,1,1
100.00000000003357,100,7
94.56856903050357,95,1
99.99999999991711,100,2
100.00000000003332,100,2
46.681942475833104,47,1
55.78381913283753,56,1
100.0000000000332,100,1
70.38166956612062,70,1
0.10070698324022345,0,1
59.77688409643196,60,1
0.09041777734401187,0,1
0.136448663447431,0,1
100.0000000000356,100,2
100.00000000003561,100,5
95.10683900279521,95,1
0.20183427711028193,0,1
100.00000000038473,100,3
100.00000000003556,100,3
100.00000000003627,100,1
100.00000000015272,100,16
14.403281273541277,14,1
100.00000000003637,100,2
99.99999999980338,100,8
99.99999999991954,100,5
0.5112719363586621,1,1
1.5800459399989668,2,1
99.9999999998032,100,10
100.00000000003601,100,3
100.00000000003493,100,3
92.58153164909208,93,1
92.5408738986827,93,1
0.41202103159090187,0,1
11.513790373926362,12,1
100.00000000003458,100,1
14.720955158270954,15,1
95.0198903505621,95,1
0.5836794028507177,1,1
99.99999999991823,100,1
99.99999999991894,100,7
100.0000000000354,100,3
6.574331410319561,7,1
100.00000000003546,100,2
100.00000000003526,100,6
35.098048095333404,35,1
89.9783170868486,90,1
0.810516916962733,1,1
87.1477189771635,87,1
100.00000000003763,100,2
87.78447542025263,88,1
0.9148303942499679,1,1
38.86614930693676,39,1
9.680016538313168,10,1
100.00000000003739,100,3
0.21298025562662884,0,1
100.0000000000381,100,5
65.960325,66,1
99.99999999992161,100,1
100.00000000003806,100,2
100.00000000003786,100,1
0.2771269320712703,0,1
100.00000000003794,100,2
100.00000000003774,100,2
59.63781044009024,60,1
4.543072120853893,5,1
0.18904947932354893,0,1
69.14015742887658,69,1
100.00000000015305,100,1
100.00000000003656,100,2
100.000000000153,100,1
0.10860640826463412,0,1
39.70351707250099,40,1
34.376124268654266,34,1
0.5021721572601408,1,1
21.750136089628906,22,1
99.30102755135297,99,1
