TravelTimeMode\Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
mixed_mode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.02816573556797,70.02807479589148,75.4496081143384,97.74740896358544,83.33007856341189,75.85331355093966,73.0065350877193,70.95567049808429,78.71604938271605,82.2281948881789,73.74950124688279,70.02172538392051,77.28100775193799
ride_hail,0.0,0.0,0.0,0.0,0.0,0.0,22.27916666666667,20.093878600823047,23.764676910953508,17.352564102564102,15.48126398210291,14.784562841530056,18.695821325648414,14.077475592747561,15.256190476190477,18.830465949820788,15.651979166666667,21.70002960331557,24.972372999304106,23.089555555555556,25.943137254901963
walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59481481481482,62.166258169934636,37.72190476190476,49.02209737827716,62.65824682814302,50.273148148148145,79.84091995221027,53.69105555555555,52.41002310803004,42.68413242009133,44.570776139637346,48.36701090074584,60.77704728950403,53.88263888888889,66.65,350.9
walk_transit,0.0,0.0,0.0,0.0,0.0,0.0,9.033333333333333,24.150203873598368,28.267897435897435,30.828202160493827,28.400130548302872,28.568863636363634,30.18861386138614,31.008313349320545,27.696872616323414,30.033540630182422,28.171837708830548,26.293588082901557,29.280476190476186,26.667942942942943,28.865606060606062,36.095238095238095
