linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000000182,100,3
100.00000000000186,100,6
100.00000000000189,100,1
100.0000000000019,100,14
100.00000000000261,100,25
100.00000000000264,100,14
100.00000000000269,100,6
100.00000000000267,100,24
100.00000000000271,100,17
96.42918261222646,96,1
100.00000000000252,100,4
99.99999999988611,100,1
100.00000000000253,100,8
100.00000000000257,100,10
100.00000000000256,100,7
100.0000000000026,100,11
100.0000000000024,100,6
100.00000000000242,100,2
90.58594579613393,91,1
100.00000000000246,100,13
100.00000000000244,100,8
100.00000000000249,100,4
0.5620601581992669,1,1
25.229540415940555,25,1
100.00000000000229,100,9
100.0000000000023,100,3
0.13876510213134136,0,1
100.00000000000233,100,32
100.00000000000237,100,15
100.00000000000236,100,16
100.00000000000493,100,15
100.00000000000495,100,6
95.7663095350417,96,1
100.00000000000497,100,3
4.127326954613691,4,1
100.0000000000048,100,4
100.00000000000485,100,1
100.00000000000486,100,7
100.00000000000466,100,7
86.6583867711347,87,1
100.0000000000047,100,1
100.00000000000469,100,19
97.76399869301315,98,1
100.00000000000473,100,8
4.040849544616854,4,1
100.00000000000455,100,1
100.00000000000459,100,11
0.03161178679641315,0,1
100.00000000000462,100,6
85.66777349009841,86,1
100.00000000000465,100,12
100.00000000000536,100,2
100.00000000000541,100,1
100.0000000000054,100,2
100.00000000000544,100,4
2.9533826612377094,3,1
100.00000000000524,100,3
71.87638904909348,72,1
100.00000000000526,100,15
55.210189011476764,55,1
100.0000000000053,100,16
100.00000000000529,100,5
100.00000000000533,100,19
93.21920911994968,93,1
68.88946842410024,69,1
0.57776685836461,1,1
0.6794806271566186,1,1
11.11810520151158,11,1
5.122392307185862,5,1
100.00000000000514,100,6
81.44795899664305,81,1
100.00000000000517,100,4
100.00000000000522,100,26
100.0000000000052,100,27
1.2868306863082375,1,1
100.00000000000502,100,7
100.000000000005,100,20
100.00000000000504,100,5
1.0205074454943488,1,1
11.486731664814505,11,1
2.4300541977882686,2,1
100.0000000000051,100,12
0.8689399543052673,1,1
100.00000000000509,100,7
100.000000000004,100,1
100.00000000000398,100,12
100.00000000000402,100,26
91.10653531667147,91,1
100.00000000000404,100,5
36.051984591951616,36,1
100.00000000000406,100,3
100.00000000000388,100,15
100.00000000000387,100,4
100.00000000000391,100,11
100.00000000000394,100,1
100.00000000000395,100,22
100.00000000000375,100,1
0.34667714211769285,0,1
100.0000000000038,100,12
100.00000000000378,100,2
100.00000000000382,100,18
27.117909811620056,27,1
100.00000000000384,100,6
100.00000000000364,100,4
33.058702234368994,33,1
100.00000000000368,100,11
100.00000000000367,100,5
0.22453785396585957,0,3
100.00000000000372,100,9
0.6161851030145581,1,1
6.3366453099055375,6,1
100.00000000000446,100,1
100.00000000000449,100,1
100.00000000000453,100,3
100.00000000000435,100,9
100.00000000000439,100,9
100.00000000000438,100,2
100.00000000012083,100,3
100.00000000000422,100,4
100.00000000000423,100,3
100.00000000000426,100,4
100.0000000000043,100,10
100.0000000000041,100,2
100.00000000000414,100,19
100.00000000000415,100,1
99.99999999988776,100,1
100.00000000000419,100,2
100.00000000000418,100,5
100.00000000000671,100,1
100.00000000000675,100,5
100.00000000000678,100,16
44.22835872509891,44,1
100.00000000000664,100,5
79.20050917150148,79,1
100.00000000000662,100,2
100.00000000000666,100,1
100.00000000000668,100,10
97.24841191406166,97,1
100.00000000000648,100,1
100.00000000000652,100,4
100.00000000000651,100,1
100.00000000000655,100,3
100.00000000000637,100,2
100.0000000000064,100,6
100.00000000000644,100,2
100.00000000000642,100,8
100.00000000000647,100,4
0.24698646675669306,0,1
100.00000000000718,100,9
90.61313360936052,91,1
100.00000000000719,100,14
100.00000000000723,100,6
100.00000000000726,100,3
23.24077450058572,23,1
100.0000000000071,100,10
100.00000000000715,100,24
100.00000000000713,100,9
100.00000000000695,100,1
100.00000000000693,100,16
100.00000000000698,100,6
100.00000000000699,100,1
100.00000000000702,100,8
100.00000000000684,100,2
0.2061639676158552,0,1
100.00000000000686,100,2
100.00000000000688,100,5
0.1504136462604285,0,1
100.0000000000069,100,6
100.0000000000058,100,8
9.104107506398833,9,1
100.00000000000584,100,14
0.021044815134602827,0,1
100.00000000000588,100,17
100.00000000000568,100,4
100.00000000000573,100,7
6.816602436150836,7,1
0.4842275444599027,0,1
11.264227577085366,11,1
100.00000000000576,100,6
100.00000000000577,100,9
3.838766005189371,4,1
100.00000000000557,100,11
100.0000000000056,100,3
100.00000000012201,100,1
100.00000000000564,100,1
100.00000000000566,100,7
100.00000000000546,100,19
100.00000000000549,100,5
100.00000000000553,100,7
100.00000000000627,100,4
7.130080066588948,7,1
100.00000000000628,100,2
100.00000000000631,100,7
100.00000000000635,100,1
0.7640535558556532,1,1
100.00000000000604,100,10
100.00000000000607,100,1
100.00000000000608,100,6
58.879735975004444,59,1
100.00000000000612,100,5
13.200491085344321,13,1
100.00000000000611,100,4
100.00000000000593,100,5
100.00000000000591,100,10
100.00000000000595,100,3
0.9686960217453935,1,1
100.00000000000601,100,2
0.317975972426254,0,1
33.594592696731226,34,1
100.00000000000853,100,5
12.826702352206981,13,1
86.03367228124891,86,1
100.00000000000857,100,8
71.5914825400036,72,1
0.4014536074130902,0,1
100.00000000000841,100,4
2.120805344522494,2,1
100.00000000000846,100,1
100.0000000000085,100,2
32.044880537088446,32,1
100.00000000000833,100,1
41.204658824009584,41,1
19.94357227897877,20,1
100.00000000000837,100,1
100.00000000000836,100,1
100.0000000000084,100,18
70.87976716482433,71,1
100.0000000000082,100,4
100.00000000000826,100,1
100.00000000000907,100,3
100.00000000000888,100,1
100.00000000000891,100,4
5.606468201778434,6,1
88.31993315706097,88,1
21.667022165869803,22,1
100.00000000000895,100,12
100.00000000000877,100,2
100.0000000000088,100,1
100.00000000000881,100,1
100.00000000000884,100,5
100.00000000000865,100,17
3.92962709260173,4,1
2.4618315087577956,2,1
100.00000000000868,100,2
100.0000000000087,100,3
92.44560540800158,92,1
100.00000000000873,100,23
100.00000000000762,100,1
100.00000000000769,100,1
100.0000000000077,100,22
1.9421044193928765,2,1
100.00000000000755,100,3
3.4991951392286684,3,1
100.00000000000753,100,1
100.00000000000739,100,6
100.00000000000742,100,3
94.27116144264753,94,1
100.00000000000749,100,23
100.00000000000735,100,2
100.00000000000733,100,8
91.66122568543439,92,1
1.0827113128593515,1,1
0.08307658982299838,0,1
100.00000000000809,100,2
100.0000000000081,100,5
100.00000000000814,100,2
3.3425077759903403,3,1
100.00000000000797,100,12
0.3428687560482288,0,1
100.00000000000801,100,2
100.00000000000784,100,9
100.00000000000789,100,5
100.0000000000079,100,1
100.00000000000793,100,7
1.5770857218155279,2,1
100.00000000000774,100,14
100.00000000000773,100,2
1.4233316249770778,1,1
0.37437285762727956,0,1
0.5714968515837815,1,1
100.00000000001035,100,15
0.7063211215420295,1,1
100.00000000001037,100,4
100.00000000001023,100,15
100.00000000001027,100,1
2.4343303745716978,2,1
100.00000000001033,100,3
100.00000000001012,100,3
99.39663106842247,99,1
0.16318798377364435,0,1
90.98925165923625,91,1
100.00000000001022,100,11
21.481094572745956,21,1
100.00000000001003,100,7
100.00000000001008,100,4
2.4639227994335444,2,1
100.00000000001081,100,5
100.0000000000107,100,4
35.76547572882693,36,1
47.70744196310472,48,1
100.00000000001074,100,2
100.00000000001059,100,10
50.40661006588655,50,1
100.00000000001062,100,1
30.28479025967848,30,1
100.00000000001066,100,1
0.06544833846915823,0,1
100.00000000001046,100,3
0.4716036593670027,0,1
100.0000000000105,100,2
100.00000000001054,100,6
100.00000000000944,100,10
100.00000000000948,100,2
100.00000000000946,100,13
100.0000000000095,100,1
100.00000000000932,100,3
100.00000000000936,100,5
100.0000000000094,100,6
1.3147569759790032,1,1
100.00000000000941,100,2
3.7115222751823307,4,1
100.00000000000921,100,3
100.00000000000924,100,2
100.00000000000927,100,20
2.359025040564191,2,1
100.00000000000911,100,1
90.71719467352918,91,1
100.00000000000912,100,3
100.00000000000917,100,1
100.00000000000915,100,1
100.0000000000092,100,5
75.03694028265485,75,1
100.00000000000992,100,4
6.682496541494299,7,1
66.16695016078165,66,1
100.00000000000995,100,2
99.99999999977695,100,7
96.50945750478986,97,1
0.0966715245816043,0,1
0.368120593238008,0,1
100.00000000000982,100,2
6.09891494318862,6,2
100.00000000000983,100,6
97.59688113621236,98,2
100.00000000000988,100,5
100.00000000000986,100,3
100.00000000000968,100,1
26.656338410336993,27,1
100.00000000000972,100,15
72.05920878851167,72,1
100.00000000000959,100,2
75.00154568552404,75,1
100.00000000000963,100,1
100.00000000001216,100,8
15.990520129306047,16,1
100.00000000001225,100,9
100.00000000001205,100,5
100.00000000001208,100,2
24.959338898666175,25,1
2.0389212166667203,2,1
99.99999999989573,100,1
1.426438198187638,1,1
100.00000000001197,100,7
100.00000000001184,100,9
100.00000000001188,100,1
8.381638448975183,8,1
100.00000000001192,100,5
7.555940471389258,8,1
100.00000000001262,100,2
100.00000000001266,100,6
100.00000000001268,100,3
100.0000000000127,100,9
100.0000000000125,100,2
100.00000000001259,100,1
100.00000000001239,100,2
100.00000000001243,100,7
100.00000000001228,100,8
100.00000000001232,100,22
76.40088884912052,76,1
100.00000000001125,100,2
100.00000000001133,100,4
82.51034735715183,83,1
0.5952898488211588,1,1
100.00000000001114,100,9
10.005889773687356,10,1
100.00000000001117,100,2
0.7199157424513511,1,1
22.506376043019014,23,1
0.30095810552608226,0,1
49.94409255566574,50,1
100.00000000001106,100,3
100.0000000000111,100,5
0.21991438861530266,0,1
100.00000000001097,100,5
1.3095148499228655,1,1
100.00000000001172,100,1
88.562809041785,89,1
100.00000000001175,100,2
99.99999999989534,100,2
100.00000000001177,100,1
99.0864890396475,99,1
4.189316702926238,4,1
100.0000000000118,100,4
1.8046933539771979,2,1
100.00000000001164,100,3
99.99999999989524,100,3
100.00000000001165,100,1
100.00000000001168,100,2
100.0000000000115,100,18
100.00000000001148,100,7
100.00000000001153,100,18
100.00000000012794,100,6
84.20617052986904,84,1
100.00000000001154,100,7
0.2478662824293195,0,1
100.00000000001141,100,2
0.21486670322059248,0,2
100.00000000001144,100,10
9.55205954299418,10,1
100.00000000001145,100,3
100.00000000001398,100,3
100.00000000001405,100,2
1.3374096208151003,1,1
100.00000000001388,100,7
0.8601871839973453,1,1
100.00000000001394,100,7
100.00000000001397,100,7
100.00000000001383,100,7
99.28773919236846,99,1
100.00000000001366,100,1
4.500853324917212,5,1
84.66400679200844,85,1
25.003664596423665,25,1
100.0000000000137,100,1
100.00000000001374,100,11
100.00000000001373,100,6
100.00000000001445,100,12
100.00000000001444,100,1
0.532873975251508,1,1
100.00000000001454,100,2
100.00000000001452,100,15
100.00000000001434,100,1
100.00000000001432,100,1
70.40137031193925,70,1
98.7781916701581,99,1
78.81382863777743,79,1
100.00000000001438,100,2
6.6581863279922295,7,1
100.00000000001428,100,3
89.66406933342579,90,1
100.00000000001414,100,1
100.00000000001413,100,3
5.410971725207423,5,1
100.00000000001417,100,4
0.7046215557507295,1,1
98.87633200330805,99,1
100.0000000000131,100,13
100.00000000001315,100,9
0.2696154870029338,0,1
100.00000000001317,100,1
100.00000000001296,100,6
0.559338528916216,1,1
100.00000000001299,100,2
100.00000000001303,100,2
100.00000000001302,100,3
100.00000000001306,100,9
100.00000000001292,100,1
100.00000000001276,100,3
100.0000000001292,100,4
100.00000000001282,100,7
6.658080571163204,7,1
3.505844975410045,4,1
2.497674821743999,2,1
100.00000000001359,100,8
100.00000000001363,100,7
8.074125416519584,8,1
100.00000000001343,100,9
100.00000000001342,100,6
1.1940916499987928,1,1
100.0000000000135,100,5
100.0000000000133,100,2
100.00000000001334,100,7
100.00000000001333,100,10
100.00000000001337,100,4
100.00000000001339,100,9
100.00000000001319,100,2
100.00000000001323,100,1
54.14181391825842,54,1
88.64881747747289,89,1
100.0000000000159,100,1
100.00000000001576,100,1
19.51372333583357,20,1
0.6919511627273871,1,1
0.38665820288327946,0,1
100.0000000000156,100,2
0.33367153971037605,0,1
100.00000000001567,100,3
100.00000000001548,100,2
87.28338255316692,87,1
3.156879499232294,3,1
1.3969452480869589,1,1
100.00000000001556,100,3
99.99999999989913,100,1
100.00000000001555,100,1
100.00000000001627,100,2
5.986753333971385,6,1
100.00000000001634,100,1
100.00000000001614,100,7
0.13724971934355393,0,1
100.000000000249,100,1
100.00000000001621,100,13
0.3114457903208139,0,1
2.6983755445608675,3,1
100.00000000001623,100,7
100.00000000001603,100,1
0.7034457657912484,1,1
4.578005474068282,5,1
100.00000000001596,100,2
100.00000000001602,100,3
100.0000000000149,100,1
100.00000000001492,100,15
99.49620298535582,99,1
100.00000000013122,100,1
100.00000000001485,100,5
100.00000000001484,100,2
0.6345540074299055,1,1
0.5494357563631185,1,1
4.871681359127502,5,1
100.00000000001457,100,2
100.0000000000146,100,1
83.28422163622523,83,1
100.00000000001535,100,4
99.99999999989899,100,2
78.2433356840791,78,1
100.0000000000153,100,1
36.53639399181412,37,1
0.5732818657740424,1,1
2.941316471938709,3,1
100.00000000013154,100,2
100.00000000013158,100,1
3.395446128296188,3,1
100.00000000001519,100,7
100.0000000000152,100,9
0.41934434705673923,0,1
100.00000000001764,100,2
0.5455829383342815,1,1
0.3509038078898478,0,1
100.00000000001772,100,4
82.72916911658295,83,1
2.930768573125258,3,1
100.00000000001754,100,8
100.00000000001756,100,6
100.00000000001744,100,2
3.6212749745863326,4,1
100.0000000000175,100,5
55.95279501352882,56,1
0.3819587198452975,0,1
82.50088341172341,83,1
100.00000000001748,100,5
100.00000000001732,100,3
3.5724104812619117,4,1
11.110551634922231,11,1
0.5647829647591793,1,1
5.720739572748086,6,1
1.8177805119163628,2,1
95.90573193434872,96,1
100.00000000001785,100,11
100.00000000013426,100,9
100.00000000001789,100,6
3.5246558451969188,4,1
1.6628960524797283,2,1
100.00000000001776,100,1
100.00000000001673,100,4
100.00000000001678,100,1
100.00000000001677,100,2
100.00000000001681,100,8
100.00000000001661,100,1
49.1616580177898,49,1
95.90614884467088,96,1
100.0000000000165,100,13
100.00000000001637,100,1
100.00000000001641,100,7
6.660274225122966,7,1
100.00000000001643,100,6
3.221332246491202,3,1
99.99999999990068,100,1
100.00000000001712,100,3
100.00000000001714,100,1
99.99999999990052,100,2
100.00000000001698,100,2
100.00000000001701,100,6
27.72242997367679,28,1
100.00000000001702,100,1
81.83448914678931,82,1
20.480538046938193,20,1
100.0000000000169,100,1
100.00000000001693,100,6
6.605243250453925,7,1
100.0000000000195,100,2
0.04413634267117142,0,1
100.00000000001934,100,6
100.00000000001926,100,2
0.17726342623438637,0,1
0.863428796065562,1,1
100.00000000001927,100,2
0.7196862917496271,1,1
1.497912028123653,1,1
4.516311065835145,5,1
0.8077467686535907,1,1
100.0000000000199,100,3
8.76999973302398,9,1
100.00000000001992,100,1
52.43737071883714,52,1
0.2877958892541251,0,1
0.5744909951202007,1,1
100.00000000001981,100,1
100.00000000001987,100,2
0.15343614840215433,0,1
0.4400207710253156,0,1
100.00000000001967,100,3
100.00000000001957,100,4
100.00000000001963,100,1
13.059913075713899,13,1
100.00000000001961,100,2
100.00000000001965,100,1
100.00000000001855,100,4
19.38662898260599,19,1
100.00000000001863,100,2
85.9179424424002,86,1
3.6846562724256495,4,1
100.00000000001845,100,2
100.0000000000183,100,4
0.13934999999999997,0,1
8.203912531515128,8,1
100.0000000000184,100,4
99.99999999990182,100,1
0.10395474666209396,0,1
95.98366450623149,96,1
3.973294782831823,4,1
100.00000000001828,100,6
1.9066750038653724,2,1
1.6222953042236956,2,1
100.00000000001891,100,1
89.70107250226579,90,1
100.00000000001896,100,2
6.452807244268344,6,1
100.00000000001879,100,4
74.32071343436849,74,1
36.733368570737305,37,1
100.0000000000187,100,1
9.093797506218522,9,1
100.00000000025156,100,6
97.51228724206698,98,1
100.00000000002127,100,2
1.8671117269176474,2,1
6.102172895360082,6,1
3.228072719386168,3,1
44.11902962477721,44,1
94.41957380163909,94,1
100.00000000002115,100,1
10.963082537542142,11,1
100.00000000002105,100,1
0.3129932631021491,0,1
9.597393104860306,10,1
1.1474187828833637,1,1
100.00000000002093,100,2
100.00000000013736,100,1
3.103211436753838,3,1
10.431192850209454,10,1
100.00000000002174,100,1
89.90165412384967,90,1
100.00000000013802,100,1
99.99999999990521,100,1
100.00000000002167,100,7
15.763448716623055,16,1
100.00000000002152,100,3
100.00000000002154,100,1
15.109906958141606,15,1
4.616332229479997,5,1
100.0000000000214,100,1
99.99999999990501,100,2
0.6882827145356285,1,1
75.56249549651493,76,1
100.0000000000204,100,6
87.35432498524298,87,1
100.00000000002034,100,4
0.8438418217877651,1,1
100.00000000002032,100,8
16.386793578889012,16,1
18.01839080659908,18,1
8.399290009236623,8,1
57.75026689760028,58,1
100.00000000002001,100,9
100.00000000002005,100,1
1.5124111430913094,2,1
62.41867401057266,62,1
100.0000000000208,100,2
5.133618340235023,5,1
43.72349891399425,44,1
42.461011581450045,42,1
100.00000000002076,100,5
73.56354899837787,74,1
10.508265294465978,11,1
1.0038666666666667,1,1
0.3167269618737497,0,1
100.00000000002053,100,1
0.13177626919867097,0,1
94.66680237342058,95,1
30.96627684711168,31,1
0.2655126941024765,0,1
0.18843548363498053,0,1
100.00000000002306,100,3
100.00000000002291,100,1
1.1341112049898814,1,1
0.9840562530366294,1,1
46.25094802064791,46,1
10.430988601272052,10,1
0.895667775468837,1,1
89.05532576603905,89,1
7.04170974214365,7,1
87.20149433008545,87,1
100.00000000002333,100,3
100.00000000002338,100,5
100.0000000000234,100,2
0.5791579312055739,1,1
11.170940600957394,11,1
100.00000000002328,100,4
97.83297349839731,98,1
11.366984669391801,11,1
100.00000000002223,100,8
0.217152010922822,0,1
100.00000000013847,100,1
33.15022113536366,33,1
100.00000000002194,100,5
0.6503474088133439,1,1
97.61673235012684,98,1
100.000000000022,100,8
41.718145401474864,42,1
97.75177403763074,98,1
34.36437803080627,34,1
43.46227421305977,43,1
100.00000000002267,100,1
100.00000000002265,100,10
0.1595181449072032,0,1
99.21658968547527,99,1
100.00000000002271,100,1
100.00000000002254,100,1
1.7205133299341306,2,1
0.13895694566673808,0,1
0.12779844790105066,0,1
100.0000000000225,100,1
100.00000000002238,100,1
99.99999999990597,100,1
1.2193185913118447,1,1
3.8266874653867085,4,1
100.00000000002478,100,6
0.996967658343513,1,1
6.7982362030896235,7,1
9.62088562375136,10,1
100.0000000000247,100,1
8.827373889688607,9,1
6.948560273402049,7,1
96.4232686049396,96,1
100.00000000002463,100,3
0.8689965458338432,1,1
0.03816984731138012,0,1
100.00000000002535,100,2
9.991882587167098,10,1
30.26623792490281,30,1
100.00000000002541,100,3
100.00000000002525,100,1
1.5274545965941122,2,1
100.0000000000252,100,16
26.23451462568119,26,1
82.18822627507626,82,1
0.5648226033704323,1,1
0.615827817944811,1,1
48.14823225021658,48,1
30.149347679724553,30,1
91.94703095184263,92,1
100.00000000002376,100,1
1.792095733745,2,1
5.302303149606749,5,1
93.21531243496621,93,1
0.2796674303436912,0,1
0.9102610949901712,1,1
3.5627895925665816,4,1
100.00000000002373,100,1
66.48748642743146,66,1
100.00000000002444,100,3
100.00000000002447,100,3
99.99999999990811,100,3
91.72771937294017,92,1
3.4027777616595416,3,1
23.761521158922562,24,1
2.039026387980827,2,1
1.9616372311322416,2,1
100.00000000002429,100,21
18.519877192979177,19,1
50.99815078405455,51,1
13.413199841827304,13,1
0.42423125844975784,0,1
0.33794342672239586,0,1
100.0000000000266,100,8
14.844940341973828,15,1
5.879414791542383,6,1
62.859228864655236,63,1
100.00000000002657,100,22
2.7899308629043196,3,1
18.99513049383579,19,1
88.01553714301558,88,1
100.00000000002711,100,1
99.18250593660096,99,1
100.00000000002687,100,4
100.00000000002689,100,2
100.00000000002693,100,3
96.95846703088436,97,1
100.00000000002571,100,14
100.0000000000257,100,5
6.486285298194004,6,1
94.09323614424738,94,1
3.446851717443929,3,1
10.515435801522095,11,1
99.99999999990993,100,1
100.00000000002616,100,7
90.6169773189401,91,1
100.00000000002606,100,1
2.1807458207486192,2,1
36.98030113788942,37,1
3.7122043272242187,4,1
99.07680489249772,99,1
3.0557813638054827,3,1
100.00000000002598,100,6
100.00000000002855,100,7
66.63400651432778,67,1
100.00000000002859,100,7
0.04887461825913454,0,1
100.0000000000285,100,10
0.24597160638132615,0,1
3.306426867201704,3,1
100.00000000002822,100,1
6.467079495490825,6,2
100.000000000029,100,2
5.174654496700374,5,1
100.00000000002889,100,4
100.00000000014533,100,1
14.37729302455206,14,1
32.08426831197166,32,1
0.19452158076631723,0,1
3.1814781123757685,3,1
100.00000000002882,100,5
99.23641183992693,99,1
6.307430437800143,6,1
61.605541088307035,62,1
100.00000000002751,100,9
92.3551986580788,92,1
32.92261762993473,33,1
4.610073883210632,5,1
7.857248855612575,8,1
6.377957885852221,6,1
0.27214641059375777,0,1
100.00000000002798,100,1
0.3040067811142434,0,1
0.05145879293170093,0,1
100.00000000002804,100,1
0.3237307277507587,0,1
100.00000000002807,100,9
14.130197110378223,14,1
0.25355982462586574,0,1
100.00000000002788,100,3
6.037436053506723,6,1
100.00000000002791,100,6
7.071693642188707,7,1
100.00000000002774,100,12
0.23765087803120313,0,1
95.65553577279945,96,1
61.252653763663176,61,1
0.02070342857142856,0,1
0.22561052042397323,0,1
0.4113735591932922,0,1
98.03801510540082,98,1
0.6661134457127175,1,1
10.28419187478779,10,1
100.00000000003016,100,3
100.0000000000302,100,1
6.1325889163663945,6,1
4.248200821213005,4,1
0.14271172771178536,0,1
100.00000000003084,100,1
4.5652265673439105,5,1
100.00000000003071,100,1
100.0000000000306,100,1
100.00000000003058,100,4
100.00000000003062,100,3
99.9999999999142,100,2
100.0000000002635,100,1
100.00000000003048,100,9
1.6283715354378312,2,1
10.383839702924735,10,1
1.9282010854376235,2,1
5.963656865529495,6,1
83.28824838094874,83,1
100.00000000002944,100,4
100.00000000002937,100,1
0.6822813299951759,1,1
1.4279179347262556,1,1
100.0000000000294,100,1
28.048500697578387,28,1
0.5732639935610157,1,1
68.64122864232495,69,1
0.24615610175123098,0,1
8.203985254761085,8,1
1.6302533434248823,2,1
4.293597983354621,4,1
62.676406233578774,63,1
95.20530714923208,95,1
100.00000000002993,100,1
14.823386139958492,15,1
98.00717814716,98,1
30.45942508472599,30,1
7.536843812715173,8,1
100.00000000002973,100,5
100.00000000002977,100,7
83.75136710691086,84,1
100.00000000002956,100,1
9.299810745314334,9,1
26.062680194204766,26,1
1.104328743895271,1,1
3.464118015915981,3,1
40.34239555941383,40,1
100.0000000000321,100,2
32.09615055613874,32,1
97.58423747497777,98,1
49.60321221351339,50,1
0.5457469858366635,1,1
1.8026921161972786,2,1
99.99999999991545,100,1
16.470682193452397,16,1
0.7627957919869216,1,1
43.82267002290243,44,1
99.99999999991623,100,2
1.2784229746178595,1,1
64.42626359216459,64,1
100.00000000003271,100,5
99.99999999991631,100,4
99.99999999991611,100,12
100.00000000003257,100,1
100.0000000000324,100,1
16.211167116550197,16,1
100.0000000000323,100,6
5.989748949214699,6,1
33.89109546699981,34,1
4.143337042138337,4,1
99.99999999991596,100,9
31.17443154634373,31,1
99.9999999999149,100,8
100.00000000003115,100,12
2.2136152499356507,2,1
100.00000000003122,100,3
66.37191788444724,66,1
2.024176134894414,2,1
100.0000000000311,100,1
70.27715111023723,70,1
100.00000000003182,100,3
7.022191492026562,7,1
87.34245654074591,87,1
