TravelTimeMode\Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
mixed_mode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.69247828074988,69.9109252483011,75.35614640883978,98.18120713305898,83.77886313465784,76.08412698412698,72.7878947368421,70.12562076749435,79.68973577235772,82.37951496388028,73.58725733168112,69.33562005277045,77.90151515151514
ride_hail,0.0,0.0,0.0,0.0,0.0,0.0,22.27916666666667,17.961303630363034,22.797280243690167,19.422305764411025,18.626379310344827,15.569309838472833,18.58373253493014,14.067772861356932,16.13880407124682,20.714497354497354,16.103279320987653,25.155123174187924,32.654273504273505,25.082997311827956,23.47222222222222
walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.05887096774194,60.73771604938272,40.80787037037037,47.14938556067588,62.72942176870748,47.74511494252874,79.99866434378629,55.44637912673057,52.82959401709401,43.78865209471767,44.96708119970739,50.525734549138804,60.240813008130075,56.178282828282825,66.65,350.9
walk_transit,0.0,0.0,0.0,0.0,0.0,0.0,9.033333333333333,24.15858739837398,28.30779958677686,30.668636363636367,28.873350253807107,28.590305741983595,31.271910569105692,30.990007898894152,28.485402298850573,30.180653266331657,28.238449240607512,26.38305412371134,29.28042237442922,26.293215339233036,29.96246105919003,35.91041666666667
