timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
15,409.0,268.0,268.0,2,0,0
14,409.0,125.2,124.0,5,0,0
13,409.0,169.4,199.0,5,0,0
18,353.0,63.25,61.5,4,0,0
17,353.0,91.16666666666667,82.5,6,0,0
14,353.0,40.0,40.0,2,0,0
13,353.0,92.0,92.0,2,0,0
12,462.0,61.214285714285715,46.0,14,0,0
13,462.0,92.95,58.0,40,0,0
10,462.0,65.75,58.0,8,0,0
11,462.0,137.0,187.0,12,0,0
8,462.0,83.5,83.5,2,0,0
9,462.0,246.5,246.5,2,0,0
19,451.0,183.0,183.0,2,0,0
18,451.0,28.0,28.0,3,0,0
14,451.0,327.0,327.0,3,0,0
16,451.0,50.0,50.0,2,0,0
17,244.0,400.0,400.0,2,0,0
11,451.0,348.0,348.0,5,0,0
10,451.0,550.0,550.0,3,0,0
13,451.0,164.0,164.0,2,0,0
7,451.0,145.0,145.0,1,0,0
14,440.0,134.0,134.0,2,0,0
17,440.0,72.0,72.0,2,0,0
16,440.0,112.0,112.0,3,0,0
8,353.0,92.0,92.0,1,0,0
17,331.0,198.0,198.0,1,0,0
13,331.0,94.0,94.0,2,0,0
11,377.0,856.0,856.0,8,0,0
13,377.0,232.0,232.0,1,0,0
16,377.0,102.0,102.0,2,0,0
17,377.0,229.70967741935485,230.0,62,0,0
10,268.0,608.0,608.0,12,0,0
14,268.0,223.0,223.0,2,0,0
17,268.0,130.0,130.0,1,0,0
17,320.0,170.71428571428572,171.0,21,0,0
16,320.0,292.0,292.0,1,0,0
13,320.0,115.0,115.0,1,0,0
15,366.0,62.0,62.0,2,0,0
17,366.0,190.5,73.0,4,0,0
8,377.0,271.5,271.5,2,0,0
9,377.0,234.0,234.0,9,0,0
10,377.0,574.0,574.0,1,0,0
12,331.0,94.0,94.0,2,0,0
10,331.0,164.0,164.0,1,0,0
7,331.0,100.0,100.0,3,0,0
8,331.0,225.5,225.5,4,0,0
17,355.0,133.25,160.0,4,0,0
16,355.0,161.0,161.0,1,0,0
15,355.0,46.0,46.0,3,0,0
14,355.0,89.0,89.0,1,0,0
13,355.0,168.33333333333334,208.0,3,0,0
12,355.0,138.33333333333334,42.0,3,0,0
11,355.0,42.0,42.0,2,0,0
17,453.0,285.030303030303,207.0,33,0,0
16,453.0,258.7894736842105,239.0,38,0,0
13,453.0,206.0,206.0,2,0,0
12,453.0,213.67741935483872,206.0,31,0,0
15,453.0,639.0,790.0,4,0,0
14,453.0,258.0,206.0,7,0,0
11,320.0,173.0,173.0,9,0,0
12,320.0,205.0,205.0,1,0,0
10,320.0,237.0,237.0,1,0,0
7,320.0,119.33333333333333,115.0,3,0,0
8,320.0,318.5,131.0,8,0,0
17,344.0,604.0,604.0,1,0,0
7,268.0,431.0,431.0,1,0,0
9,268.0,416.0,416.0,2,0,0
8,268.0,701.0,701.0,2,0,0
9,453.0,268.6666666666667,206.0,3,0,0
8,453.0,588.6315789473684,662.0,57,0,0
11,453.0,205.0,205.0,2,0,0
7,453.0,304.6521739130435,309.0,23,0,0
13,488.0,80.0,80.0,1,0,0
8,355.0,261.75,304.0,4,0,0
7,355.0,137.44444444444446,125.0,9,0,0
10,296.0,112.75,118.0,8,0,0
9,296.0,88.5,38.0,4,0,0
8,296.0,224.16666666666666,215.0,6,0,0
7,296.0,89.0,89.0,1,0,0
14,296.0,148.0,148.0,2,0,0
13,296.0,217.75,118.0,4,0,0
12,296.0,108.33333333333333,118.0,3,0,0
8,439.0,395.0,251.0,4,0,0
17,439.0,800.6315789473684,602.0,19,0,0
18,439.0,924.0,924.0,1,0,0
12,261.0,94.0,94.0,4,0,0
16,261.0,206.0,206.0,2,0,0
8,261.0,94.0,94.0,3,0,0
8,428.0,336.625,338.0,8,0,0
9,428.0,73.33333333333333,61.0,6,0,0
10,428.0,256.3333333333333,292.0,3,0,0
19,481.0,92.0,92.0,12,0,0
17,481.0,113.5,77.0,14,0,0
7,428.0,160.44444444444446,150.0,9,0,0
18,481.0,146.0,146.0,4,0,0
16,428.0,111.9090909090909,70.0,11,0,0
18,296.0,83.0,80.0,4,0,0
17,296.0,90.0,92.0,10,0,0
17,428.0,661.6875,797.0,16,0,0
16,296.0,92.25,92.0,12,0,0
15,296.0,131.25,92.0,4,0,0
12,428.0,560.5,560.5,4,0,0
13,428.0,78.5,82.0,4,0,0
19,296.0,118.0,118.0,4,0,0
7,481.0,250.3272727272727,176.0,110,0,0
8,481.0,1499.8709677419354,1446.0,62,0,0
15,481.0,181.15384615384616,176.0,26,0,0
16,481.0,169.33333333333334,176.0,15,0,0
13,481.0,81.5,81.5,2,0,0
14,481.0,120.875,92.0,8,0,0
11,481.0,637.0,637.0,2,0,0
12,481.0,176.0,176.0,6,0,0
9,481.0,838.3,1064.0,10,0,0
10,481.0,953.75,989.0,16,0,0
8,417.0,125.5,124.5,4,0,0
13,417.0,80.0,80.0,2,0,0
12,417.0,89.0,89.0,1,0,0
17,417.0,113.66666666666667,118.0,3,0,0
8,308.0,121.0,89.0,6,0,0
7,308.0,174.0,174.0,2,0,0
10,285.0,168.0,168.0,1,0,0
7,285.0,80.0,80.0,1,0,0
10,308.0,161.0,161.0,1,0,0
9,308.0,174.0,174.0,1,0,0
19,361.0,83.0,83.0,1,0,0
17,361.0,98.0,83.0,4,0,0
12,285.0,90.0,90.0,45,0,0
16,361.0,95.0,95.0,1,0,0
15,308.0,89.0,89.0,5,0,0
18,308.0,178.0,178.0,8,0,0
17,308.0,165.6,151.0,10,0,0
14,308.0,175.33333333333334,174.0,3,0,0
11,372.0,19.0,19.0,2,0,0
10,406.0,348.0,348.0,1,0,0
19,308.0,95.0,95.0,2,0,0
8,406.0,377.5,377.5,2,0,0
12,406.0,764.0,764.0,5,0,0
18,406.0,263.0,263.0,1,0,0
18,350.0,115.0,115.0,1,0,0
14,396.0,97.5,95.5,6,0,0
17,396.0,144.08333333333334,60.5,12,0,0
16,396.0,93.33333333333333,115.0,3,0,0
19,396.0,276.0,276.0,1,0,0
18,396.0,768.3333333333334,911.0,3,0,0
7,361.0,163.5,174.0,4,0,0
15,287.0,66.0,66.0,5,0,0
14,361.0,167.0,167.0,1,0,0
16,287.0,145.5,145.5,2,0,0
13,361.0,61.0,61.0,1,0,0
14,287.0,71.0,71.0,1,0,0
8,361.0,136.0,136.0,1,0,0
7,396.0,141.0,141.0,1,0,0
8,396.0,200.0,200.0,2,0,0
13,396.0,56.0,56.0,1,0,0
12,396.0,329.6666666666667,424.0,3,0,0
16,298.0,194.66666666666666,258.0,6,0,0
15,298.0,440.0,440.0,3,0,0
13,298.0,134.0,134.0,1,0,0
17,298.0,129.0,129.0,1,0,0
8,276.0,920.0,914.0,18,0,0
8,230.0,1494.0,1494.0,1,0,0
19,419.0,113.33333333333333,119.0,6,0,0
10,230.0,232.0,232.0,5,0,0
18,419.0,165.46153846153845,197.0,13,0,0
11,276.0,129.25,86.0,4,0,0
12,276.0,110.0,110.0,2,0,0
9,276.0,652.0,652.0,1,0,0
13,230.0,784.0,784.0,1,0,0
14,374.0,58.0,58.0,3,0,0
15,374.0,176.0,176.0,1,0,0
17,374.0,149.72,58.0,25,0,0
19,374.0,176.0,176.0,2,0,0
17,472.0,699.0,181.5,12,0,0
18,472.0,128.0,128.0,1,0,0
16,472.0,130.0,130.0,2,0,0
13,419.0,79.0,94.0,10,0,0
12,419.0,112.66666666666667,138.0,3,0,0
10,419.0,62.0,62.0,1,0,0
17,419.0,162.19387755102042,123.0,98,0,0
16,419.0,91.84615384615384,70.0,26,0,0
15,419.0,104.75,119.0,4,0,0
14,419.0,62.0,62.0,1,0,0
12,287.0,52.0,52.0,4,0,0
13,472.0,128.0,128.0,1,0,0
14,472.0,128.0,128.0,2,0,0
11,472.0,128.0,128.0,1,0,0
16,363.0,63.51282051282051,52.0,39,0,0
12,472.0,844.0,844.0,1,0,0
17,363.0,137.5,137.5,2,0,0
7,472.0,287.68518518518516,95.0,54,0,0
8,472.0,302.7857142857143,204.0,56,0,0
7,374.0,77.33333333333333,87.0,3,0,0
8,374.0,792.8888888888889,982.0,9,0,0
19,461.0,59.625,59.0,8,0,0
10,374.0,58.0,58.0,2,0,0
17,461.0,574.4,114.0,15,0,0
8,408.0,225.0,175.0,9,0,0
11,374.0,176.0,176.0,2,0,0
18,461.0,1067.6538461538462,674.0,52,0,0
7,408.0,175.0,175.0,2,0,0
15,461.0,282.0,282.0,31,0,0
13,374.0,58.0,58.0,2,0,0
16,461.0,61.7,62.0,10,0,0
15,230.0,232.0,232.0,5,0,0
15,276.0,351.0,351.0,2,0,0
16,276.0,259.0,259.0,1,0,0
17,230.0,358.0,232.0,4,0,0
14,276.0,317.5,317.5,2,0,0
17,408.0,108.0,89.0,3,0,0
16,408.0,178.0,178.0,2,0,0
17,276.0,526.0833333333334,490.0,12,0,0
18,276.0,173.0,173.0,2,0,0
11,292.0,451.0,451.0,1,0,0
17,292.0,280.75,282.0,4,0,0
15,292.0,230.0,230.0,1,0,0
7,446.0,430.0,468.0,3,0,0
10,292.0,451.0,451.0,4,0,0
8,435.0,603.3333333333334,456.0,3,0,0
10,435.0,649.0,649.0,2,0,0
8,302.0,371.3333333333333,334.0,3,0,0
7,302.0,103.8,76.0,5,0,0
17,435.0,60.0,60.0,1,0,0
18,435.0,173.0,173.0,1,0,0
7,435.0,60.0,60.0,1,0,0
15,424.0,113.0,113.0,1,0,0
8,424.0,292.8,266.0,10,0,0
17,390.0,495.0,495.0,1,0,0
9,424.0,201.0,201.0,2,0,0
7,390.0,132.0,132.0,1,0,0
8,390.0,51.0,51.0,1,0,0
7,424.0,264.0,264.0,4,0,0
8,270.0,984.0,984.0,1,0,0
11,413.0,110.0,110.0,7,0,0
12,459.0,164.0,164.0,2,0,0
7,459.0,372.0,372.0,5,0,0
8,459.0,617.5333333333333,638.0,15,0,0
19,413.0,356.0,356.0,1,0,0
17,413.0,53.0,53.0,1,0,0
17,459.0,225.0,225.0,2,0,0
8,304.0,100.0,100.0,1,0,0
7,304.0,105.0,105.0,1,0,0
10,304.0,100.0,100.0,1,0,0
16,304.0,366.0,366.0,1,0,0
15,304.0,356.0,320.0,3,0,0
17,304.0,570.0,570.0,2,0,0
11,448.0,89.55555555555556,83.0,9,0,0
11,402.0,56.0,56.0,1,0,0
10,448.0,234.27272727272728,257.0,11,0,0
13,448.0,101.66666666666667,143.0,3,0,0
8,402.0,143.66666666666666,25.0,3,0,0
12,448.0,55.8,58.0,5,0,0
7,448.0,234.0,234.0,2,0,0
15,402.0,68.33333333333333,43.0,3,0,0
8,448.0,225.0,225.0,2,0,0
19,448.0,218.13636363636363,103.0,22,0,0
18,448.0,236.4090909090909,127.0,22,0,0
18,402.0,74.0,74.0,1,0,0
17,402.0,323.9166666666667,136.0,12,0,0
20,448.0,93.15384615384616,94.0,13,0,0
15,448.0,62.0,62.0,1,0,0
14,448.0,150.66666666666666,170.0,9,0,0
17,448.0,1001.0,1022.0,76,0,0
16,448.0,98.0,117.0,14,0,0
11,339.0,453.0,453.0,1,0,0
9,339.0,180.0,159.5,4,0,0
7,339.0,281.1666666666667,297.0,6,0,0
8,339.0,240.5,221.5,4,0,0
17,339.0,210.0,210.0,1,0,0
15,339.0,115.0,115.0,1,0,0
16,339.0,95.0,115.0,3,0,0
13,339.0,204.0,204.0,1,0,0
14,339.0,222.2,179.0,5,0,0
9,490.0,197.33333333333334,206.0,6,0,0
8,490.0,741.75,695.5,24,0,0
10,328.0,261.0,261.0,1,0,0
8,328.0,245.66666666666666,261.0,3,0,0
18,490.0,206.0,206.0,4,0,0
17,490.0,214.0,214.0,4,0,0
16,490.0,213.0,213.0,1,0,0
15,490.0,206.0,206.0,1,0,0
14,490.0,209.0,209.0,5,0,0
13,490.0,206.0,206.0,9,0,0
13,328.0,214.0,214.0,1,0,0
11,490.0,154.0,154.0,2,0,0
17,392.0,300.0,300.0,2,0,0
8,392.0,72.0,52.0,4,0,0
11,272.0,331.0,331.0,1,0,0
12,272.0,331.0,331.0,1,0,0
9,272.0,469.0,469.0,1,0,0
12,317.0,160.0,160.0,6,0,0
10,272.0,177.5,177.5,4,0,0
8,317.0,82.0,82.0,2,0,0
13,272.0,206.0,206.0,4,0,0
14,272.0,281.0,281.0,2,0,0
18,317.0,186.0,186.0,1,0,0
17,317.0,173.86666666666667,171.0,15,0,0
19,317.0,62.0,62.0,3,0,0
7,272.0,248.0,248.0,1,0,0
13,317.0,132.0,132.0,2,0,0
16,317.0,149.0,149.0,1,0,0
10,381.0,510.0,510.0,1,0,0
8,415.0,307.0,307.0,1,0,0
16,381.0,234.0,234.0,1,0,0
18,261.0,209.0,209.0,1,0,0
17,261.0,212.0,114.0,9,0,0
19,261.0,1068.0,1068.0,1,0,0
8,404.0,191.0,191.0,2,0,0
7,404.0,200.0,200.0,2,0,0
13,370.0,54.0,54.0,1,0,0
17,370.0,101.0,101.0,3,0,0
17,404.0,909.0,909.0,1,0,0
19,272.0,331.0,331.0,1,0,0
18,272.0,362.5,362.5,2,0,0
17,356.0,84.0,84.0,1,0,0
16,356.0,61.0,61.0,1,0,0
15,356.0,189.0,189.0,1,0,0
10,465.0,161.0,161.0,12,0,0
8,321.0,412.0,412.0,2,0,0
7,321.0,242.6,232.0,5,0,0
17,345.0,215.33333333333334,274.0,3,0,0
16,443.0,204.66666666666666,200.0,3,0,0
11,443.0,200.0,200.0,12,0,0
14,443.0,200.0,200.0,1,0,0
13,443.0,200.0,200.0,4,0,0
8,356.0,199.0,199.0,1,0,0
17,334.0,228.0,232.0,3,0,0
14,334.0,216.0,216.0,1,0,0
8,443.0,552.75,490.0,4,0,0
7,443.0,214.28571428571428,200.0,7,0,0
10,443.0,200.0,200.0,3,0,0
17,478.0,232.0,232.0,1,0,0
8,478.0,69.0,69.0,3,0,0
17,421.0,512.0,196.0,3,0,0
14,358.0,406.0,406.0,1,0,0
11,358.0,88.0,88.0,2,0,0
9,358.0,84.0,84.0,1,0,0
8,358.0,81.44444444444444,50.0,9,0,0
7,421.0,166.0,166.0,1,0,0
8,421.0,174.66666666666666,215.0,3,0,0
18,358.0,267.6666666666667,241.0,3,0,0
17,358.0,205.85714285714286,138.0,7,0,0
16,358.0,138.0,138.0,2,0,0
19,249.0,114.0,114.0,8,0,0
12,456.0,185.0,185.0,7,0,0
10,249.0,390.0,390.0,3,0,0
19,456.0,180.0,180.0,2,0,0
17,301.0,99.0,96.0,4,0,0
16,301.0,104.0,104.0,2,0,0
10,301.0,391.0,391.0,2,0,0
13,301.0,192.0,192.0,1,0,0
8,347.0,104.0,104.0,1,0,0
10,445.0,234.0,234.0,1,0,0
9,445.0,122.5,122.5,2,0,0
12,445.0,104.0,104.0,1,0,0
7,358.0,89.0,89.0,2,0,0
7,312.0,72.0,72.0,38,0,0
8,312.0,676.2767857142857,603.0,112,0,0
14,336.0,232.5,232.5,2,0,0
15,336.0,144.8,190.0,5,0,0
12,336.0,221.0,221.0,1,0,0
13,336.0,221.0,221.0,2,0,0
8,336.0,188.33333333333334,217.0,6,0,0
9,336.0,54.0,54.0,2,0,0
8,445.0,234.0,234.0,3,0,0
7,445.0,801.0,801.0,1,0,0
18,336.0,369.5,215.5,4,0,0
19,336.0,127.0,127.0,2,0,0
16,336.0,77.75,33.0,4,0,0
17,336.0,122.22222222222223,62.0,9,0,0
7,301.0,134.6,136.0,5,0,0
7,347.0,149.0,149.0,3,0,0
8,301.0,367.6666666666667,364.0,9,0,0
13,469.0,188.66666666666666,161.0,3,0,0
14,469.0,233.625,171.0,24,0,0
11,469.0,205.8,167.0,5,0,0
12,469.0,214.92592592592592,167.0,54,0,0
9,469.0,954.0769230769231,718.0,13,0,0
10,469.0,448.1818181818182,254.0,11,0,0
7,469.0,679.0857142857143,562.0,70,0,0
11,423.0,304.0,304.0,2,0,0
8,469.0,1877.3333333333333,2008.5,36,0,0
20,469.0,134.0,134.0,4,0,0
17,469.0,367.8840579710145,182.0,69,0,0
18,469.0,212.73684210526315,134.0,19,0,0
15,469.0,139.5857142857143,134.0,70,0,0
16,469.0,139.8095238095238,134.0,42,0,0
13,461.0,59.0,59.0,5,0,0
13,398.0,212.0,227.0,6,0,0
14,461.0,59.0,59.0,1,0,0
11,461.0,217.0,184.0,10,0,0
12,461.0,59.0,59.0,3,0,0
14,398.0,133.2,123.0,5,0,0
17,398.0,209.05,171.0,20,0,0
16,398.0,174.0,174.0,2,0,0
18,398.0,209.33333333333334,168.0,3,0,0
16,450.0,133.0,133.0,1,0,0
15,450.0,272.4,384.0,5,0,0
13,363.0,148.0,148.0,2,0,0
12,363.0,52.0,52.0,1,0,0
11,363.0,132.0,132.0,7,0,0
9,363.0,68.0,68.0,1,0,0
8,363.0,178.66666666666666,130.0,3,0,0
7,363.0,232.0,232.0,2,0,0
19,341.0,44.0,44.0,4,0,0
18,341.0,231.0,231.0,1,0,0
17,341.0,229.5,229.5,2,0,0
16,341.0,273.0,357.0,3,0,0
15,341.0,75.0,75.0,1,0,0
12,450.0,105.0,105.0,3,0,0
11,450.0,72.0,8.0,5,0,0
14,450.0,8.0,8.0,1,0,0
13,450.0,112.0,112.0,4,0,0
8,450.0,332.2,345.0,10,0,0
7,450.0,261.57142857142856,195.0,7,0,0
10,450.0,61.0,61.0,1,0,0
9,450.0,248.0,248.0,1,0,0
7,398.0,182.8,174.0,5,0,0
8,398.0,176.85714285714286,198.0,7,0,0
11,398.0,174.0,174.0,1,0,0
10,398.0,140.0,123.0,3,0,0
16,474.0,200.0,200.0,1,0,0
13,474.0,157.0,157.0,1,0,0
13,341.0,209.25,193.0,4,0,0
12,341.0,193.0,193.0,2,0,0
11,341.0,106.33333333333333,63.0,3,0,0
10,341.0,129.5,129.5,4,0,0
8,341.0,150.0,114.0,7,0,0
7,341.0,77.5,77.5,2,0,0
11,474.0,200.0,200.0,10,0,0
7,474.0,200.0,200.0,61,0,0
8,474.0,151.5,151.5,2,0,0
17,365.0,39.0,39.0,2,0,0
19,354.0,117.2,155.0,10,0,0
18,354.0,123.0,123.0,2,0,0
17,354.0,133.57894736842104,93.0,19,0,0
16,354.0,54.875,42.5,8,0,0
15,354.0,158.0,158.0,1,0,0
14,354.0,53.166666666666664,49.5,6,0,0
13,354.0,76.0,76.0,1,0,0
12,354.0,141.0,141.0,1,0,0
18,452.0,865.75,828.0,12,0,0
17,452.0,685.925925925926,670.0,54,0,0
19,452.0,883.375,828.0,16,0,0
14,452.0,150.25,135.0,24,0,0
13,452.0,123.33333333333333,135.0,3,0,0
16,452.0,152.5,152.5,2,0,0
17,343.0,52.0,52.0,1,0,0
9,452.0,36.0,36.0,2,0,0
12,452.0,135.0,135.0,5,0,0
11,452.0,190.0,135.0,3,0,0
8,452.0,436.75,477.0,4,0,0
7,452.0,186.0,186.0,2,0,0
11,354.0,112.4,155.0,5,0,0
10,354.0,116.0,150.0,3,0,0
9,354.0,76.0,76.0,1,0,0
8,354.0,125.14285714285714,100.0,7,0,0
7,354.0,160.2,129.0,5,0,0
17,332.0,138.0,138.0,2,0,0
14,332.0,206.0,206.0,1,0,0
13,332.0,62.0,62.0,2,0,0
17,430.0,783.0,783.0,1,0,0
17,269.0,100.0,100.0,1,0,0
19,269.0,278.0,278.0,40,0,0
12,269.0,276.0,276.0,1,0,0
11,269.0,329.0,329.0,1,0,0
14,269.0,276.0,276.0,3,0,0
13,269.0,276.0,276.0,5,0,0
16,269.0,276.0,276.0,5,0,0
15,269.0,329.0,329.0,2,0,0
18,367.0,57.666666666666664,22.0,3,0,0
17,321.0,256.72727272727275,230.0,22,0,0
9,430.0,168.0,168.0,1,0,0
11,430.0,580.0,580.0,1,0,0
12,430.0,213.0,213.0,2,0,0
8,430.0,538.0,530.0,6,0,0
17,367.0,194.25,219.0,8,0,0
16,465.0,133.0,133.0,1,0,0
7,378.0,174.0,174.0,3,0,0
8,378.0,217.27272727272728,200.0,11,0,0
9,378.0,106.0,106.0,1,0,0
10,332.0,129.0,129.0,1,0,0
8,332.0,118.0,118.0,6,0,0
17,371.0,356.0,426.0,6,0,0
18,371.0,80.0,80.0,1,0,0
8,416.0,378.25,353.0,4,0,0
7,416.0,211.0,224.0,6,0,0
11,416.0,256.0,256.0,1,0,0
9,416.0,132.0,132.0,1,0,0
14,416.0,133.0,133.0,2,0,0
13,416.0,253.33333333333334,312.0,3,0,0
17,416.0,296.25,166.5,4,0,0
9,307.0,168.0,136.0,8,0,0
8,307.0,226.0,120.0,6,0,0
11,307.0,124.0,124.0,1,0,0
10,307.0,144.0,144.0,1,0,0
19,360.0,558.0,558.0,1,0,0
7,307.0,116.0,116.0,2,0,0
18,360.0,23.0,23.0,1,0,0
17,360.0,306.75,517.0,16,0,0
17,307.0,116.44444444444444,116.0,9,0,0
16,307.0,88.0,88.0,1,0,0
18,307.0,116.0,116.0,2,0,0
13,307.0,160.57142857142858,140.0,7,0,0
12,307.0,126.0,126.0,4,0,0
15,307.0,141.25,145.0,8,0,0
14,307.0,129.0,129.0,2,0,0
8,405.0,264.0,264.0,1,0,0
14,371.0,130.0,130.0,2,0,0
10,405.0,236.0,236.0,1,0,0
17,405.0,184.0,184.0,2,0,0
8,297.0,63.75,71.0,4,0,0
12,297.0,257.0,257.0,1,0,0
11,297.0,76.0,76.0,3,0,0
10,297.0,42.0,42.0,1,0,0
8,360.0,88.75,38.0,4,0,0
7,360.0,94.0,94.0,1,0,0
16,286.0,289.0,289.0,1,0,0
15,360.0,94.0,94.0,1,0,0
17,286.0,333.5,266.0,4,0,0
14,360.0,126.0,126.0,2,0,0
