linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000000313,100,6
100.00000000000317,100,7
100.00000000000315,100,2
100.00000000000296,100,21
3.7466909217199267,4,2
99.16182330097432,99,1
100.000000000003,100,4
39.34944865478555,39,1
100.00000000000304,100,3
100.00000000000284,100,10
100.00000000000288,100,3
100.00000000000287,100,11
100.00000000000291,100,12
100.00000000000293,100,9
100.00000000000273,100,2
100.00000000000277,100,6
100.00000000000276,100,5
100.0000000000028,100,6
100.0000000001192,100,1
100.00000000000281,100,6
100.00000000000352,100,1
0.16993094729882124,0,1
100.00000000000355,100,3
100.0000000000036,100,50
100.00000000000358,100,4
100.00000000000362,100,8
100.00000000000342,100,9
100.00000000000348,100,14
6.4823930596975154,6,1
100.00000000000347,100,1
100.00000000000351,100,8
100.00000000000331,100,2
100.00000000000333,100,9
100.00000000000335,100,2
100.0000000000034,100,31
100.00000000000338,100,11
100.0000000000032,100,2
100.00000000000323,100,3
100.00000000000324,100,30
100.00000000000328,100,1
100.00000000000327,100,27
100.00000000000217,100,13
100.00000000000216,100,11
100.00000000000222,100,22
99.99999999988582,100,2
100.00000000000226,100,3
100.00000000000225,100,30
100.00000000000206,100,5
100.00000000000205,100,2
100.00000000000209,100,9
100.0000000000021,100,6
100.00000000000213,100,28
85.1554128476484,85,1
100.00000000000193,100,6
100.00000000000198,100,12
100.00000000000196,100,8
100.000000000002,100,11
5.887810345093933,6,1
100.00000000000202,100,30
80.54647291991557,81,1
100.00000000000182,100,5
100.00000000000186,100,6
3.2695107504195784,3,1
100.00000000000185,100,1
100.00000000000189,100,1
100.0000000000019,100,21
100.00000000000261,100,19
100.00000000000264,100,17
100.00000000000269,100,6
100.00000000000267,100,25
100.00000000000271,100,17
100.00000000000252,100,4
99.99999999988611,100,3
100.00000000000253,100,9
100.00000000000257,100,8
0.37109885355120004,0,1
100.00000000000256,100,5
100.0000000000026,100,13
100.0000000000024,100,10
77.62969464308908,78,1
100.00000000000242,100,7
100.00000000000246,100,21
100.00000000000244,100,5
98.37753005120354,98,1
100.00000000000249,100,2
100.00000000000229,100,10
100.0000000000023,100,5
100.00000000000233,100,33
100.00000000000237,100,15
100.00000000000236,100,23
100.00000000000493,100,9
100.00000000000495,100,5
100.00000000000497,100,3
4.595662970727435,5,1
100.0000000000048,100,10
1.4007822031916317,1,1
0.8860296192491721,1,1
100.00000000000485,100,2
56.597364605049215,57,1
100.00000000000486,100,15
2.4984908322256936,2,1
100.00000000000466,100,9
100.0000000000047,100,1
100.00000000000469,100,22
100.00000000000473,100,10
100.00000000000455,100,7
100.00000000000459,100,4
100.00000000000458,100,2
100.00000000000462,100,7
100.00000000000465,100,13
100.00000000000536,100,1
100.00000000000541,100,1
100.0000000000054,100,8
3.8989778181012817,4,1
66.52146575233857,67,1
100.00000000000544,100,7
0.2228980210027647,0,1
33.5505005374037,34,1
100.00000000000524,100,2
100.00000000000526,100,21
86.26905230941854,86,1
100.0000000000053,100,20
100.00000000000529,100,5
100.00000000000533,100,15
93.21920911994968,93,1
90.93945813764138,91,1
100.00000000000513,100,5
100.00000000000514,100,8
100.00000000000517,100,8
67.05231042864,67,1
100.00000000000522,100,23
100.0000000000052,100,25
100.00000000000502,100,8
100.000000000005,100,18
100.00000000000504,100,3
97.25529067788563,97,1
25.618293865670182,26,1
100.0000000000051,100,8
100.00000000000509,100,6
100.00000000000398,100,11
100.00000000000402,100,39
100.00000000000404,100,3
100.00000000000406,100,3
100.00000000000388,100,35
100.00000000000387,100,2
100.00000000000391,100,14
100.00000000000394,100,1
82.76907765260457,83,1
14.021373111056636,14,1
100.00000000000395,100,23
87.18651081645619,87,1
100.00000000000375,100,1
100.0000000000038,100,9
100.00000000000378,100,5
100.00000000000382,100,11
100.00000000000384,100,8
100.00000000000364,100,2
100.00000000000368,100,11
100.00000000000367,100,1
100.00000000000372,100,12
100.0000000000045,100,6
100.00000000000449,100,6
100.00000000000453,100,7
100.00000000000433,100,1
50.013612556123874,50,1
82.54542235209716,83,1
100.00000000000435,100,8
100.00000000000439,100,10
100.00000000000438,100,2
100.00000000012083,100,2
3.744787666485564,4,1
58.43655146460123,58,1
100.00000000000423,100,4
100.00000000000426,100,6
66.28552521727732,66,1
100.0000000000043,100,13
73.95638006183674,74,1
100.0000000000041,100,3
100.00000000000409,100,1
100.00000000000414,100,12
47.266437872956836,47,1
100.00000000000415,100,1
99.99999999988776,100,1
100.00000000000418,100,5
100.00000000000675,100,7
100.00000000000678,100,18
0.10690640509003503,0,1
100.00000000000679,100,1
100.0000000000066,100,4
100.00000000000664,100,4
100.00000000000662,100,2
100.00000000000668,100,12
100.00000000000648,100,4
100.00000000000652,100,9
100.00000000000651,100,1
100.00000000000655,100,6
100.00000000000657,100,3
98.60501382027215,99,1
100.00000000000637,100,4
100.0000000000064,100,9
62.40362556654661,62,1
100.00000000000642,100,18
1.62145795805607,2,1
100.00000000000647,100,6
98.03864084459491,98,1
100.00000000000718,100,9
100.00000000000719,100,27
100.00000000000723,100,5
90.36825809370212,90,1
100.00000000000726,100,2
100.00000000000706,100,1
49.14171152773217,49,1
100.00000000000708,100,2
36.13145378728853,36,1
23.24077450058572,23,1
100.0000000000071,100,5
100.00000000000715,100,11
28.38208363859666,28,1
100.00000000000713,100,10
100.00000000000693,100,12
100.00000000000698,100,4
100.00000000000699,100,3
100.00000000000703,100,1
100.00000000000702,100,5
100.00000000000684,100,3
100.00000000000682,100,1
100.00000000000686,100,7
100.00000000000688,100,3
100.0000000000069,100,12
100.00000000000581,100,1
100.0000000000058,100,16
100.00000000000584,100,14
100.00000000012226,100,1
100.00000000000588,100,20
100.00000000000568,100,4
100.00000000000573,100,4
100.00000000000571,100,1
100.00000000000576,100,5
100.00000000000577,100,10
100.00000000000557,100,15
100.0000000000056,100,2
100.00000000000564,100,2
100.00000000000566,100,9
100.00000000000546,100,13
100.00000000000549,100,4
100.00000000000553,100,4
100.00000000000551,100,1
59.45688326935724,59,1
0.4129845615738646,0,1
100.00000000000627,100,3
100.00000000000628,100,1
78.7839596111715,79,1
100.00000000000631,100,14
100.00000000000635,100,5
2.9660516487550663,3,1
100.00000000000624,100,1
8.746841823195847,9,1
5.934393674546113,6,1
100.00000000000604,100,12
1.688250800323229,2,1
100.00000000000607,100,1
49.35886035419848,49,1
100.00000000000608,100,9
100.00000000000612,100,4
100.00000000000611,100,4
100.00000000000593,100,11
100.00000000000591,100,13
100.00000000000595,100,3
100.00000000000597,100,1
100.00000000000601,100,3
100.000000000006,100,1
7.777978693735147,8,1
37.9328345514555,38,1
100.00000000000853,100,5
89.5509849241619,90,1
100.00000000000857,100,6
100.00000000000841,100,5
0.19784918321047526,0,1
14.866688641270475,15,1
81.41985234701461,81,1
100.0000000000085,100,4
100.00000000000833,100,3
100.00000000000837,100,1
100.00000000000836,100,2
100.0000000000084,100,17
5.606468201778416,6,4
100.0000000000082,100,6
100.00000000000821,100,1
100.00000000000826,100,1
100.00000000000901,100,1
1.2688261603903028,1,1
100.00000000000904,100,1
100.00000000000907,100,4
100.00000000000888,100,3
100.00000000000891,100,5
85.72368379773229,86,1
1.48800198804015,1,1
100.00000000000895,100,11
100.00000000000877,100,1
100.0000000000088,100,1
8.42292082835716,8,1
100.00000000000881,100,4
100.00000000000884,100,7
100.00000000000865,100,14
0.4160870655413259,0,1
100.00000000000868,100,2
100.0000000000087,100,5
100.00000000000873,100,27
100.00000000000762,100,1
100.00000000000766,100,1
100.00000000000769,100,1
6.154277552206824,6,1
71.87730202560975,72,1
100.0000000000077,100,12
4.271535834074037,4,1
83.24983867033265,83,1
100.00000000000755,100,2
67.73757328493136,68,1
100.00000000000739,100,3
100.00000000000742,100,7
90.71636139119322,91,1
100.00000000000746,100,4
100.00000000000749,100,19
100.00000000000735,100,1
100.00000000000733,100,5
100.00000000000809,100,2
68.61629217043068,69,1
100.0000000000081,100,3
70.82428970699917,71,1
100.00000000000797,100,10
100.00000000000799,100,1
100.00000000000801,100,1
55.77585053027817,56,1
100.00000000000784,100,10
100.00000000000789,100,3
15.319207309600985,15,1
100.00000000000793,100,5
100.00000000000774,100,9
100.00000000000773,100,1
2.713578865368744,3,1
100.00000000000782,100,1
100.00000000001035,100,11
100.00000000001037,100,4
100.00000000001023,100,10
100.00000000001027,100,2
100.00000000001033,100,6
100.00000000001012,100,5
61.55774180949242,62,1
100.00000000001022,100,13
0.6537910294745444,1,1
100.00000000001003,100,7
100.00000000001008,100,5
98.80786631083751,99,1
2.739469828993672,3,1
100.00000000001081,100,9
3.3275851540032972,3,1
100.00000000001083,100,1
100.0000000000109,100,2
100.00000000001089,100,5
100.0000000000107,100,2
100.00000000001074,100,1
100.00000000001059,100,7
100.00000000001057,100,1
100.00000000001062,100,1
10.482536001742538,10,1
59.90982350075173,60,1
65.71893668851379,66,1
100.00000000001046,100,2
100.0000000000105,100,2
100.00000000001054,100,4
100.00000000000944,100,5
100.00000000000948,100,6
100.00000000000946,100,19
2.6964861449163586,3,1
0.3696365881507592,0,1
93.33693116839544,93,1
100.0000000000095,100,1
0.5221569117666656,1,1
100.00000000000932,100,3
100.00000000000936,100,7
100.0000000000094,100,9
1.91420275082316,2,2
100.00000000000941,100,2
1.1091756939441237,1,1
100.00000000000921,100,8
100.00000000000924,100,2
100.00000000000927,100,22
100.00000000000931,100,1
100.00000000000912,100,4
100.00000000000917,100,1
100.00000000000915,100,5
100.0000000000092,100,5
100.00000000000992,100,3
100.00000000000995,100,3
99.99999999977695,100,10
100.00000000000982,100,6
6.09891494318862,6,6
100.00000000000983,100,6
100.00000000000988,100,8
91.60482176172935,92,1
100.00000000000986,100,6
100.00000000000968,100,2
100.00000000000966,100,1
100.00000000000972,100,12
98.83422415212588,99,1
100.00000000000959,100,3
0.16903446428571428,0,1
11.278580727978998,11,1
100.00000000000963,100,1
100.00000000001216,100,4
73.05441055513175,73,1
100.00000000001225,100,17
100.00000000001205,100,1
5.275426609003216,5,1
100.00000000001208,100,2
62.69753186201581,63,1
99.99999999989573,100,2
100.00000000001197,100,7
70.74319805950763,71,1
100.000000000012,100,3
100.00000000001184,100,11
100.00000000001192,100,5
2.24690906946272,2,1
100.00000000001191,100,1
100.00000000001263,100,1
100.00000000001262,100,3
100.00000000001266,100,6
1.1776495844803931,1,1
99.99999999989629,100,1
100.0000000000127,100,5
100.0000000000125,100,7
100.00000000001255,100,1
6.438561413130656,6,1
100.00000000001259,100,1
100.00000000001239,100,2
100.00000000001243,100,15
81.5914919826011,82,1
92.22299109999335,92,1
0.37595087360778795,0,1
100.00000000001248,100,1
100.00000000001228,100,10
100.00000000001232,100,25
84.93127962323038,85,1
100.00000000001125,100,4
100.00000000001133,100,5
100.00000000001114,100,2
100.00000000001117,100,3
100.00000000001104,100,1
100.00000000001106,100,4
68.6773675467892,69,1
100.0000000000111,100,8
20.179632506547755,20,1
4.5904964425004815,5,1
56.64614158098591,57,1
100.00000000001097,100,2
1.6279083362303346,2,1
100.00000000001172,100,2
100.00000000001175,100,1
60.87752858114298,61,1
100.00000000001177,100,3
99.33377309446112,99,1
100.0000000000118,100,11
0.3122530896767622,0,1
100.00000000001164,100,5
99.99999999989524,100,5
100.00000000001165,100,1
100.0000000000117,100,1
100.00000000001168,100,6
100.0000000000115,100,20
100.00000000001148,100,3
100.00000000001153,100,20
100.00000000012794,100,5
100.00000000001154,100,10
100.00000000001157,100,1
100.00000000001141,100,2
100.00000000001144,100,18
100.00000000001145,100,6
100.00000000001398,100,4
44.63961176492424,45,1
100.00000000001405,100,2
96.73364058472563,97,1
100.00000000001388,100,3
0.3494443997516645,0,1
100.00000000001394,100,4
100.00000000001397,100,9
99.4464653087648,99,1
100.00000000001383,100,5
100.00000000001366,100,3
100.0000000000137,100,1
100.00000000001374,100,9
100.00000000001373,100,8
100.00000000001445,100,9
96.85706763600713,97,1
100.00000000001444,100,6
3.4202826448593724,3,1
100.00000000001452,100,11
32.908637288342334,33,1
87.9933660240621,88,1
78.81382863777743,79,1
15.5495621599025,16,1
100.00000000001438,100,3
100.00000000001441,100,1
100.00000000001428,100,3
84.08650850515032,84,1
100.00000000001414,100,1
100.00000000001413,100,5
1.8620912604058046,2,1
100.00000000001417,100,5
100.0000000000131,100,9
100.00000000001315,100,7
40.66199889299975,41,1
100.00000000001317,100,5
100.00000000001296,100,5
100.00000000001303,100,1
100.00000000001306,100,16
100.00000000001292,100,1
80.21972913297706,80,1
10.542206849097383,11,1
100.00000000001276,100,4
44.91203415894081,45,1
0.31876478060937596,0,1
100.0000000001292,100,4
100.00000000001282,100,2
100.00000000001359,100,6
100.00000000001363,100,6
100.00000000001361,100,2
100.00000000001343,100,4
100.00000000001342,100,5
100.0000000000135,100,5
93.9958987180794,94,1
100.0000000000133,100,1
100.00000000001334,100,7
100.00000000001333,100,13
100.00000000001337,100,2
97.68662687551665,98,1
100.00000000001339,100,4
100.00000000001319,100,2
6.168890062409258,6,1
0.2868231233355658,0,1
6.557571863770259,7,1
100.00000000001586,100,1
100.0000000000159,100,2
100.00000000001572,100,1
0.3986524017351012,0,1
1.7805099995900182,2,1
4.85721659922135,5,1
100.0000000000156,100,2
90.08505474336653,90,1
100.00000000001567,100,3
100.00000000001548,100,1
100.00000000001556,100,4
99.99999999989913,100,1
100.00000000001555,100,3
100.00000000001627,100,3
100.00000000001634,100,1
100.00000000001614,100,10
100.000000000249,100,3
100.00000000001621,100,9
100.00000000001623,100,4
89.53661430745605,90,1
100.00000000001603,100,1
1.046958881753157,1,1
100.00000000001592,100,1
100.00000000001596,100,2
100.00000000001602,100,3
98.0165799974962,98,1
3.6335132531076084,4,1
100.0000000000149,100,2
100.00000000001492,100,11
13.014021096463091,13,1
100.00000000013122,100,2
100.00000000001485,100,5
10.37302419007586,10,1
100.00000000001484,100,2
100.00000000001457,100,5
0.46097967313415067,0,1
100.00000000001535,100,3
1.8706184391492198,2,1
99.99999999989899,100,2
100.0000000000153,100,3
98.82678877240566,99,1
100.00000000013154,100,3
100.00000000013158,100,2
100.00000000001519,100,6
9.640818863177953,10,1
100.0000000000152,100,8
65.99274257921032,66,1
100.000000000015,100,1
1.7254163097932824,2,1
100.00000000001764,100,2
95.47197803212373,95,1
100.00000000001772,100,4
100.00000000001754,100,11
100.00000000001756,100,17
100.00000000001761,100,2
100.00000000001744,100,3
84.27937514531882,84,1
100.0000000000175,100,4
100.00000000001748,100,4
100.00000000001732,100,1
0.5990236503436451,1,1
100.00000000001808,100,3
0.28027744542765864,0,1
40.65910239321086,41,1
56.03990347272961,56,1
100.00000000001785,100,12
100.00000000013426,100,9
100.00000000001789,100,12
85.29668855924724,85,1
4.571874478416173,5,1
97.45468510672241,97,1
2.845393669835886,3,1
100.00000000001776,100,1
100.00000000001673,100,1
0.6527702228766179,1,1
100.00000000001678,100,1
6.038916612066406,6,1
100.00000000001677,100,1
100.00000000001681,100,4
100.00000000001661,100,3
3.034021577589975,3,1
100.0000000000165,100,8
100.00000000001654,100,6
0.651727160684768,1,1
100.00000000001637,100,1
100.00000000001641,100,4
90.75973388732729,91,1
100.00000000001643,100,4
42.53501415146295,43,1
4.661664404716238,5,1
5.333263677356512,5,1
63.7705069922361,64,1
3.3915950403990687,3,1
99.99999999990068,100,1
100.00000000001712,100,5
100.00000000001714,100,3
99.99999999990052,100,2
100.00000000001698,100,3
100.00000000001701,100,14
7.750401991515377,8,1
100.00000000001702,100,2
100.00000000001685,100,1
100.0000000000169,100,3
100.00000000001693,100,7
100.00000000001947,100,1
100.0000000000195,100,4
100.00000000001934,100,5
29.82573952650654,30,1
55.67784530503756,56,1
100.00000000001926,100,2
100.00000000001927,100,2
100.00000000001931,100,1
100.0000000000191,100,1
1.0856743071291082,1,1
100.00000000013554,100,2
100.0000000000199,100,7
100.00000000001992,100,4
100.00000000001997,100,1
0.06967499999999999,0,1
98.86296716812967,99,1
5.334459690845201,5,1
100.00000000001981,100,2
100.00000000001985,100,1
6.670206853028489,7,1
100.00000000001987,100,3
99.57296751660098,100,1
100.00000000001967,100,2
90.41655408514536,90,1
100.00000000001957,100,3
0.4258280077434562,0,1
100.00000000001961,100,2
100.00000000001965,100,1
12.22631487141018,12,1
89.38216136841798,89,1
100.00000000001855,100,4
100.0000000000186,100,1
99.79895172413794,100,1
100.00000000001863,100,3
99.56620422012031,100,1
100.0000000000183,100,4
0.13934999999999997,0,1
79.9842556695822,80,1
100.0000000000184,100,3
3.608521472221857,4,1
12.183597797701,12,1
2.8504087384954158,3,1
54.4104493484686,54,1
99.99999999990182,100,3
1.5801336700977144,2,1
10.520544023406252,11,1
100.00000000001828,100,1
8.192488265175433,8,1
0.09533126602173306,0,1
100.00000000001891,100,2
7.034166323244944,7,1
100.00000000001896,100,1
99.99999999990234,100,2
100.00000000001879,100,4
0.7289574642451179,1,1
34.844334176183565,35,1
1.1477453991574431,1,1
90.77905462258465,91,1
100.00000000025156,100,4
1.296242284092585,1,1
70.9529466783178,71,1
100.00000000002127,100,1
20.0505565623308,20,1
3.311422697758496,3,1
2.2812791141957596,2,1
2.255767328172155,2,1
5.672261129281938,6,1
100.00000000002115,100,2
96.91274097645736,97,1
100.00000000002105,100,1
75.996985731789,76,1
99.99999999990466,100,1
4.84294275004344,5,1
96.99084151411147,97,1
100.00000000002093,100,7
100.00000000013736,100,1
43.0978165068828,43,1
1.7771167408647988,2,1
92.36464034401766,92,1
2.4750178437769486,2,1
100.00000000002171,100,1
1.7191096305979685,2,1
100.00000000002174,100,1
3.6151647165194056,4,1
52.45159572444332,52,1
100.00000000013802,100,1
99.99999999990521,100,6
0.0957072269043659,0,1
100.00000000002167,100,7
96.99430706293883,97,1
100.0000000000217,100,3
52.6589482062765,53,1
7.856237714149112,8,1
100.00000000002152,100,4
14.425388105914003,14,1
42.11667077958281,42,1
100.0000000000214,100,5
93.14588470349715,93,1
99.99999999990501,100,3
78.33914023350151,78,1
24.055297508211527,24,1
3.087945673205201,3,1
4.512842749801776,5,1
100.0000000000204,100,7
87.35432498524298,87,1
87.49303581133431,87,1
8.838933272578782,9,1
100.00000000002034,100,4
100.00000000002032,100,8
100.00000000002012,100,1
57.75026689760028,58,1
100.00000000002001,100,8
98.88202062445384,99,1
100.0000000004857,100,1
62.41867401057266,62,1
11.601498679150932,12,1
100.0000000000208,100,5
100.00000000002083,100,1
15.275542123848767,15,1
100.00000000002073,100,1
100.00000000002076,100,2
43.37064,43,1
100.00000000002048,100,1
95.10039486898077,95,1
100.00000000002291,100,1
100.00000000002277,100,1
76.49491309769714,76,1
100.00000000002333,100,4
100.00000000002338,100,6
1.4017079691003278,1,1
0.9182368566596679,1,1
100.0000000000234,100,2
49.8550705971994,50,1
94.13967612837851,94,1
100.00000000002328,100,3
76.48990506156237,76,1
100.00000000002223,100,3
79.4692682662493,79,1
100.00000000002207,100,1
95.61760865876543,96,1
100.00000000013847,100,3
100.00000000002194,100,5
100.000000000022,100,8
100.00000000002186,100,1
96.48446629746435,96,1
0.989249152395387,1,1
100.00000000002267,100,8
100.00000000002265,100,10
96.62574893356741,97,1
2.0756402364013566,2,1
100.00000000002254,100,1
100.00000000002245,100,1
100.0000000000223,100,1
6.9921602828646625,7,1
67.20543904021264,67,1
9.548435429530057,10,1
1.4786488558312452,1,1
1.035642077035261,1,1
100.00000000002478,100,4
0.44470628451367583,0,1
3.903675651157824,4,1
4.0986684477077215,4,1
2.5701267816848823,3,1
0.4757255883295085,0,1
5.3790739723237975,5,1
100.00000000002463,100,5
31.78777404120778,32,1
45.25444279276905,45,1
100.00000000002535,100,4
100.00000000002541,100,2
100.00000000002525,100,2
97.68186632858115,98,1
2.0343436146996607,2,1
84.1698232613793,84,1
20.14801715784479,20,1
82.09556082873246,82,1
100.0000000000252,100,18
39.394914831627354,39,1
69.96404246463518,70,1
100.00000000002376,100,5
93.21531243496621,93,1
100.00000000002372,100,1
51.72726193643904,52,1
100.00000000002373,100,1
100.00000000002444,100,3
99.99999999990806,100,1
61.18695661926273,61,1
3.1822823955748474,3,1
99.90474698436708,100,1
100.00000000002447,100,3
83.47148964191175,83,1
99.99999999990811,100,3
2.1376176136650766,2,1
100.00000000002429,100,22
50.61112545626278,51,1
78.80998289442148,79,1
3.1174751334795143,3,1
6.1280456959023475,6,1
67.0564766861086,67,1
66.14087699754838,66,1
0.46707655220941036,0,1
100.0000000000268,100,1
100.0000000000266,100,5
93.58266420137394,94,1
3.8604694066323173,4,1
11.314494776141022,11,1
100.00000000002657,100,28
39.00882176517222,39,1
100.00000000002638,100,1
6.920983756213374,7,1
16.484855686921588,16,1
0.5804064372136746,1,1
93.95843402611172,94,1
100.00000000002711,100,1
1.5664891239202252,2,1
100.00000000002687,100,3
100.00000000002689,100,5
100.00000000002693,100,1
87.3339574747857,87,1
84.48594694966307,84,1
7.012775863373437,7,1
100.00000000002571,100,15
100.0000000000257,100,2
98.7680848516592,99,1
66.88556094511404,67,1
6.185076513533302,6,1
99.99999999990993,100,1
100.00000000002616,100,7
100.00000000002605,100,1
1.0615426291985375,1,1
100.00000000002606,100,2
4.414647254359296,4,1
100.00000000002598,100,7
3.498510140670298,3,1
100.00000000014242,100,1
100.00000000002855,100,8
100.00000000002859,100,7
99.93709834266139,100,1
71.6500304841582,72,1
100.0000000000285,100,11
65.21791257749165,65,1
100.00000000002825,100,1
100.000000000029,100,1
54.068877392838274,54,1
100.00000000002889,100,4
92.1071175364873,92,1
91.08883398814409,91,1
2.3822650770406946,2,1
100.00000000002882,100,3
98.44088654060023,98,1
1.5118965028002462,2,1
3.5784277956199553,4,1
0.10528916042455058,0,1
5.9640337049918815,6,1
99.36767080447761,99,1
100.00000000002751,100,8
95.03153361403403,95,1
97.27941033691434,97,1
53.96036214671203,54,1
93.54069506561213,94,1
100.00000000002798,100,2
2.296804918179301,2,1
91.51626584234083,92,1
100.00000000002804,100,1
100.00000000002807,100,7
100.00000000002788,100,1
84.319158298797,84,1
100.00000000002791,100,4
100.00000000002794,100,1
100.00000000002774,100,13
1.0685039256724234,1,1
4.39779378848425,4,1
100.00000000003044,100,1
10.493683725220787,10,1
100.00000000003016,100,2
78.3898256036616,78,1
87.79429615896184,88,1
100.00000000003084,100,2
97.45020275194692,97,1
100.00000000003071,100,5
100.00000000003058,100,3
100.00000000003062,100,6
99.9999999999142,100,1
19.94212050877689,20,1
100.0000000002635,100,4
100.00000000003048,100,8
93.46634031908124,93,1
0.1128375693080578,0,1
84.9024,85,1
100.00000000002944,100,3
95.54764735516947,96,1
9.532068576526777,10,1
34.471375268392954,34,1
10.501654150208498,11,1
33.92312669421852,34,1
61.99754016424922,62,1
86.28485216455991,86,1
80.37991546883379,80,1
12.724540154635116,13,1
6.137592656913118,6,3
100.00000000002991,100,4
34.51498853685415,35,1
100.00000000002993,100,1
80.79308661965683,81,1
5.810528096984471,6,1
3.345287985163349,3,1
1.836456545309807,2,1
99.17264132939836,99,1
5.585452653095131,6,1
100.00000000002977,100,8
93.04803315440434,93,1
96.40738877046746,96,1
7.051604966564557,7,1
100.0000000000321,100,2
77.89784688957837,78,1
2.7901167201832484,3,1
83.341003412857,83,1
99.99999999991545,100,1
69.69077164970334,70,1
100.00000000003271,100,4
99.99999999991631,100,1
99.99999999991611,100,13
90.14566286971953,90,1
100.00000000003257,100,5
82.70336689341443,83,1
100.0000000000323,100,7
0.7754318134323013,1,1
99.99999999991596,100,9
87.80413359377103,88,1
99.9999999999149,100,8
81.57491322646277,82,1
100.00000000003115,100,11
84.22783697678642,84,1
10.056024659945201,10,1
100.00000000003122,100,6
100.0000000000311,100,3
8.581890261792129,9,1
62.016328733192175,62,1
5.807685772759507,6,1
100.00000000003182,100,4
98.70113633776273,99,1
23.304246937453822,23,1
0.9759854676380048,1,1
5.104971471331663,5,1
100.00000000003159,100,3
96.8206957457418,97,1
100.00000000003139,100,3
35.681717407005806,36,1
0.41297728577798387,0,1
32.17654118708933,32,1
9.825259598497139,10,1
50.71918807414407,51,1
99.99999999991755,100,3
100.00000000003378,100,4
72.5913050437723,73,1
99.99999999991743,100,2
6.737509725427553,7,1
7.2002360891175305,7,1
0.7931408989403038,1,1
66.05946812695,66,1
11.091450309317668,11,1
93.6860959323693,94,1
95.26260353278016,95,1
55.50247495234425,56,1
99.99999999991793,100,2
100.00000000003422,100,1
13.736565177853738,14,1
100.0000000000343,100,4
100.0000000000341,100,3
100.00000000003415,100,1
0.23632863026236337,0,1
100.00000000003418,100,2
4.616092690703077,5,1
65.20520269456834,65,1
100.00000000003315,100,1
79.7369480641137,80,1
0.9943849506773831,1,1
94.30045746492326,94,1
55.34480287187957,55,1
99.99999999991638,100,1
100.0000000000328,100,7
5.96901991374231,6,1
97.31820313602577,97,1
100.00000000003357,100,2
0.4827118320039363,0,1
15.045299387481132,15,1
99.99999999991711,100,3
100.00000000003332,100,1
6.862413228041643,7,1
84.95359487706058,85,1
100.0000000000332,100,3
7.070339809705077,7,1
3.5324743962306284,4,1
4.687703591216503,5,1
100.0000000000356,100,4
100.00000000003561,100,4
