linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000000307,100,2
100.00000000000311,100,1
100.00000000000313,100,4
100.00000000000317,100,11
100.00000000000315,100,3
100.00000000000297,100,1
100.00000000000296,100,16
3.7466909217199267,4,1
100.000000000003,100,5
100.00000000000304,100,2
100.00000000000284,100,21
100.00000000000288,100,5
99.99999999988646,100,1
100.00000000000287,100,11
100.00000000000291,100,13
48.796973368618545,49,1
60.71664832729314,61,1
100.00000000000293,100,12
100.00000000000273,100,3
100.00000000000277,100,3
100.00000000000276,100,10
100.0000000000028,100,6
1.4561304001463677,1,1
100.0000000001192,100,1
100.00000000000281,100,5
100.00000000000352,100,3
100.0000000000036,100,47
100.00000000000358,100,5
100.00000000000362,100,7
100.00000000000342,100,13
1.256990420159092,1,1
91.45061807934366,91,1
100.00000000000348,100,16
100.00000000000347,100,4
100.00000000000351,100,9
100.00000000000331,100,3
84.88648389186241,85,1
100.00000000000333,100,5
76.39308399212328,76,1
100.00000000000335,100,3
100.0000000000034,100,23
100.00000000000338,100,19
100.0000000000032,100,4
100.00000000000323,100,2
0.9486327778360232,1,1
100.00000000000324,100,33
100.00000000000327,100,20
100.00000000000217,100,14
100.00000000000216,100,5
100.0000000000022,100,2
2.448870748539264,2,1
100.00000000000222,100,25
57.92092866137841,58,1
83.11245017070019,83,1
100.00000000000226,100,3
100.00000000000225,100,21
100.00000000000206,100,4
100.00000000000205,100,2
100.00000000000209,100,7
60.12663612080444,60,1
100.0000000000021,100,5
100.00000000000213,100,27
100.00000000000193,100,5
100.00000000000198,100,12
100.00000000000196,100,9
100.000000000002,100,6
100.00000000000202,100,20
100.00000000000182,100,7
100.00000000000186,100,4
100.00000000000189,100,2
100.0000000000019,100,13
8.483178922549001,8,1
100.00000000000261,100,18
100.00000000000264,100,9
100.00000000000269,100,5
100.00000000000267,100,19
100.00000000000271,100,15
100.00000000000252,100,7
99.99999999988611,100,3
100.00000000000253,100,8
100.00000000000257,100,7
85.89938331735262,86,1
100.00000000000256,100,5
100.0000000000026,100,10
100.0000000000024,100,8
100.00000000000242,100,4
100.00000000000246,100,19
100.00000000000244,100,5
100.00000000000249,100,6
100.00000000000229,100,7
100.0000000000023,100,2
11.084477538130304,11,1
81.91347986697876,82,1
100.00000000000233,100,30
100.00000000000237,100,20
100.00000000000236,100,20
85.9442802938125,86,1
100.00000000000493,100,9
100.00000000000495,100,3
100.00000000000497,100,4
25.04976768750812,25,1
100.00000000000477,100,1
39.90011951691072,40,1
100.0000000000048,100,6
100.00000000000485,100,1
35.109306536929594,35,1
100.00000000000486,100,2
100.00000000000466,100,8
100.0000000000047,100,1
100.00000000000469,100,25
100.00000000000473,100,16
4.291612605379943,4,1
7.67577647877925,8,1
0.5253254688853438,1,1
100.00000000000455,100,2
100.00000000000459,100,4
86.90648633126857,87,1
100.00000000000462,100,5
100.00000000000465,100,10
80.68926203246214,81,1
100.00000000000536,100,4
87.48621109050676,87,1
100.0000000000054,100,5
100.00000000000544,100,5
98.48051801458175,98,1
100.00000000000524,100,5
20.324559861482086,20,1
98.66160826583321,99,1
100.00000000000526,100,18
100.0000000000053,100,23
100.00000000000529,100,6
1.5706644673090944,2,1
100.00000000000533,100,16
100.00000000000513,100,2
100.00000000000514,100,5
96.99190948955912,97,1
100.00000000000517,100,3
100.00000000000522,100,22
100.0000000000052,100,22
100.00000000000502,100,8
100.000000000005,100,18
100.00000000000504,100,4
97.4455690436658,97,1
100.0000000000051,100,9
100.00000000000509,100,9
100.000000000004,100,1
100.00000000000398,100,13
100.00000000000402,100,41
100.00000000000404,100,4
100.00000000000388,100,26
100.00000000000387,100,2
100.00000000000391,100,8
100.00000000000394,100,1
100.00000000000395,100,18
100.00000000000375,100,1
100.0000000000038,100,11
100.00000000000378,100,1
100.00000000000382,100,13
100.00000000000384,100,9
46.76447806561569,47,1
100.00000000000364,100,3
100.00000000000368,100,8
2.640745506881931,3,1
100.00000000000367,100,1
63.55466513208323,64,1
94.77071548378198,95,1
100.00000000000372,100,15
100.00000000000446,100,1
100.0000000000045,100,6
100.00000000000453,100,3
100.00000000000433,100,1
42.10109496158086,42,1
100.00000000000435,100,7
100.00000000000439,100,8
100.00000000000438,100,2
100.00000000012083,100,1
100.00000000000422,100,1
99.32282558476855,99,1
100.00000000000423,100,6
100.00000000000426,100,4
6.059322632110622,6,1
95.88427154847165,96,1
100.0000000000043,100,12
100.00000000000429,100,1
100.0000000000041,100,2
65.95977290693217,66,1
97.64003467826781,98,1
100.00000000000414,100,10
100.00000000000419,100,1
99.99999999988776,100,1
100.00000000000418,100,4
0.41883273991388986,0,1
99.60766784707292,100,1
100.00000000000671,100,1
100.00000000000675,100,5
100.00000000000678,100,21
96.16777372874421,96,1
100.0000000000066,100,1
100.00000000000664,100,2
99.65701879614537,100,1
100.00000000000662,100,1
27.277741141920657,27,1
100.00000000000668,100,9
100.00000000000648,100,2
100.00000000000652,100,11
0.4045659291132966,0,1
100.00000000000651,100,1
100.00000000000655,100,3
15.469579799123787,15,1
100.00000000000657,100,3
100.00000000000637,100,4
100.0000000000064,100,8
100.00000000000642,100,10
100.00000000000647,100,3
100.00000000000718,100,8
92.21126945443442,92,1
100.00000000000719,100,17
100.00000000000723,100,3
61.06407218411501,61,1
100.00000000000708,100,1
23.24077450058572,23,1
100.0000000000071,100,2
100.00000000000715,100,22
100.00000000000713,100,7
100.00000000000693,100,6
100.00000000000698,100,4
100.00000000000699,100,1
100.00000000000702,100,7
100.00000000000684,100,2
71.28233863916074,71,1
100.00000000000688,100,3
100.0000000000069,100,3
100.00000000000581,100,3
4.206934197113883,4,1
100.0000000000058,100,10
100.00000000000584,100,13
15.934509848643177,16,1
100.00000000000588,100,16
7.7724803862402005,8,1
100.00000000000568,100,4
100.00000000000573,100,10
100.00000000000576,100,9
100.00000000000577,100,5
100.00000000000557,100,12
6.524449513924047,7,1
100.00000000000561,100,1
100.0000000000056,100,3
100.00000000000564,100,2
100.00000000000566,100,7
100.00000000000546,100,19
38.79604714508432,39,1
100.00000000000549,100,4
100.00000000000553,100,5
95.00014121476043,95,1
97.44339072657239,97,1
100.00000000000627,100,1
100.00000000000628,100,1
100.00000000000631,100,8
100.00000000000635,100,5
100.00000000000615,100,1
100.00000000000604,100,4
100.00000000000607,100,1
100.00000000000608,100,7
100.00000000000612,100,8
100.00000000000611,100,5
100.00000000000593,100,6
100.00000000000591,100,11
100.00000000000595,100,1
95.98829849293814,96,1
100.00000000000853,100,7
100.00000000000857,100,8
81.74493157302098,82,1
100.00000000000841,100,6
2.188645071447432,2,1
100.0000000000085,100,4
100.00000000000833,100,1
100.00000000000836,100,1
100.0000000000084,100,16
100.0000000000082,100,3
56.859163068587115,57,1
0.373995209604015,0,1
12.40918655562098,12,1
100.00000000000904,100,1
100.00000000000907,100,3
100.00000000000888,100,2
100.00000000000891,100,5
24.15433006449281,24,1
3.709242942106235,4,1
100.00000000000895,100,14
100.00000000000877,100,2
100.0000000000088,100,1
100.00000000000881,100,2
87.20442569977948,87,1
100.00000000000884,100,9
100.00000000000865,100,14
100.00000000000868,100,1
5.924170435896581,6,1
100.0000000000087,100,6
100.00000000000873,100,20
0.24941628088545495,0,1
100.00000000000762,100,1
100.00000000000769,100,1
100.0000000000077,100,20
0.23362280144581302,0,1
2.0823332206231377,2,1
100.00000000000755,100,2
100.00000000000753,100,2
0.4589649578380881,0,1
100.00000000000739,100,5
100.00000000000742,100,4
90.71636139119322,91,1
100.00000000000746,100,2
100.00000000000749,100,21
5.895025164277466,6,1
100.00000000000733,100,4
100.00000000000809,100,1
5.658518694383393,6,1
100.0000000000081,100,3
100.00000000000797,100,11
2.30773366206684,2,1
100.00000000000799,100,1
100.00000000000801,100,3
100.00000000000784,100,8
100.00000000000789,100,3
100.00000000000793,100,4
100.00000000000774,100,12
100.00000000000773,100,1
100.00000000001035,100,20
25.205646294673283,25,1
100.00000000001037,100,4
53.524789859572664,54,1
40.05416518416009,40,1
100.00000000001023,100,9
100.00000000001027,100,1
1.3918345923685225,1,1
100.00000000001033,100,5
100.00000000001012,100,10
100.00000000001022,100,13
100.00000000001003,100,7
100.00000000001008,100,2
100.00000000001081,100,8
53.01914618601087,53,1
100.00000000001083,100,1
100.0000000000109,100,1
100.00000000001089,100,10
93.27584554094696,93,1
100.0000000000107,100,3
100.00000000001074,100,2
100.00000000001059,100,7
100.00000000001057,100,1
100.00000000001062,100,2
100.00000000001046,100,3
100.0000000000105,100,2
99.55414295833025,100,1
3.0500150784986215,3,1
98.50195821848902,99,1
100.00000000001054,100,5
100.00000000000944,100,7
0.1271263157894737,0,1
100.00000000000948,100,3
100.00000000000946,100,14
100.0000000000095,100,2
100.00000000000932,100,2
100.00000000000936,100,4
100.00000000000935,100,1
8.195001936915117,8,1
100.0000000000094,100,6
8.983742164561052,9,1
100.00000000000941,100,3
100.00000000000921,100,9
100.00000000000924,100,1
100.00000000000928,100,1
100.00000000000927,100,23
68.37751196149202,68,1
100.00000000000911,100,1
100.00000000000912,100,4
100.00000000000915,100,1
100.0000000000092,100,4
99.99999999954426,100,3
100.00000000000992,100,6
100.00000000000995,100,2
49.924212434102074,50,1
99.99999999977695,100,8
100.00000000000982,100,2
6.09891494318862,6,6
100.00000000000983,100,3
100.00000000000988,100,4
100.00000000000986,100,5
100.00000000000968,100,3
100.00000000000972,100,11
100.00000000000959,100,9
63.54361430701182,64,1
27.431826072318493,27,1
1.9643426197120661,2,3
100.00000000000963,100,4
100.00000000001216,100,12
86.01883803787528,86,1
79.84729083100035,80,1
100.00000000001225,100,10
100.00000000001205,100,3
100.00000000001208,100,5
11.914959354789136,12,1
99.99999999989573,100,1
100.00000000001197,100,7
100.000000000012,100,2
100.00000000001184,100,6
98.93242931827592,99,1
30.877612978974,31,1
0.26622773146887135,0,1
48.616735379799046,49,1
100.00000000001192,100,5
78.3626646508408,78,1
100.00000000001191,100,2
100.00000000001263,100,1
100.00000000001262,100,3
100.00000000001266,100,7
95.30556984747884,95,1
99.99999999989629,100,1
100.0000000000127,100,5
100.0000000000125,100,9
100.00000000001255,100,1
31.353507469654012,31,1
100.00000000001259,100,1
100.00000000001239,100,2
100.00000000001243,100,9
15.848456101757568,16,1
21.429850175136565,21,1
57.785293967762655,58,1
100.00000000001228,100,4
100.00000000001232,100,24
100.00000000001125,100,5
100.00000000001133,100,2
100.00000000001114,100,4
100.00000000001117,100,1
0.4059850831117236,0,1
100.00000000001106,100,2
100.0000000000111,100,7
0.4999241561622656,0,1
100.00000000001094,100,1
5.384061487871838,5,1
100.00000000001097,100,3
100.00000000001172,100,2
100.00000000001175,100,4
87.85075506469039,88,1
24.94600754524945,25,1
99.99999999989534,100,3
100.00000000001177,100,1
100.0000000000118,100,14
13.975774220859149,14,1
100.00000000001164,100,7
99.99999999989524,100,2
100.00000000001165,100,2
95.79326655489024,96,1
100.00000000001168,100,3
100.0000000000115,100,11
100.00000000001148,100,9
100.00000000001153,100,24
100.00000000012794,100,8
100.00000000001154,100,5
2.7957586767924356,3,1
100.00000000001141,100,2
100.00000000001144,100,13
100.00000000001145,100,2
100.00000000001398,100,2
41.874113716464244,42,1
100.00000000001405,100,2
100.00000000001388,100,3
100.00000000001394,100,4
100.00000000001397,100,10
39.64094431228172,40,1
98.0316327308702,98,1
100.00000000001383,100,11
99.701087270464,100,1
100.00000000001366,100,2
84.66400679200844,85,1
100.00000000001374,100,13
6.630104679872597,7,1
100.00000000001373,100,9
100.00000000001445,100,11
87.02995540949642,87,1
100.00000000001444,100,5
1.0455775517657524,1,1
100.00000000001454,100,3
100.00000000001452,100,11
70.43612060089978,70,1
100.00000000001434,100,1
4.7335779280479064,5,1
100.00000000001438,100,2
93.98444648072187,94,1
100.00000000001441,100,1
100.00000000001428,100,2
77.45974833062344,77,1
100.00000000001414,100,1
100.00000000001413,100,2
100.00000000001417,100,4
100.0000000000131,100,8
100.00000000001315,100,7
94.2462004784755,94,1
100.00000000001317,100,4
29.90541512255473,30,1
100.00000000001296,100,3
100.00000000001299,100,1
100.00000000001303,100,1
94.9935948051958,95,1
100.00000000001302,100,1
100.00000000001306,100,11
100.00000000001292,100,1
100.00000000001295,100,1
10.598496404367076,11,1
98.47479174088592,98,1
100.00000000001276,100,8
100.0000000001292,100,4
4.110520659735142,4,1
100.00000000001282,100,2
100.00000000001359,100,11
100.00000000001363,100,7
92.82813162501213,93,1
100.00000000001343,100,1
0.9823049436387797,1,1
100.00000000001342,100,5
100.0000000000135,100,6
100.0000000000133,100,1
100.00000000001334,100,6
100.00000000001333,100,9
100.00000000001337,100,3
100.00000000001339,100,7
100.00000000001319,100,2
59.959543122368764,60,1
100.0000000000159,100,1
100.00000000001572,100,1
92.0172971820029,92,1
100.00000000001567,100,2
1.0301024776197731,1,1
100.00000000001556,100,2
100.00000000001555,100,2
100.00000000001627,100,3
26.95550702859626,27,1
100.00000000001634,100,1
100.00000000001614,100,9
100.000000000249,100,4
100.00000000001621,100,8
100.00000000001623,100,7
100.00000000001603,100,1
100.00000000001602,100,4
100.0000000000149,100,3
100.00000000001492,100,10
0.7003602565544985,1,1
13.014021096463091,13,1
99.49620298535582,99,1
100.00000000013122,100,3
100.00000000001485,100,4
100.00000000001484,100,1
72.83607315822655,73,1
9.381598417876896,9,1
26.30467116617773,26,1
100.00000000001457,100,2
100.00000000001535,100,4
97.17935840455515,97,1
99.99999999989899,100,1
90.86393323563185,91,1
3.187019459254493,3,1
100.0000000000153,100,1
3.712082807598412,4,1
100.00000000013154,100,2
100.00000000013158,100,1
59.673034945241476,60,1
100.00000000001519,100,7
100.0000000000152,100,10
87.27722181818181,87,1
100.000000000015,100,1
100.00000000001764,100,2
100.00000000001768,100,1
100.00000000001772,100,4
98.14132351065972,98,1
100.00000000001754,100,4
66.93053104593592,67,1
100.00000000001756,100,9
100.00000000001761,100,1
100.00000000001744,100,3
100.0000000000175,100,3
100.00000000001748,100,8
97.49221962014406,97,1
100.00000000001732,100,1
100.00000000001808,100,3
67.97465787659883,68,1
67.79337156127329,68,1
96.11153920457042,96,1
100.00000000001785,100,13
30.555169750951123,31,1
100.00000000013426,100,9
100.00000000001789,100,10
11.978775035758105,12,1
17.56177423475763,18,1
100.00000000001776,100,1
0.25842651407376066,0,1
89.64885268546647,90,1
84.70371605062577,85,1
62.71676504148439,63,1
100.00000000001673,100,2
1.4364403492545936,1,1
100.00000000001678,100,1
100.00000000001677,100,1
100.00000000001681,100,4
100.00000000001661,100,1
100.00000000001663,100,1
96.22336846613915,96,1
99.99999999990028,100,1
100.0000000000165,100,8
100.00000000001654,100,4
4.841100995184608,5,1
100.00000000001637,100,1
100.00000000001641,100,4
96.55204454793943,97,1
100.00000000001643,100,4
5.241767338304271,5,1
100.00000000001708,100,1
99.99999999990068,100,1
100.00000000001712,100,2
8.370720345799613,8,1
100.00000000001698,100,2
100.00000000001701,100,4
84.33352668368646,84,1
82.94980324739268,83,1
3.089515696867558,3,1
8.679161565982188,9,1
100.00000000001693,100,6
100.0000000000195,100,2
18.049261912823937,18,1
100.00000000001934,100,5
93.81421278719316,94,1
0.8857739081788422,1,1
100.00000000001926,100,1
100.00000000001927,100,1
0.18193794444400005,0,1
100.00000000013554,100,1
100.0000000000199,100,4
100.00000000001992,100,4
99.10854594703865,99,1
71.17731049016658,71,1
55.611432789371726,56,1
100.00000000001981,100,2
100.00000000001987,100,2
0.5479389217063866,1,1
100.00000000001967,100,1
99.99999999967044,100,1
0.8714389598139025,1,1
100.00000000001974,100,1
99.99999999990332,100,1
100.00000000001957,100,4
100.00000000001961,100,2
100.00000000001965,100,2
100.00000000001855,100,7
100.0000000000186,100,1
96.41217071178176,96,1
100.00000000001845,100,3
100.0000000000183,100,2
0.13934999999999997,0,1
100.0000000000184,100,2
99.99999999990182,100,2
100.00000000001828,100,3
100.00000000001899,100,1
100.00000000001903,100,1
10.48531478824734,10,1
34.0895613215699,34,1
100.00000000001891,100,1
10.249383323498995,10,1
34.073099568660524,34,1
100.00000000001896,100,1
99.99999999990234,100,1
76.49233087130399,76,1
100.00000000001879,100,2
36.733368570737305,37,1
83.69683946929997,84,1
100.00000000001872,100,1
78.39337639432117,78,1
100.00000000025156,100,7
100.00000000002127,100,1
6.7002911457438525,7,1
100.00000000002115,100,2
66.93281094201221,67,1
81.08501266336087,81,1
100.00000000002105,100,2
88.96855354489608,89,1
100.00000000002103,100,1
26.191622659238504,26,1
99.99999999990466,100,1
100.00000000002093,100,9
0.2497945165537539,0,1
100.00000000013736,100,5
3.598898012962934,4,1
100.000000000021,100,1
100.00000000002174,100,1
100.00000000013802,100,1
99.99999999990521,100,2
100.00000000002167,100,8
100.0000000000217,100,1
55.29013604696462,55,1
100.00000000002152,100,7
100.00000000002154,100,1
100.0000000000214,100,4
87.59512764966962,88,1
99.99999999990501,100,5
100.00000000013787,100,1
100.0000000000204,100,8
87.35432498524298,87,1
91.66186767306483,92,1
100.00000000002034,100,5
100.00000000002032,100,10
97.10568425154149,97,1
12.069161340970396,12,1
100.00000000002018,100,1
100.00000000002001,100,5
40.11959255871949,40,1
100.0000000004857,100,1
62.41867401057266,62,1
100.0000000000208,100,1
88.48414708091606,88,1
97.61435138496226,98,1
100.00000000002083,100,1
93.88608986063352,94,1
100.00000000002089,100,1
100.00000000002076,100,2
4.7052425339894866,5,1
100.00000000002058,100,1
0.5881571278800269,1,1
100.00000000002053,100,1
37.169743184740476,37,1
98.20061990443469,98,1
0.5735849579365415,1,1
98.41033094644321,98,1
100.00000000002306,100,1
78.17099397150743,78,1
91.45186660914352,91,1
3.406238820559608,3,1
100.00000000002291,100,1
88.69553067544558,89,1
89.60488625669728,90,1
31.855694186723788,32,1
1.9295092143390393,2,1
42.58086201456084,43,1
5.623653543229116,6,1
100.00000000002333,100,2
100.00000000002338,100,5
100.0000000000234,100,2
0.8653910901416373,1,1
94.74087281104869,95,1
100.00000000002328,100,3
100.00000000002223,100,5
100.00000000013847,100,3
80.5518301505732,81,1
100.00000000002194,100,4
100.000000000022,100,9
9.387671627877921,9,1
43.46227421305977,43,1
79.16118583625294,79,1
0.6825081019793952,1,1
100.00000000002265,100,12
72.38360736109945,72,1
73.45420577789697,73,1
20.22816577837397,20,1
86.85478500450238,87,1
93.19940351966981,93,1
100.0000000000223,100,1
93.2631397406764,93,1
6.185823462356357,6,1
100.00000000002478,100,5
8.827373889688607,9,2
98.08802826377409,98,1
53.55433838956984,54,1
100.00000000002463,100,4
100.00000000002535,100,1
85.66155960638837,86,1
100.00000000002541,100,3
100.00000000002525,100,2
9.631578947368785,10,1
96.91507396048922,97,1
0.5243611225715993,1,1
6.579945739459767,7,1
1.7083353379423127,2,1
9.631578947368826,10,1
100.0000000000252,100,17
54.102226749789736,54,1
6.465087654719058,6,1
0.1358920881417074,0,1
100.00000000002387,100,1
0.7492178050797214,1,1
100.00000000002376,100,2
0.37112571588174065,0,1
93.21531243496621,93,1
100.00000000002372,100,1
100.00000000002373,100,1
100.00000000002444,100,3
100.00000000002447,100,3
99.99999999990811,100,3
89.02333502491075,89,1
10.077667937726165,10,1
100.00000000002429,100,20
100.0000000000268,100,1
25.69748777558073,26,1
100.0000000000266,100,5
100.00000000014306,100,1
93.59084464972186,94,1
60.5042573067025,61,1
75.75317591789536,76,1
0.6667739763419722,1,1
49.642291389317975,50,1
66.52829143568097,67,1
100.00000000002652,100,1
100.00000000002657,100,23
32.19768983968337,32,1
92.80626215002982,93,1
76.9630516606621,77,1
53.72954492690114,54,1
30.61579256360565,31,1
97.73815990255129,98,1
67.47892514027072,67,1
17.09654500546808,17,1
100.00000000002687,100,2
100.00000000002689,100,4
100.00000000002693,100,1
20.839816218769165,21,1
8.253190605139123,8,1
84.48594694966307,84,1
3.0545285686026156,3,1
1.2589205097197653,1,1
6.401101421792453,6,1
100.00000000002571,100,15
21.68262315344843,22,1
100.0000000000257,100,2
19.720385972941585,20,1
99.32067674399993,99,1
0.6372504681695809,1,1
0.7016089199544129,1,1
7.621553879596322,8,1
99.99999999990993,100,1
58.38339801300317,58,1
83.89336936726127,84,1
100.00000000002616,100,6
100.00000000002605,100,1
100.00000000002606,100,1
100.00000000002598,100,6
100.00000000014242,100,1
98.01552396185822,98,1
18.966532607241383,19,1
100.00000000002855,100,4
1.2549049072808534,1,1
65.28093344371307,65,1
100.00000000002859,100,6
29.598826078309237,30,1
100.0000000000285,100,10
2.67813753447131,3,1
100.000000000029,100,2
58.193907371918286,58,1
33.43059400918106,33,1
100.00000000002889,100,5
47.16639257253094,47,1
100.00000000002882,100,2
98.44088654060023,98,1
1.123682062636829,1,1
2.674524553800864,3,1
97.69391305998445,98,1
85.84961332532615,86,1
100.00000000002751,100,8
1.3368215741120058,1,1
86.02293942548575,86,1
99.99999999991101,100,1
2.2476167241119267,2,1
94.61697989630102,95,1
96.49680859263103,96,1
98.83879137499054,99,1
11.675949334615405,12,1
67.98573,68,2
100.00000000002798,100,1
100.00000000002804,100,2
100.00000000002807,100,15
100.00000000002791,100,7
100.00000000002774,100,9
76.20525159615897,76,1
47.863061004227895,48,1
64.22979835957375,64,1
5.054010562072138,5,1
22.48691110013185,22,1
0.2158886465343803,0,1
100.00000000003016,100,3
98.06650406223453,98,1
6.885917608335015,7,1
91.01840729882197,91,1
100.00000000003084,100,1
90.12326542623934,90,1
100.00000000003071,100,1
0.8904829670440141,1,1
100.00000000003058,100,2
100.00000000003062,100,6
99.9999999999142,100,1
94.61515351980007,95,1
100.0000000002635,100,1
100.00000000003048,100,12
0.5356734697926311,1,1
3.201958534154324,3,1
86.33251022456479,86,1
24.159316341993307,24,1
100.00000000002944,100,2
4.219434622118761,4,1
100.0000000000294,100,1
98.14714486135615,98,1
2.219441237033771,2,1
0.867159899356649,1,1
0.20380318704572337,0,3
100.00000000002991,100,2
100.00000000002993,100,1
93.21177557692334,93,1
99.99999999991327,100,1
100.00000000002973,100,3
100.00000000002977,100,8
100.00000000002956,100,1
100.0000000000322,100,3
7.051604966564557,7,1
56.68039835981617,57,1
0.36482662813760913,0,1
100.0000000000321,100,2
3.7796173254962504,4,1
96.09258986550839,96,1
1.0959385457793378,1,1
100.00000000003189,100,1
99.99999999991623,100,3
100.00000000003266,100,1
17.828206764628113,18,1
100.00000000003271,100,4
99.99999999991631,100,2
99.99999999991611,100,9
100.00000000003257,100,3
86.79460755154868,87,1
100.0000000000323,100,10
99.99999999991596,100,11
77.59861287743385,78,1
96.75675025954956,97,1
99.9999999999149,100,6
95.57354662934378,96,1
100.00000000003115,100,6
2.2065392447150445,2,1
9.665791900894467,10,1
100.00000000003122,100,7
62.29983095246041,62,1
92.09115669521145,92,1
90.43031294054656,90,1
41.27704124699365,41,1
91.59410693609824,92,1
0.046742932922330956,0,1
97.00889873541075,97,1
91.00108032031703,91,1
100.00000000003182,100,3
15.994651671694735,16,1
72.56594774482218,73,1
67.15180093653295,67,1
100.00000000003159,100,1
84.15196789052648,84,1
100.00000000003139,100,1
7.364222862221727,7,1
82.35267561547325,82,1
100.00000000003399,100,1
74.15707017465074,74,1
93.55688393147453,94,1
0.5366270587044414,1,1
99.99999999991755,100,3
100.00000000003378,100,6
2.923057087658252,3,1
72.5913050437723,73,1
99.99999999991743,100,1
1.3647998695416592,1,1
5.066133081493103,5,1
4.319693438387088,4,2
34.68923751322692,35,1
0.58475205729664,1,1
0.02052617828845247,0,1
18.50238315528914,19,1
50.34142302482565,50,1
51.31435657832366,51,1
100.00000000003422,100,1
0.13933450049468507,0,1
100.0000000000343,100,2
5.922058228734693,6,1
100.0000000000341,100,1
100.00000000003415,100,1
0.23632863026236337,0,1
100.00000000003418,100,6
0.8710690420895852,1,1
100.00000000003315,100,1
99.93758146697904,100,1
95.17486203480314,95,1
19.806362477569913,20,1
96.65649323933452,97,1
95.20520248711445,95,1
76.70805965677256,77,1
90.04971956130191,90,1
100.00000000003276,100,1
78.42130789849982,78,1
99.99999999991638,100,1
100.0000000000328,100,7
28.249250182891515,28,1
98.41426401235557,98,1
99.3719846313119,99,1
1.7145790918077723,2,1
96.46308665013436,96,1
99.99999999991711,100,2
100.00000000003332,100,2
69.44704887133922,69,1
96.29185576245176,96,1
7.522417454043138,8,1
46.681942475833104,47,1
8.199530002852315,8,1
100.0000000000332,100,3
14.872262616119574,15,1
72.24378003011883,72,1
95.37366801204567,95,1
2.1909122298987778,2,1
100.0000000000356,100,3
100.00000000003561,100,5
100.00000000038473,100,3
19.79523325476674,20,1
100.00000000003553,100,2
100.00000000003556,100,3
86.2901846256352,86,1
100.00000000015272,100,15
16.08804697985777,16,1
81.7613392965331,82,1
100.00000000003637,100,3
0.5384061752746022,1,1
92.67930575377368,93,1
99.99999999980338,100,5
21.893883420538675,22,1
14.395366025059744,14,1
94.88166240134763,95,1
99.99999999991954,100,7
99.9999999998032,100,8
100.00000000003601,100,4
99.25694491475774,99,1
100.00000000003493,100,2
0.6705209919906198,1,1
89.08985050785138,89,1
8.673467440228837,9,1
99.99999999991823,100,3
99.99999999991894,100,4
100.0000000000354,100,2
0.6161506055584612,1,1
100.00000000003526,100,10
2.208802771563094,2,1
58.16507222645066,58,1
67.0127647587004,67,1
100.00000000003517,100,1
89.28980481526507,89,1
99.08358305390087,99,1
92.08457940671545,92,1
100.00000000003755,100,2
5.060271792343922,5,1
5.26435136086256,5,1
