TravelTimeMode\Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
drive_transit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9
mixed_mode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.72545787545788,70.09912165705296,75.37025114155252,99.15127118644068,82.69715846994536,74.81285434995112,74.15663129973474,70.61003016591252,80.53146997929606,82.80623987034035,73.12711934156378,68.45013368983957,78.75503144654087
ride_hail,0.0,0.0,0.0,0.0,0.0,0.0,22.27916666666667,17.485668276972625,23.379755784061697,16.762189054726367,15.334602076124566,14.682768361581921,17.244164193867455,13.897008547008548,15.267100371747214,17.81571699905033,15.967383107088988,20.22643352236925,23.11378896882494,18.26976885644769,19.698333333333334
walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81787878787879,59.35674448767834,39.87892156862745,49.100410141685316,62.58952546296296,50.8589898989899,80.42722419928825,53.829385964912284,52.655218855218855,43.278794480755266,44.85418625752701,49.98166405842462,59.60741680767061,57.25476190476191,66.65,350.9
walk_transit,0.0,0.0,0.0,0.0,0.0,0.0,9.033333333333333,23.5790899795501,27.953897435897435,30.655337941628265,28.3015852613539,29.599063670411986,30.424209245742095,30.550508607198747,28.110023041474655,30.094541666666668,28.534731934731933,26.447683397683395,30.172916666666666,26.31921397379913,29.909119496855347,37.24761904761905
