linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000000222,100,21
99.99999999988582,100,1
100.00000000000226,100,6
100.00000000000225,100,19
0.08927255278878223,0,1
100.00000000000206,100,2
96.20584971077184,96,1
100.00000000000205,100,6
100.00000000000209,100,9
100.0000000000021,100,5
100.00000000000213,100,21
0.32358390026760503,0,1
100.00000000000193,100,9
100.00000000000198,100,20
100.00000000000196,100,11
100.000000000002,100,7
100.00000000000202,100,11
100.00000000000182,100,8
100.00000000000186,100,5
100.00000000000189,100,1
71.5757010335126,72,1
100.0000000000019,100,18
96.31479395600465,96,1
100.00000000000261,100,23
100.00000000000264,100,14
100.00000000000269,100,6
100.00000000000267,100,24
100.00000000000271,100,18
5.7486824594604995,6,1
99.99999999988611,100,2
100.00000000000253,100,6
100.00000000000257,100,7
100.00000000000256,100,5
0.4556306786867344,0,1
100.0000000000026,100,5
100.0000000000024,100,8
100.00000000000242,100,5
94.0423846797063,94,1
100.00000000000246,100,17
100.00000000000244,100,3
100.00000000000249,100,2
89.93693296279154,90,1
100.00000000000229,100,6
99.80135619137062,100,1
0.7353530749677724,1,1
100.0000000000023,100,3
100.00000000000233,100,35
100.00000000000237,100,19
100.00000000000236,100,16
84.75026500227546,85,1
100.00000000000489,100,1
100.00000000000493,100,17
70.32842117576388,70,1
100.00000000000495,100,3
100.00000000000497,100,4
100.0000000000048,100,3
100.00000000000485,100,1
100.00000000000486,100,3
100.00000000000466,100,7
100.00000000000469,100,19
100.00000000000473,100,10
86.12290497011531,86,1
100.00000000000455,100,2
5.645135981791849,6,1
100.00000000000459,100,5
100.00000000000458,100,1
100.00000000000462,100,4
100.00000000000465,100,10
0.5075957422717983,1,1
100.00000000000536,100,2
0.5788850689769471,1,2
100.00000000000541,100,2
35.1513936066469,35,1
100.0000000000054,100,1
100.00000000000544,100,6
100.00000000000524,100,2
82.41549732068222,82,1
13.234809393379196,13,1
12.040148814786846,12,1
100.00000000000526,100,16
55.210189011476764,55,1
100.0000000000053,100,16
100.00000000000529,100,6
100.00000000000533,100,22
100.00000000000513,100,3
91.12044889413511,91,1
100.00000000000514,100,17
100.00000000000517,100,1
100.00000000000522,100,21
100.0000000000052,100,12
100.00000000000502,100,8
100.000000000005,100,16
100.00000000000504,100,5
100.00000000000506,100,2
60.4527663908216,60,1
100.0000000000051,100,7
100.00000000000509,100,9
100.00000000000398,100,12
100.00000000000402,100,32
96.33691102734824,96,1
100.00000000000404,100,6
62.62475752248976,63,1
100.00000000000406,100,3
100.00000000000388,100,26
100.00000000000387,100,2
100.00000000000391,100,12
0.7017097971825024,1,1
0.6124562494096248,1,1
100.00000000000395,100,16
100.00000000000375,100,1
100.0000000000038,100,15
100.00000000000378,100,2
100.00000000000382,100,10
100.00000000000384,100,8
100.00000000000364,100,3
100.00000000000368,100,6
100.00000000000367,100,3
1.3141940699372407,1,1
0.6354081525328659,1,1
100.00000000000372,100,8
0.26556850241890895,0,1
95.15874100928728,95,1
2.6194514337914576,3,1
100.00000000000446,100,1
100.0000000000045,100,3
100.00000000000449,100,2
100.00000000000453,100,2
100.00000000000435,100,12
100.00000000000439,100,7
100.00000000000438,100,1
100.00000000012083,100,5
100.00000000000422,100,2
0.17223319916501953,0,1
100.00000000000423,100,2
92.72242237291385,93,1
100.00000000000426,100,4
100.0000000000043,100,12
100.0000000000041,100,1
58.09174532834199,58,1
13.843967687626524,14,1
100.00000000000414,100,12
3.207479121122745,3,1
100.00000000000419,100,2
100.00000000000418,100,3
100.00000000000672,100,1
22.506451337928794,23,1
100.00000000000675,100,5
22.302130559897037,22,1
100.00000000000678,100,17
0.29567000432171625,0,1
100.0000000000066,100,1
100.00000000000664,100,3
100.00000000000662,100,2
100.00000000000668,100,10
100.00000000000648,100,2
100.00000000000652,100,8
100.00000000000655,100,3
99.42738573912038,99,1
0.546922618671573,1,1
0.3372737283140107,0,1
100.0000000000064,100,11
100.00000000000642,100,12
100.00000000000647,100,5
100.00000000000718,100,11
100.00000000000719,100,15
100.00000000000723,100,4
100.00000000000722,100,1
100.00000000000726,100,1
60.41365988802089,60,1
0.49191308906683373,0,1
0.9498562411959319,1,1
100.00000000000708,100,2
0.2000661857301507,0,1
100.0000000000071,100,3
100.00000000000715,100,19
100.00000000000713,100,9
100.00000000000693,100,6
100.00000000000698,100,4
100.00000000000699,100,1
99.5889140982203,100,1
100.00000000000703,100,1
100.00000000000702,100,9
100.00000000000684,100,2
73.36563856402708,73,1
100.00000000000682,100,4
99.99999999989043,100,1
100.00000000000686,100,5
100.00000000000688,100,2
100.0000000000069,100,5
12.532913212701438,13,1
100.00000000000581,100,1
100.0000000000058,100,9
100.00000000000584,100,10
100.00000000012226,100,1
100.00000000000585,100,1
100.00000000000588,100,15
100.00000000000568,100,1
100.00000000000573,100,4
100.00000000000571,100,1
100.00000000000576,100,5
100.00000000000577,100,2
100.00000000000557,100,14
100.0000000000056,100,4
100.00000000000564,100,2
100.00000000000566,100,11
100.00000000000546,100,17
38.79604714508432,39,1
100.00000000000549,100,4
100.00000000000553,100,7
100.00000000000627,100,1
5.725818477197137,6,1
100.00000000000628,100,1
100.00000000000631,100,11
100.00000000000635,100,1
0.2072994269473689,0,1
100.00000000000617,100,1
100.0000000000062,100,1
91.58080845286769,92,1
100.00000000000604,100,9
46.73101285671948,47,1
100.00000000000608,100,7
100.00000000000612,100,4
5.291925876399292,5,1
100.00000000000611,100,6
100.00000000000593,100,7
100.00000000000591,100,9
100.00000000000595,100,2
94.89938950515666,95,1
27.90582944090972,28,1
100.00000000000601,100,2
7.777978693735147,8,1
100.00000000000853,100,1
100.00000000000857,100,12
5.323359081320988,5,1
0.2074789714075753,0,1
100.00000000000841,100,4
100.00000000000846,100,1
100.0000000000085,100,5
2.2897823445587795,2,1
100.00000000000833,100,2
0.384326212330922,0,1
100.00000000000837,100,1
100.00000000000836,100,2
100.0000000000084,100,18
5.606468201778416,6,4
100.0000000000082,100,1
2.654482663429735,3,1
66.64846529555268,67,1
33.739845021746184,34,1
0.37699737358677216,0,1
100.00000000000908,100,1
100.00000000000907,100,1
100.00000000000888,100,2
100.00000000000891,100,9
0.26187591427126783,0,1
100.00000000000895,100,8
5.606468201778438,6,1
100.00000000000877,100,2
100.0000000000088,100,1
100.00000000000881,100,1
0.4935532333530339,0,1
100.00000000000884,100,3
100.00000000000865,100,11
100.00000000000868,100,2
93.94411706199742,94,1
4.839605550352501,5,1
100.00000000000873,100,25
100.00000000000762,100,3
100.0000000000077,100,13
0.5233586944321303,1,1
92.48514576336952,92,1
100.00000000000755,100,2
100.00000000000753,100,2
1.20816,1,1
0.1555257895608131,0,1
0.2058419631656354,0,1
100.00000000000739,100,4
100.00000000000742,100,3
100.00000000000746,100,1
100.00000000000749,100,18
100.00000000000735,100,3
100.00000000000733,100,10
100.00000000000809,100,1
100.0000000000081,100,4
100.00000000000797,100,8
4.5461552274350305,5,1
100.00000000000799,100,2
100.00000000000801,100,1
0.33986954060199026,0,1
100.00000000000784,100,10
100.00000000000789,100,4
1.155644158641433,1,1
100.00000000000793,100,3
5.606468201778502,6,1
100.00000000000774,100,6
100.00000000000773,100,2
90.95227733441602,91,1
100.00000000001035,100,8
57.68974588778902,58,1
100.00000000001037,100,2
0.1505702509431855,0,1
77.94786052359748,78,1
100.00000000001023,100,14
100.00000000001027,100,1
1.1047669039180605,1,1
9.205128114673599,9,1
100.00000000001033,100,10
100.00000000001022,100,14
0.0884209089978736,0,1
100.00000000001003,100,7
100.00000000001008,100,3
67.6357870092088,68,1
100.0000000000101,100,1
100.00000000001081,100,5
2.6495139951862456,3,1
100.00000000001083,100,2
27.07031860259938,27,1
100.00000000001089,100,2
100.0000000000107,100,4
100.00000000001069,100,1
4.841100995184147,5,1
100.00000000001074,100,1
2.9124637992422415,3,1
100.00000000001059,100,8
100.00000000001057,100,2
100.00000000001062,100,1
100.00000000001066,100,1
0.6830857956463366,1,1
2.981055902340563,3,1
100.00000000001046,100,3
100.0000000000105,100,3
1.1102113346885158,1,1
100.00000000001054,100,8
89.8870766972214,90,1
100.00000000000944,100,7
100.00000000000948,100,3
100.00000000000946,100,15
94.85390175625692,95,1
100.00000000000932,100,4
100.00000000000936,100,2
100.0000000000094,100,9
1.91420275082316,2,1
0.3578961732096538,0,1
0.06584640918598053,0,1
100.00000000000941,100,2
100.00000000000921,100,5
100.00000000000924,100,2
96.02319715211387,96,1
7.926342901936903,8,1
100.00000000000927,100,19
100.00000000000931,100,1
99.69557262542732,100,1
100.00000000000912,100,4
100.00000000000917,100,1
100.00000000000915,100,2
100.0000000000092,100,8
0.47562476962255656,0,1
100.00000000000992,100,6
55.486212805736066,55,1
100.00000000000995,100,2
99.99999999977695,100,7
100.00000000000982,100,2
100.00000000000983,100,8
100.00000000000988,100,4
100.00000000000986,100,5
100.00000000000968,100,3
100.00000000000972,100,17
100.00000000000959,100,4
100.00000000000963,100,1
100.00000000001216,100,3
100.00000000001225,100,12
93.1708364594587,93,1
0.30682832765739904,0,1
100.00000000001208,100,2
7.34511347836429,7,1
86.8871909386039,87,1
99.99999999989573,100,2
7.58714550159895,8,1
100.00000000001197,100,7
100.000000000012,100,1
100.00000000001184,100,6
84.8163145199949,85,1
100.00000000001192,100,7
100.00000000001191,100,1
100.00000000001263,100,1
100.00000000001262,100,3
0.6141485598335148,1,1
100.00000000001266,100,4
99.99999999989629,100,1
100.0000000000127,100,7
98.16569104863181,98,1
100.0000000000125,100,7
100.00000000001259,100,1
100.00000000001239,100,2
100.00000000001243,100,9
0.35448462459618746,0,1
3.0688295041205023,3,1
0.6506394993722235,1,1
8.831670265167126,9,1
0.7121595700858506,1,1
100.00000000001228,100,4
0.5365218325915292,1,2
100.00000000001232,100,29
72.25287706597021,72,1
19.580920090777063,20,1
100.00000000001125,100,2
100.00000000001128,100,1
100.00000000001133,100,8
0.41159262753970016,0,1
100.00000000001114,100,10
0.3826743816705649,0,1
100.00000000001117,100,4
98.33479778156412,98,1
56.918914277945376,57,1
78.21979599614191,78,1
100.00000000001106,100,1
27.9058294409085,28,1
100.0000000000111,100,9
0.9029605140388832,1,1
1.481318193480286,1,1
100.00000000001097,100,4
92.6262490362786,93,1
100.00000000001172,100,2
100.00000000001175,100,3
27.23931027231286,27,1
100.0000000002446,100,1
100.00000000001177,100,1
100.0000000000118,100,9
100.00000000001164,100,7
99.99999999989524,100,3
100.00000000001165,100,2
100.00000000001168,100,6
100.0000000000115,100,16
0.21404418678365572,0,1
100.00000000001148,100,5
100.00000000001153,100,19
100.00000000012794,100,3
0.39005371928018867,0,1
100.00000000001154,100,8
4.1110847593605895,4,1
76.21509074002503,76,1
100.00000000001141,100,2
100.0000000000114,100,1
100.00000000001144,100,8
100.00000000001145,100,1
100.00000000001398,100,3
100.00000000001405,100,4
100.00000000001388,100,3
100.00000000001394,100,8
100.00000000001397,100,7
87.31896005990265,87,1
0.1656787064529249,0,1
100.00000000001383,100,5
0.3756700857902271,0,1
0.11808021231364518,0,3
0.23795192971897075,0,1
100.00000000001366,100,2
60.47606529204157,60,1
100.0000000000137,100,1
100.00000000001374,100,10
100.00000000001373,100,11
100.00000000001445,100,13
100.00000000001444,100,1
80.85960305811193,81,1
100.00000000001454,100,2
100.00000000001452,100,15
73.20665234421922,73,1
100.00000000001432,100,1
1.2143368250855724,1,1
100.00000000001438,100,4
4.056481814231129,4,1
7.624890290040913,8,1
100.00000000001428,100,1
83.0516282871834,83,1
1.2300053451622206,1,1
100.00000000001413,100,3
100.00000000001417,100,4
96.05885578730955,96,1
86.65051098791669,87,1
100.0000000000131,100,6
91.82018027339129,92,1
100.00000000001315,100,8
87.9792272359684,88,1
100.00000000001317,100,1
1.3792568164656789,1,1
100.00000000001296,100,4
85.5727607540159,86,1
100.00000000001299,100,3
100.00000000001303,100,5
100.00000000001302,100,1
100.00000000001306,100,10
19.469822691105485,19,1
83.82755612009572,84,1
0.06614939600720444,0,1
97.50917752971246,98,1
14.34635925824956,14,1
97.61400504596195,98,1
0.020997178743197523,0,1
100.00000000001292,100,3
2.1100006037265193,2,1
44.91203415894081,45,1
100.00000000001276,100,3
100.0000000001292,100,8
100.00000000001282,100,1
0.1348941106571772,0,1
100.00000000001359,100,4
100.00000000001363,100,8
100.00000000001361,100,1
100.00000000001343,100,3
100.00000000001342,100,6
100.0000000000135,100,6
100.00000000012992,100,1
100.0000000000133,100,1
100.00000000001334,100,9
100.00000000001333,100,12
65.32891259930975,65,1
100.00000000001337,100,1
0.8552063798244041,1,1
100.00000000001339,100,9
100.00000000001319,100,2
1.9029838873495302,2,1
100.0000000000159,100,1
100.00000000001572,100,1
2.922701370346228,3,1
12.65765293644935,13,1
100.00000000001579,100,1
5.751339181198024,6,1
30.517127666996075,31,1
100.00000000001556,100,4
100.00000000013196,100,1
100.00000000001627,100,2
84.1629754750709,84,1
0.622278383386665,1,1
100.00000000001634,100,1
0.11648351384334957,0,1
100.00000000001614,100,10
0.3876941822762545,0,1
100.000000000249,100,2
100.00000000001621,100,6
100.00000000001623,100,7
1.9653854788013383,2,1
25.514956603487004,26,1
100.00000000001602,100,5
100.0000000000149,100,1
100.00000000001492,100,15
0.4323202275778193,0,1
91.58814161816929,92,1
0.4289843478260869,0,1
100.00000000013122,100,3
100.00000000001485,100,4
100.00000000001484,100,1
79.1897280953469,79,1
6.340824060906644,6,1
100.00000000001457,100,1
2.783352902971136,3,1
100.0000000000146,100,1
100.00000000001535,100,3
99.99999999989899,100,1
98.24565784627391,98,1
100.0000000000153,100,2
100.00000000013154,100,1
100.00000000013158,100,1
100.00000000001519,100,7
100.0000000000152,100,7
10.254514842237263,10,1
0.5596077054122188,1,1
0.13757266498629564,0,1
100.00000000001764,100,2
0.1786285087019873,0,1
0.41997610041442535,0,1
0.0800638528684542,0,1
100.00000000001772,100,5
81.47064524036237,81,1
15.052328764378942,15,1
100.00000000001754,100,2
100.00000000001756,100,11
95.02908753716109,95,1
100.00000000001744,100,2
88.16962971698567,88,1
33.329252752407584,33,1
77.75149610274732,78,1
100.0000000000175,100,5
100.00000000001748,100,8
0.19157320539508635,0,1
100.00000000001732,100,1
100.00000000001809,100,1
100.00000000001808,100,2
1.1288149961149418,1,1
100.000000000018,100,2
0.6687970556188443,1,1
0.13235985442751513,0,1
100.00000000001785,100,12
100.00000000013426,100,6
100.00000000001789,100,5
55.909006996269405,56,1
12.579606457599388,13,1
33.510818245288846,34,1
100.00000000001776,100,1
0.25842651407376066,0,1
100.00000000001673,100,2
1.4978380642992228,1,1
100.00000000001677,100,2
100.00000000001681,100,6
100.00000000001661,100,2
5.0389428091504165,5,1
99.99999999990028,100,1
100.0000000000165,100,11
4.58279443412184,5,1
100.00000000001654,100,5
100.00000000001637,100,1
1.252080331835798,1,1
100.00000000001641,100,5
13.48808177037041,13,1
100.00000000001643,100,3
0.17475292469166973,0,1
0.6184320387741762,1,1
100.00000000001717,100,1
0.6067987984179598,1,1
0.4322284711389611,0,3
83.61919161348051,84,1
0.4806137535944288,0,1
48.302645990029305,48,1
0.3861630149512203,0,1
100.00000000001708,100,2
3.3915950403990687,3,1
0.15528137536475853,0,1
100.00000000001712,100,2
93.28307652495178,93,1
51.98797653730648,52,1
0.2523698588873544,0,1
100.00000000001698,100,2
100.00000000001701,100,5
10.336531047071157,10,1
100.00000000001702,100,4
23.807689557597893,24,1
100.00000000001693,100,5
100.00000000001947,100,1
100.0000000000195,100,2
100.00000000001934,100,4
1.5550821092436102,2,1
100.00000000001936,100,1
0.5616852301149613,1,1
100.00000000001938,100,1
100.00000000001926,100,2
100.00000000001931,100,2
100.00000000013554,100,2
100.0000000000199,100,2
100.00000000001997,100,1
6.1483975043704975,6,1
100.00000000001981,100,3
100.00000000001985,100,1
6.770538828834395,7,1
100.00000000001987,100,3
100.00000000001967,100,1
99.99999999990328,100,2
99.99999999990332,100,2
100.00000000001957,100,3
29.63692654095228,30,1
100.00000000001963,100,1
4.648937012006174,5,1
100.00000000001961,100,2
100.00000000001965,100,3
98.60557426428261,99,1
100.00000000001855,100,3
97.22034443410138,97,1
1.1150702330005273,1,1
100.0000000000183,100,3
100.0000000000184,100,2
99.99999999990182,100,2
82.48416610286277,82,1
100.00000000001828,100,4
15.472843065193578,15,1
0.6086990463840275,1,1
100.00000000001891,100,1
0.8138164052935505,1,1
0.9489739026076888,1,1
96.6340099398068,97,1
100.00000000001896,100,1
0.518725298560182,1,1
100.00000000001879,100,2
0.4085342356814955,0,1
3.429613065442394,3,1
98.39005140637155,98,1
28.03257763701469,28,1
100.00000000025156,100,3
100.00000000002127,100,2
6.102172895360082,6,1
0.443465994976715,0,1
0.19150917709080154,0,1
100.00000000002115,100,3
76.27162935173205,76,1
2.078938939305908,2,1
100.00000000002103,100,1
99.99999999990466,100,2
0.10148667242749149,0,1
0.13652592332812283,0,1
100.00000000013736,100,1
92.1902118285938,92,1
0.24791269366942004,0,1
0.4272161081138224,0,1
100.00000000002174,100,2
0.04336487246610684,0,1
100.00000000013802,100,1
99.99999999990521,100,1
100.00000000002167,100,8
0.43694690626586874,0,1
24.448520921217227,24,1
100.00000000002152,100,3
1.020933789068567,1,1
7.990579413024745,8,1
99.99999999990501,100,1
100.00000000002143,100,1
0.20216899879620817,0,1
100.0000000000204,100,4
87.35432498524298,87,1
100.00000000002034,100,4
100.00000000002032,100,7
28.802957020990206,29,1
0.3422457898063819,0,1
24.864907102970204,25,1
89.09807865173359,89,1
100.00000000002018,100,1
0.8316825264977126,1,1
0.8899829193075282,1,1
100.00000000002001,100,6
97.61914747231131,98,1
100.00000000002005,100,2
9.664795458987832,10,1
0.4677333632102978,0,1
62.41867401057266,62,1
100.0000000000208,100,2
0.5391413900991728,1,1
0.3928469228775081,0,1
0.41436849450906466,0,1
100.00000000002089,100,3
1.8173900783231407,2,1
15.42507603890291,15,1
100.00000000002076,100,3
51.36996755763934,51,1
100.00000000002058,100,1
87.33275648527055,87,1
95.93326497009146,96,1
100.00000000002048,100,1
6.331766337853045,6,1
51.160373704073336,51,1
0.8258735537204874,1,1
100.00000000002314,100,1
0.5352457678692085,1,1
17.913227971993408,18,1
94.99530719338914,95,1
0.4036177054348145,0,1
0.9943000534935942,1,1
100.00000000002306,100,2
100.00000000002277,100,1
99.99999999990702,100,1
0.2701379815184887,0,1
100.00000000002338,100,3
100.0000000000234,100,2
0.4106549939145335,0,2
71.52950023459375,72,1
100.00000000002328,100,1
100.00000000002223,100,8
79.4692682662493,79,1
100.00000000013847,100,2
100.00000000002194,100,5
100.000000000022,100,6
1.8517958062035833,2,1
86.59457946460769,87,1
100.00000000002267,100,8
0.32169659295416003,0,1
100.00000000002265,100,10
100.00000000002254,100,3
1.183620740004958,1,1
100.00000000002245,100,1
1.179392905685702,1,1
0.9671860420062,1,1
3.6580283839511543,4,1
100.00000000002478,100,5
93.59848425252297,94,1
100.00000000002471,100,1
61.684500372801345,62,1
56.270808352443744,56,1
100.00000000002463,100,2
7.380910384046648,7,1
96.0701319029613,96,1
100.00000000002535,100,3
30.26623792490281,30,1
100.00000000002541,100,4
100.00000000002525,100,1
2.6224231040117676,3,1
35.75877498814607,36,1
0.050024767921360236,0,1
96.7858761023962,97,1
100.0000000000252,100,10
40.81202162572682,41,1
1.0629176470588235,1,1
0.9299788683324581,1,3
100.00000000014151,100,1
0.41982017159914903,0,1
42.720355570967925,43,1
99.1576011529528,99,1
91.97682802566011,92,1
100.00000000002376,100,5
3.3470531844161497,3,1
93.21531243496621,93,1
93.02593025419804,93,1
100.00000000002373,100,1
100.00000000002444,100,2
0.4278542098660335,0,1
100.00000000002447,100,1
1.3080068815422248,1,1
28.7198173744373,29,1
65.75307280552381,66,1
1.3348808578596947,1,1
100.00000000002429,100,20
5.098658049114975,5,1
0.393071293072579,0,1
100.0000000000268,100,1
100.0000000000266,100,5
100.00000000014302,100,1
100.00000000014306,100,1
33.999880518671496,34,1
95.83492716786134,96,1
100.00000000002657,100,28
3.46683734570762,3,1
1.8272062309477564,2,1
20.239714751697083,20,1
1.4565586972044477,1,1
3.510987937557007,4,1
100.00000000002711,100,1
11.605458127033408,12,1
0.023653446380857677,0,1
11.498862199036825,11,1
100.00000000002687,100,3
0.7179478877649488,1,1
100.00000000002689,100,4
100.00000000002693,100,2
0.12385236518257792,0,1
0.29622295081967215,0,1
100.00000000002571,100,10
9.497102007676597,9,1
100.0000000000257,100,6
51.65899208853276,52,1
7.888579210397396,8,1
0.5925559455794315,1,1
69.77191428652901,70,1
2.5197275564756803,3,1
0.13938345418801637,0,1
100.00000000002616,100,6
1.5626219174672582,2,1
0.7013710653696622,1,1
1.9187099661132356,2,1
100.00000000002606,100,1
0.4073940930607953,0,1
100.00000000002598,100,6
0.6086336809664252,1,1
4.881172528444635,5,1
100.00000000002855,100,9
100.00000000002859,100,7
0.8695227989660835,1,1
23.747110560154177,24,1
0.08019450971813696,0,1
100.0000000000285,100,9
3.7257774521496367,4,1
93.77821617851885,94,1
0.26579427877406975,0,1
100.000000000029,100,1
3.0406376036837943,3,1
100.00000000002889,100,4
100.0000000000289,100,1
2.298945610185346,2,1
91.88574689666197,92,1
1.051715000908205,1,1
100.00000000002882,100,2
10.325072660670005,10,1
95.28855037647877,95,1
69.55556557702423,70,1
0.5798164067116122,1,1
100.00000000002751,100,8
99.13459826451805,99,1
1.1680763476758382,1,1
0.7089697473076347,1,1
60.02291002750697,60,1
2.9098202595806404,3,1
97.93199226271457,98,1
46.37252188009015,46,1
9.795540378313069,10,1
0.8557719785963206,1,1
100.00000000002798,100,1
2.9707100412274126,3,1
100.00000000002807,100,11
100.00000000002791,100,8
100.00000000002774,100,10
4.183831704873954,4,1
0.508787320550506,1,1
80.95661922711129,81,1
0.5019334902784339,1,1
0.7188074329543923,1,1
0.5267975524895436,1,1
100.00000000003016,100,6
100.0000000000302,100,2
1.6561784068292986,2,1
36.9733856254947,37,1
99.51083041760609,100,1
100.00000000003082,100,1
100.00000000003084,100,2
1.2781043980519446,1,1
2.002591361512237,2,1
100.00000000003071,100,2
84.80263947757646,85,1
27.35143057793479,27,1
100.00000000003075,100,1
58.6757990395633,59,1
100.0000000000306,100,2
100.00000000003058,100,2
100.00000000003062,100,5
99.9999999999142,100,1
75.83243953639374,76,1
100.00000000003048,100,9
97.04708095437967,97,1
100.00000000002944,100,1
33.92312669421852,34,1
100.0000000000294,100,1
83.71129920883902,84,1
100.00000000002916,100,1
100.00000000002993,100,1
0.16909712168129618,0,1
0.27557983574820133,0,1
0.12797097233149946,0,1
96.8266445081775,97,1
100.00000000002977,100,10
90.86338916640601,91,1
95.50278453851854,96,1
100.0000000000322,100,1
100.0000000000321,100,1
0.15033657581548135,0,1
88.17359928590274,88,1
0.23858238177295069,0,1
0.33298179508973424,0,1
42.82243606812772,43,1
1.0018457133109122,1,1
100.00000000003271,100,5
99.99999999991611,100,11
75.51741933314806,76,1
100.00000000003257,100,4
4.674625252339921,5,1
9.73668871145628,10,1
100.0000000000323,100,7
99.99999999991596,100,9
89.62187974148962,90,1
99.99999999991486,100,1
56.42469069157489,56,1
99.9999999999149,100,6
0.26895110171631037,0,1
100.00000000003115,100,9
100.00000000003122,100,7
62.29983095246041,62,1
9.109511020289988,9,1
100.0000000000311,100,1
75.53538272878785,76,1
57.33299671398859,57,1
99.16216924365202,99,1
9.344864417454101,9,1
100.00000000003182,100,3
0.3121078169669718,0,1
91.7481926526096,92,1
97.70700807239065,98,1
85.89192523433353,86,1
0.1328326406872145,0,1
100.00000000003159,100,2
100.00000000003139,100,3
91.04204227516323,91,1
99.42368158562348,99,1
1.245068312516933,1,1
99.99999999991755,100,1
100.00000000003378,100,4
99.99999999991743,100,2
0.10113920618242392,0,1
98.59280166610162,99,1
0.3227704650855309,0,1
